valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
361001;1393;1214;318;75;120;322;2005;Kalvehave-Viemose;Langebæk;3. Vordingborg;;;;;;;;1
361002;514;447;130;41;37;111;2005;Langebæk;Langebæk;3. Vordingborg;;;;;;;;1
361003;1276;1123;322;82;139;302;2005;Stensved;Langebæk;3. Vordingborg;;;;;;;;1
361004;852;722;214;39;47;223;2005;Mern;Langebæk;3. Vordingborg;;;;;;;;1
361005;268;245;39;23;20;74;2005;Kindvig;Langebæk;3. Vordingborg;;;;;;;;1
361006;460;394;91;20;27;156;2005;Øster Egesborg;Langebæk;3. Vordingborg;;;;;;;;1
363001;4654;3892;1402;220;271;1073;2005;Maribo;Maribo;5. Maribo;;;;;;;;1
363002;68;61;16;2;6;11;2005;Askø;Maribo;5. Maribo;;;;;;;;1
363003;846;699;241;58;37;164;2005;Bandholm;Maribo;5. Maribo;;;;;;;;1
363004;398;333;114;11;14;107;2005;Hillested;Maribo;5. Maribo;;;;;;;;1
363005;811;711;252;47;47;173;2005;Hunseby;Maribo;5. Maribo;;;;;;;;1
363006;1040;852;260;54;43;239;2005;Stokkemarke;Maribo;5. Maribo;;;;;;;;1
363007;850;740;218;32;52;247;2005;Østofte;Maribo;5. Maribo;;;;;;;;1
365001;2653;2211;553;182;224;622;2005;Stege;Møn;3. Vordingborg;;;;;;;;1
365002;842;754;168;57;58;220;2005;Bogø;Møn;3. Vordingborg;;;;;;;;1
365003;1089;922;193;64;69;240;2005;Borre-Magleby;Møn;3. Vordingborg;;;;;;;;1
365004;769;653;148;41;39;203;2005;Damsholte;Møn;3. Vordingborg;;;;;;;;1
365005;884;772;158;54;57;264;2005;Keldby-Elmelunde;Møn;3. Vordingborg;;;;;;;;1
365006;1595;1320;403;93;89;363;2005;Lendemark;Møn;3. Vordingborg;;;;;;;;1
365007;1223;1062;241;100;66;312;2005;Fanefjord;Møn;3. Vordingborg;;;;;;;;1
367001;2576;1960;715;133;143;340;2005;1. Kreds;Nakskov;4. Nakskov;;;;;;;;1
367002;3123;2415;1086;101;115;403;2005;2. Kreds;Nakskov;4. Nakskov;;;;;;;;1
367003;2986;2494;964;156;145;438;2005;3. Kreds;Nakskov;4. Nakskov;;;;;;;;1
367004;1469;1213;453;50;80;236;2005;4. Kreds;Nakskov;4. Nakskov;;;;;;;;1
367005;824;683;319;31;23;91;2005;5. Kreds;Nakskov;4. Nakskov;;;;;;;;1
367006;339;286;102;17;19;50;2005;6. Kreds;Nakskov;4. Nakskov;;;;;;;;1
369001;2337;1779;551;200;168;358;2005;Bykredsen;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369002;3198;2573;908;207;239;501;2005;Østre Kreds Nord;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369003;3322;2718;1015;168;248;616;2005;Østre Kreds Syd;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369004;1941;1509;551;112;141;294;2005;Nørre Kreds Øst;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369005;2299;1925;682;158;223;419;2005;Nørre Kreds Vest;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369006;606;537;166;35;45;143;2005;Systofte Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369007;1164;1029;335;66;70;275;2005;Kraghave Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369008;794;695;214;50;49;187;2005;Tingsted Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369009;976;836;257;63;61;236;2005;Toreby Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369010;490;411;120;26;33;90;2005;Grænge Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
369011;2687;2385;760;153;280;638;2005;Sundby Kreds;Nykøbing-Falster;6. Nykøbing Falster;;;;;;;;1
371001;1592;1381;366;117;147;361;2005;Nysted;Nysted;5. Maribo;;;;;;;;1
371002;1067;935;299;55;59;278;2005;Kettinge;Nysted;5. Maribo;;;;;;;;1
371003;773;655;169;30;39;241;2005;Døllefjelde;Nysted;5. Maribo;;;;;;;;1
371004;782;669;172;42;41;219;2005;Øster Ulslev;Nysted;5. Maribo;;;;;;;;1
373020;2850;2415;800;154;362;611;2005;Engparken;Næstved;2. Næstved;;;;;;;;1
373021;2964;2324;657;208;331;534;2005;Grønnegades Kaserne;Næstved;2. Næstved;;;;;;;;1
373022;4038;3168;1153;253;339;548;2005;Kildemarkskolen;Næstved;2. Næstved;;;;;;;;1
373023;4686;3869;1211;272;506;920;2005;Lindebjergskolen;Næstved;2. Næstved;;;;;;;;1
373024;3324;2781;1078;175;261;561;2005;Sct. Jørgens Skole;Næstved;2. Næstved;;;;;;;;1
373025;2846;2392;876;168;248;491;2005;Kalbyrisskolen;Næstved;2. Næstved;;;;;;;;1
373026;2723;2383;583;220;442;657;2005;Lille Næstved;Næstved;2. Næstved;;;;;;;;1
373027;3616;3066;784;196;460;900;2005;Herlufsholmhallen;Næstved;2. Næstved;;;;;;;;1
373028;3911;3040;1066;195;300;655;2005;Nøddeskovskolen;Næstved;2. Næstved;;;;;;;;1
373029;627;573;153;40;75;139;2005;Rønnebæk;Næstved;2. Næstved;;;;;;;;1
373030;572;528;99;39;90;169;2005;Margretheskolen i Fodby;Næstved;2. Næstved;;;;;;;;1
373031;575;509;127;31;55;162;2005;Hyllinge;Næstved;2. Næstved;;;;;;;;1
373032;1876;1652;358;99;248;523;2005;Karrebæk;Næstved;2. Næstved;;;;;;;;1
373033;452;389;90;23;41;145;2005;Marvede;Næstved;2. Næstved;;;;;;;;1
373034;400;353;79;24;33;135;2005;Vallensved;Næstved;2. Næstved;;;;;;;;1
373035;1530;1391;352;101;237;379;2005;Vejlø / Appenæs Samlingshus;Næstved;2. Næstved;;;;;;;;1
375001;509;430;126;21;27;125;2005;Gundslev;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375002;1054;871;214;52;64;288;2005;Kippinge;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375003;2134;1790;554;129;122;566;2005;Nørre-Alslev;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375005;457;394;94;18;36;129;2005;Nr. Vedby;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375006;552;471;112;29;28;160;2005;Torkilstrup;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375007;360;315;80;22;24;95;2005;Vålse;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375008;604;514;155;34;41;151;2005;Ønslev;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375009;654;554;188;35;32;131;2005;Orehoved;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
375010;1047;891;303;61;62;239;2005;Eskilstrup;Nørre-Alslev;6. Nykøbing Falster;;;;;;;;1
377001;3611;3065;831;242;314;902;2005;Præstø/Skibinge;Præstø;1. Præstø;;;;;;;;1
377002;620;543;135;45;39;146;2005;Jungshoved;Præstø;1. Præstø;;;;;;;;1
377003;629;560;123;50;42;181;2005;Allerslev;Præstø;1. Præstø;;;;;;;;1
377004;903;771;180;38;63;316;2005;Bårse;Præstø;1. Præstø;;;;;;;;1
379001;562;454;133;28;26;136;2005;Birket;Ravnsborg;4. Nakskov;;;;;;;;1
379002;503;429;102;33;25;115;2005;Fejø;Ravnsborg;4. Nakskov;;;;;;;;1
379003;142;120;23;6;7;43;2005;Femø;Ravnsborg;4. Nakskov;;;;;;;;1
379005;1433;1149;395;61;65;290;2005;Horslunde;Ravnsborg;4. Nakskov;;;;;;;;1
379007;375;308;106;13;20;88;2005;Købelev;Ravnsborg;4. Nakskov;;;;;;;;1
379008;644;536;146;28;42;133;2005;Sandby;Ravnsborg;4. Nakskov;;;;;;;;1
379009;521;423;145;24;33;89;2005;Utterslev;Ravnsborg;4. Nakskov;;;;;;;;1
379010;200;159;36;9;15;40;2005;Vindeby;Ravnsborg;4. Nakskov;;;;;;;;1
381001;333;287;91;14;21;80;2005;Kappel;Rudbjerg;4. Nakskov;;;;;;;;1
381002;349;306;108;13;13;86;2005;Langø;Rudbjerg;4. Nakskov;;;;;;;;1
381003;468;381;145;28;25;82;2005;Vestenskov;Rudbjerg;4. Nakskov;;;;;;;;1
381004;500;415;134;12;37;111;2005;Tillitse;Rudbjerg;4. Nakskov;;;;;;;;1
381005;1044;873;256;35;61;260;2005;Dannemare;Rudbjerg;4. Nakskov;;;;;;;;1
383001;2497;2058;651;100;113;708;2005;Rødby;Rødby;5. Maribo;;;;;;;;1
383002;1629;1242;424;53;55;275;2005;Rødby Havn;Rødby;5. Maribo;;;;;;;;1
383003;927;768;202;27;41;298;2005;Brandstrup;Rødby;5. Maribo;;;;;;;;1
385001;2676;2339;471;139;217;907;2005;Dalby;Rønnede;1. Præstø;;;;;;;;1
385002;2701;2298;479;142;284;761;2005;Rønnede;Rønnede;1. Præstø;;;;;;;;1
387001;3917;3102;1162;182;245;816;2005;Sakskøbing;Sakskøbing;5. Maribo;;;;;;;;1
387002;883;734;194;41;68;181;2005;Majbølle;Sakskøbing;5. Maribo;;;;;;;;1
387003;671;576;148;35;32;223;2005;Radsted;Sakskøbing;5. Maribo;;;;;;;;1
387005;573;469;152;19;24;140;2005;Slemminge;Sakskøbing;5. Maribo;;;;;;;;1
387006;573;487;115;35;38;153;2005;Tårs;Sakskøbing;5. Maribo;;;;;;;;1
387007;615;520;160;26;45;186;2005;Våbensted;Sakskøbing;5. Maribo;;;;;;;;1
389001;3919;3280;810;240;380;1011;2005;Store-Heddinge;Stevns;1. Præstø;;;;;;;;1
389002;2008;1764;391;119;184;517;2005;Højerup/Ll. Heddinge;Stevns;1. Præstø;;;;;;;;1
389003;889;783;138;49;68;278;2005;Lyderslev/Frøslev;Stevns;1. Præstø;;;;;;;;1
389004;1023;875;194;64;81;275;2005;Magleby/Stevns;Stevns;1. Præstø;;;;;;;;1
389005;892;790;136;53;72;299;2005;Hellested;Stevns;1. Præstø;;;;;;;;1
391001;2702;2286;745;143;189;578;2005;Stubbekøbing;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
391004;1004;846;253;46;41;222;2005;Horbelev;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
391005;1524;1317;373;105;92;400;2005;Karleby-Horreby-Nr.Ørslev;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
393001;2272;2014;636;121;178;596;2005;Glumsø;Suså;2. Næstved;;;;;;;;1
393002;441;395;72;29;34;146;2005;Sandby;Suså;2. Næstved;;;;;;;;1
393003;501;432;96;22;31;164;2005;Skelby;Suså;2. Næstved;;;;;;;;1
393004;2340;2011;581;92;194;619;2005;Herlufmagle;Suså;2. Næstved;;;;;;;;1
393005;745;653;146;38;71;233;2005;Tybjerg;Suså;2. Næstved;;;;;;;;1
395001;1608;1425;382;82;146;478;2005;Idestrup;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395002;2558;2264;573;149;307;700;2005;Væggerløse;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395003;321;274;56;14;30;81;2005;Skelby;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395004;1016;863;264;39;66;141;2005;Gedser;Sydfalster;6. Nykøbing Falster;;;;;;;;1
397001;4333;3618;1047;289;459;861;2005;Vordingborg By;Vordingborg;3. Vordingborg;;;;;;;;1
397002;2978;2494;839;212;228;510;2005;Masnedsund m.v.;Vordingborg;3. Vordingborg;;;;;;;;1
397003;1993;1708;372;163;218;503;2005;Nyråd;Vordingborg;3. Vordingborg;;;;;;;;1
397004;1927;1662;488;117;149;468;2005;Kastrup;Vordingborg;3. Vordingborg;;;;;;;;1
397005;753;633;159;33;81;178;2005;Lundby;Vordingborg;3. Vordingborg;;;;;;;;1
397006;1007;848;196;44;81;259;2005;Køng;Vordingborg;3. Vordingborg;;;;;;;;1
397007;157;133;27;7;14;44;2005;Svinø;Vordingborg;3. Vordingborg;;;;;;;;1
397008;810;672;163;48;46;182;2005;Sværdborg;Vordingborg;3. Vordingborg;;;;;;;;1
397009;1629;1378;401;92;125;423;2005;Ørslev;Vordingborg;3. Vordingborg;;;;;;;;1
397010;264;229;41;17;21;79;2005;Udby;Vordingborg;3. Vordingborg;;;;;;;;1
400001;1512;1276;461;36;40;398;2005;Hasle;Bornholms Region;1. Rønne;;;121.6917879;.673076923;;;;3
400002;1339;1156;314;41;30;446;2005;Klemensker;Bornholms Region;1. Rønne;;;130.5157963;.786589297;;;;3
400003;1339;1189;361;38;30;455;2005;Nyker;Bornholms Region;1. Rønne;;;121.4298169;.736704446;;;;3
400004;514;450;133;32;13;162;2005;Rutsker;Bornholms Region;1. Rønne;;;110.0456125;.663336229;;;;3
400005;1525;1278;367;54;31;461;2005;Allinge-Sandvig;Bornholms Region;2. Aakirkeby;;;127.8742515;.741317365;;;;3
400006;1211;1016;247;47;23;400;2005;Olsker-Tejn;Bornholms Region;2. Aakirkeby;;;125.15;.728076923;;;;3
400007;407;346;79;11;3;149;2005;Rø;Bornholms Region;2. Aakirkeby;;;130.950019;.823751268;;;;3
400008;694;598;128;25;14;246;2005;Østerlars;Bornholms Region;2. Aakirkeby;;;101.2596873;.616859279;;;;3
400009;652;523;137;19;21;197;2005;Gudhjem;Bornholms Region;2. Aakirkeby;;;115.8043153;.728583636;;;;3
400010;1246;1051;252;33;25;410;2005;Østermarie;Bornholms Region;2. Aakirkeby;;;;;;;;1
400011;2899;2357;841;94;59;831;2005;Nexø;Bornholms Region;2. Aakirkeby;;;;;;;;1
400012;1124;958;255;81;35;302;2005;Svaneke;Bornholms Region;2. Aakirkeby;;;;;;;;1
400013;793;660;162;21;17;315;2005;Bodilsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400014;730;621;177;36;14;252;2005;Ibsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400015;914;792;234;30;23;302;2005;Poulsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400016;2651;2209;737;66;50;807;2005;Aaker-Aakirkeby;Bornholms Region;2. Aakirkeby;;;;;;;;1
400017;752;645;240;23;26;209;2005;Nylars;Bornholms Region;2. Aakirkeby;;;;;;;;1
400018;527;462;111;16;10;198;2005;Pedersker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400019;1063;914;285;34;34;351;2005;Vestermarie;Bornholms Region;2. Aakirkeby;;;;;;;;1
400020;11375;9229;3581;395;297;2691;2005;Rønne;Bornholms Region;1. Rønne;;;;;;;;1
411001;73;70;14;10;2;22;2005;Christiansø;Christiansø;2. Aakirkeby;;;;;;;;3
421001;5259;4391;1486;267;556;1042;2005;Borgerskolen Assens;Assens;5. Middelfart;;;;;;;;1
421002;1336;1116;365;86;144;281;2005;Donshammeren/Enghavelund  Ebberup;Assens;5. Middelfart;;;;;;;;1
421003;685;577;158;46;74;158;2005;Turup;Assens;5. Middelfart;;;;;;;;1
421004;711;601;142;39;93;165;2005;Salbrovad;Assens;5. Middelfart;;;;;;;;1
421005;197;176;27;18;23;65;2005;Helnæs;Assens;5. Middelfart;;;;;;;;1
421006;34;33;6;2;0;20;2005;Bågø;Assens;5. Middelfart;;;;;;;;1
423001;2790;2306;746;147;362;526;2005;Bogense;Bogense;6. Otterup;;;;;;;;1
423002;279;233;56;11;38;60;2005;Grindløse;Bogense;6. Otterup;;;;;;;;1
423003;352;304;90;10;45;96;2005;Guldbjerg / Nr. Sundager / Smidstrup;Bogense;6. Otterup;;;;;;;;1
423004;295;256;50;11;37;94;2005;Klinte / Nørreby;Bogense;6. Otterup;;;;;;;;1
423005;492;421;83;28;55;143;2005;Ore / Skåstrup;Bogense;6. Otterup;;;;;;;;1
423006;666;582;150;36;85;180;2005;Skovby;Bogense;6. Otterup;;;;;;;;1
425001;1512;1319;307;69;100;590;2005;Nørre Broby;Broby;9. Faaborg;;;;;;;;1
425002;1248;1127;273;66;163;341;2005;Allested-Vejle;Broby;9. Faaborg;;;;;;;;1
425003;1083;889;204;65;110;305;2005;Sdr. Broby;Broby;9. Faaborg;;;;;;;;1
425004;890;768;149;62;78;281;2005;V. Hæsinge-Sh. Lyndelse;Broby;9. Faaborg;;;;;;;;1
427001;428;368;76;44;38;121;2005;Hundstrup;Egebjerg;7. Nyborg;;;;;;;;1
427002;1008;888;271;61;93;237;2005;Kirkeby;Egebjerg;7. Nyborg;;;;;;;;1
427003;335;273;61;15;25;97;2005;Lunde;Egebjerg;7. Nyborg;;;;;;;;1
427004;874;786;149;132;58;194;2005;Ollerup;Egebjerg;7. Nyborg;;;;;;;;1
427005;1563;1304;380;90;141;363;2005;Stenstrup;Egebjerg;7. Nyborg;;;;;;;;1
427006;741;673;151;55;75;165;2005;Ulbølle;Egebjerg;7. Nyborg;;;;;;;;1
427007;921;806;173;88;82;246;2005;V. Skerninge;Egebjerg;7. Nyborg;;;;;;;;1
427008;618;566;118;47;79;173;2005;Ø. Skerninge;Egebjerg;7. Nyborg;;;;;;;;1
429001;217;187;43;10;21;62;2005;Balslev;Ejby;5. Middelfart;;;;;;;;1
429002;1512;1273;347;80;173;396;2005;Ejby;Ejby;5. Middelfart;;;;;;;;1
429003;305;271;45;20;38;81;2005;Husby;Ejby;5. Middelfart;;;;;;;;1
429004;352;314;73;31;47;99;2005;Tanderup;Ejby;5. Middelfart;;;;;;;;1
429005;167;145;28;14;16;49;2005;Ørslev;Ejby;5. Middelfart;;;;;;;;1
429006;1709;1442;454;97;202;328;2005;Gelsted;Ejby;5. Middelfart;;;;;;;;1
429007;1617;1382;324;107;155;432;2005;Brenderup;Ejby;5. Middelfart;;;;;;;;1
429008;589;516;111;39;80;160;2005;Fjelsted;Ejby;5. Middelfart;;;;;;;;1
429009;698;604;163;40;81;169;2005;Harndrup;Ejby;5. Middelfart;;;;;;;;1
429010;318;286;61;16;33;121;2005;Indslev;Ejby;5. Middelfart;;;;;;;;1
431001;90;80;6;7;12;27;2005;Avernakø;Fåborg;9. Faaborg;;;;;;;;1
431002;1359;1120;289;92;149;307;2005;Brahetrolleborg;Fåborg;9. Faaborg;;;;;;;;1
431003;358;324;64;25;43;94;2005;Bøjden;Fåborg;9. Faaborg;;;;;;;;1
431004;699;624;163;64;83;157;2005;Diernæs;Fåborg;9. Faaborg;;;;;;;;1
431005;556;486;86;25;79;162;2005;Faldsled;Fåborg;9. Faaborg;;;;;;;;1
431006;3896;3171;886;258;493;721;2005;Fåborg;Fåborg;9. Faaborg;;;;;;;;1
431007;1297;1118;268;96;166;321;2005;Horne;Fåborg;9. Faaborg;;;;;;;;1
431008;485;428;64;34;55;149;2005;Håstrup;Fåborg;9. Faaborg;;;;;;;;1
431009;105;90;12;9;10;41;2005;Lyø;Fåborg;9. Faaborg;;;;;;;;1
431010;751;655;142;67;76;189;2005;Svanninge;Fåborg;9. Faaborg;;;;;;;;1
431011;1971;1705;465;120;282;449;2005;Toftegårdsskolen;Fåborg;9. Faaborg;;;;;;;;1
431012;1049;902;241;78;84;249;2005;Vester Åby;Fåborg;9. Faaborg;;;;;;;;1
431013;260;218;31;21;18;90;2005;Øster Hæsinge;Fåborg;9. Faaborg;;;;;;;;1
431014;390;332;67;24;63;117;2005;Åstrup;Fåborg;9. Faaborg;;;;;;;;1
433001;767;682;163;71;93;195;2005;Køng;Glamsbjerg;5. Middelfart;;;;;;;;1
433002;1908;1647;457;160;294;373;2005;Glamsbjerg;Glamsbjerg;5. Middelfart;;;;;;;;1
433003;876;740;197;56;117;189;2005;Flemløse;Glamsbjerg;5. Middelfart;;;;;;;;1
433004;400;345;101;33;47;89;2005;Søllested;Glamsbjerg;5. Middelfart;;;;;;;;1
433005;429;371;80;31;40;122;2005;Ørsted;Glamsbjerg;5. Middelfart;;;;;;;;1
435001;815;721;144;55;83;259;2005;Gudbjerg;Gudme;7. Nyborg;;;;;;;;1
435002;157;131;34;3;20;40;2005;Brændeskov;Gudme;7. Nyborg;;;;;;;;1
435003;919;786;186;61;82;247;2005;Gudme;Gudme;7. Nyborg;;;;;;;;1
435004;254;223;46;19;30;54;2005;Brudager;Gudme;7. Nyborg;;;;;;;;1
435005;767;651;178;40;80;180;2005;Hesselager;Gudme;7. Nyborg;;;;;;;;1
435006;340;306;65;22;41;85;2005;Vormark;Gudme;7. Nyborg;;;;;;;;1
435007;518;469;90;59;62;142;2005;Oure;Gudme;7. Nyborg;;;;;;;;1
435008;465;388;89;39;50;84;2005;Lundeborg;Gudme;7. Nyborg;;;;;;;;1
435009;431;383;93;41;46;100;2005;Vejstrup;Gudme;7. Nyborg;;;;;;;;1
437001;676;600;125;49;84;209;2005;Dreslette;Hårby;9. Faaborg;;;;;;;;1
437002;2529;2177;562;128;389;676;2005;Hårby;Hårby;9. Faaborg;;;;;;;;1
437003;543;468;98;47;62;145;2005;Jordløse;Hårby;9. Faaborg;;;;;;;;1
439001;2811;2434;693;168;413;491;2005;Kerteminde 1;Kerteminde;4. Kerteminde;;;;;;;;1
439002;308;274;84;19;31;64;2005;Drigstrup;Kerteminde;4. Kerteminde;;;;;;;;1
439003;643;584;154;39;79;154;2005;Mesinge;Kerteminde;4. Kerteminde;;;;;;;;1
439004;222;213;48;32;24;45;2005;Viby;Kerteminde;4. Kerteminde;;;;;;;;1
439005;423;386;134;21;51;81;2005;Dalby;Kerteminde;4. Kerteminde;;;;;;;;1
439006;387;332;79;33;40;93;2005;Stubberup;Kerteminde;4. Kerteminde;;;;;;;;1
439007;322;296;71;31;39;81;2005;Revninge;Kerteminde;4. Kerteminde;;;;;;;;1
439008;605;554;131;36;65;153;2005;Kølstrup;Kerteminde;4. Kerteminde;;;;;;;;1
439009;840;732;196;51;114;185;2005;Rynkeby;Kerteminde;4. Kerteminde;;;;;;;;1
439010;1670;1506;400;102;270;344;2005;Kerteminde 2;Kerteminde;4. Kerteminde;;;;;;;;1
441001;794;727;217;29;112;189;2005;Marslev;Langeskov;4. Kerteminde;;;;;;;;1
441002;1160;1020;251;56;174;265;2005;Birkende;Langeskov;4. Kerteminde;;;;;;;;1
441003;334;289;62;20;38;80;2005;Rønninge;Langeskov;4. Kerteminde;;;;;;;;1
441004;2370;2076;688;101;321;536;2005;Idrætshallen;Langeskov;4. Kerteminde;;;;;;;;1
443001;2001;1641;455;53;393;293;2005;Marstal By;Marstal;9. Faaborg;;;;;;;;1
443002;564;489;151;20;116;107;2005;Ommel;Marstal;9. Faaborg;;;;;;;;1
445001;5013;4175;1330;390;490;915;2005;Vestre Skole  (Middelfart I );Middelfart;5. Middelfart;;;;;;;;1
445002;4772;4116;1341;328;541;965;2005;Lillebæltshallen (Middelfart II);Middelfart;5. Middelfart;;;;;;;;1
445003;1381;1205;339;97;156;361;2005;Kauslunde;Middelfart;5. Middelfart;;;;;;;;1
445005;987;868;194;66;120;272;2005;Røjle;Middelfart;5. Middelfart;;;;;;;;1
445006;3193;2882;562;265;560;890;2005;Strib;Middelfart;5. Middelfart;;;;;;;;1
447001;4244;3600;1539;214;344;617;2005;Munkebo;Munkebo;4. Kerteminde;;;;;;;;1
449001;1365;1158;255;91;140;365;2005;Aunslevhallen;Nyborg;7. Nyborg;;;;;;;;1
449002;5077;4160;1550;295;491;841;2005;Nyborghallen;Nyborg;7. Nyborg;;;;;;;;1
449003;5952;4907;1624;402;614;1000;2005;Borgerforeningen Hus;Nyborg;7. Nyborg;;;;;;;;1
449004;2153;1787;484;128;202;488;2005;Vindinge;Nyborg;7. Nyborg;;;;;;;;1
451001;2172;1842;610;155;181;499;2005;Nørre Åby;Nørre Aaby;5. Middelfart;;;;;;;;1
451002;1045;940;192;81;117;311;2005;Båring;Nørre Aaby;5. Middelfart;;;;;;;;1
451003;299;266;60;23;32;81;2005;Roerslev;Nørre Aaby;5. Middelfart;;;;;;;;1
451004;286;254;58;24;24;73;2005;Rolund;Nørre Aaby;5. Middelfart;;;;;;;;1
451005;251;219;34;30;26;74;2005;Føns;Nørre Aaby;5. Middelfart;;;;;;;;1
461001;8623;6773;1834;979;904;1094;2005;Østre Kulturcenter;Odense;1. Odense Øst;;;72.45309414000001;.221691903;;;;3
461002;7217;5905;2250;622;650;767;2005;Skt. Hans Skole;Odense;1. Odense Øst;;;85.20290473999999;.342802221;;;;3
461003;2990;2383;958;217;273;305;2005;Risingskolen;Odense;1. Odense Øst;;;77.90828264;.30276088;;;;3
461004;7640;6151;1684;784;1080;1156;2005;Munkebjergskolen;Odense;1. Odense Øst;;;78.10012836999999;.271960389;;;;3
461005;5475;4222;1669;355;493;523;2005;Kragsbjergskolen;Odense;1. Odense Øst;;;84.44066515;.229276896;;;;3
461006;2125;1876;675;90;303;370;2005;Agedrup Skole;Odense;1. Odense Øst;;;127.3693534;.8715677590000001;;;;3
461007;3218;2710;1012;159;340;424;2005;Fjordagerhallen;Odense;1. Odense Øst;;;106.0744986;.539637058;;;;3
461008;347;303;70;36;62;65;2005;Åsum Forsamlingshus;Odense;1. Odense Øst;;;;;;;;1
461009;1628;1359;454;110;187;255;2005;Fraugde Skole;Odense;1. Odense Øst;;;111.29812;.478961504;;;;3
461010;272;248;64;12;34;53;2005;Davinde Forsamlingshus;Odense;1. Odense Øst;;;;;;;;1
461011;6946;5740;1408;911;832;978;2005;Jernbanegades Skole;Odense;2. Odense Vest;;;81.01175483;.238874895;;;;3
461012;7719;5993;2504;445;628;712;2005;Højstrupskolen;Odense;2. Odense Vest;;;75.72725654;.22948193;;;;3
461013;812;714;190;45;122;149;2005;Lumby Forsamlingshus;Odense;2. Odense Vest;;;126.3235294;.760180995;;;;3
461014;4832;4064;1430;232;672;741;2005;Stige Skole;Odense;2. Odense Vest;;;100.2974553;.669532325;;;;3
461015;327;302;62;24;108;45;2005;Allesø Forsamlingshus;Odense;2. Odense Vest;;;;;;;;1
461016;2373;2006;695;94;492;299;2005;Spurvelundskolen;Odense;2. Odense Vest;;;111.0914826;.551419558;;;;3
461017;5026;4337;1419;313;827;686;2005;Kroggårdskolen;Odense;2. Odense Vest;;;108.2928884;.694641052;;;;3
461018;4527;4009;1171;304;861;816;2005;Tarup Skole;Odense;2. Odense Vest;;;114.8288323;.8307341190000001;;;;3
461019;3198;2716;771;187;569;536;2005;Paarup Forsamlingshus;Odense;2. Odense Vest;;;102.5991964;.490708187;;;;3
461020;3617;3189;965;188;617;653;2005;Koruphallen;Odense;2. Odense Vest;;;125.1841574;.79061554;;;;3
461021;1701;1465;378;96;255;350;2005;Ubberudhallen;Odense;2. Odense Vest;;;130.830373;.813499112;;;;3
461022;412;362;86;25;55;100;2005;Ravnebjerg Forsamlingshus;Odense;2. Odense Vest;;;;;;;;1
461023;9338;7704;1656;1217;1429;1450;2005;Rådhuset;Odense;3. Odense Syd;;;82.13920241;.189465764;;;;3
461024;4008;3645;568;484;975;914;2005;Sct. Knuds Gymnasium / Hunderupskolen;Odense;3. Odense Syd;;;131.7245216;.678682688;;;;3
461025;5552;4638;1474;478;749;723;2005;Rosengårdskolen;Odense;3. Odense Syd;;;86.12460815;.384535005;;;;3
461026;8243;7158;2082;499;1433;1515;2005;Sanderumhallen;Odense;3. Odense Syd;;;113.9714447;.725537697;;;;3
461027;358;311;65;26;56;69;2005;Brændekilde Forsamlingshus;Odense;3. Odense Syd;;;;;;;;1
461028;3255;2907;676;214;646;726;2005;Rasmus Rask Skolen;Odense;3. Odense Syd;;;127.8418462;.716668018;;;;3
461029;4829;4125;1091;390;794;784;2005;Tingløkkeskolen;Odense;3. Odense Syd;;;104.5513038;.608195056;;;;3
461030;6768;5723;1682;488;1076;1109;2005;Dalumskolen;Odense;3. Odense Syd;;;98.75073709;.541032749;;;;3
