"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct"
2011,"766021",2135,1842,0.1938110749,0.0613463626,0.0287730727,0.3588490771,"Tørring","Hedensted","11. Hedensted",0.0333333313,0.5420593619,120.8093385,0.578825348,784758.1875,444710.875,661660
2015,"766021",2237,1929,0.1907724209,0.0243649559,0.0238465526,0.2280974598,"Tørring","Hedensted","11. Hedensted",0.0333333313,0.5420593619,120.8093385,0.578825348,784758.1875,444710.875,661660
2005,"766022",1125.55,946.93,0.1819353067,0.0751797915,0.0625072603,0.4182885747,"Uldum","Hedensted","11. Hedensted",0.02991453,0.5897436142,126.95516,0.71053725,772486.5625,461382.125,695147
2007,"766022",1170,1013,0.1915103653,0.0365251728,0.0651530109,0.4047384008,"Uldum","Hedensted","11. Hedensted",0.02991453,0.5897436142,126.92,0.7104,772486.5625,461382.125,695147
2011,"766022",1178,1040,0.2086538462,0.0596153846,0.0182692308,0.3971153846,"Uldum","Hedensted","11. Hedensted",0.02991453,0.5897436142,129.2274052,0.66572238,772486.5625,461382.125,695147
2015,"766022",1184,1013,0.1954590326,0.0306021718,0.0217176703,0.2625863771,"Uldum","Hedensted","11. Hedensted",0.02991453,0.5897436142,129.2274052,0.66572238,772486.5625,461382.125,695147
2005,"766023",586.55,516.93,0.1494979978,0.0680749811,0.0448610063,0.4102876598,"Aale","Hedensted","11. Hedensted",0.0429553278,0.6002290845,132.8741309,0.811098837,1066124.375,532425.25,738681
2007,"766023",586,535,0.1813084112,0.0429906542,0.0542056075,0.4018691589,"Aale","Hedensted","11. Hedensted",0.0429553278,0.6002290845,132.8175896,0.811074919,1066124.375,532425.25,738681
2011,"766023",619,564,0.1914893617,0.0638297872,0.024822695,0.3634751773,"Aale","Hedensted","11. Hedensted",0.0429553278,0.6002290845,135.8982036,0.797014925,1066124.375,532425.25,738681
2015,"766023",607,533,0.2045028143,0.0300187617,0.0150093809,0.243902439,"Aale","Hedensted","11. Hedensted",0.0429553278,0.6002290845,135.8982036,0.797014925,1066124.375,532425.25,738681
2005,"766024",778.55,678.93,0.222821204,0.0533044644,0.0533044644,0.3875068122,"Ølholm","Hedensted","11. Hedensted",0.0324803144,0.640748024,,0.825747265,964196.625,543564.125,735244
2007,"766024",752,666,0.2087087087,0.03003003,0.0645645646,0.3963963964,"Ølholm","Hedensted","11. Hedensted",0.0324803144,0.640748024,,0.825757576,964196.625,543564.125,735244
2011,"766024",726,642,0.2040498442,0.0685358255,0.031152648,0.3847352025,"Ølholm","Hedensted","11. Hedensted",0.0324803144,0.640748024,138.7562189,0.804455446,964196.625,543564.125,735244
2015,"766024",733,665,0.2165413534,0.0135338346,0.015037594,0.245112782,"Ølholm","Hedensted","11. Hedensted",0.0324803144,0.640748024,138.7562189,0.804455446,964196.625,543564.125,735244
2005,"766025",398.55,349.93,0.1522590232,0.0491241105,0.0548395393,0.4517760695,"Hjortsvang","Hedensted","11. Hedensted",0.039665971,0.5991649032,,0.846834028,1383535,511985.5,721993
2007,"766025",366,327,0.1100917431,0.0397553517,0.0550458716,0.4434250765,"Hjortsvang","Hedensted","11. Hedensted",0.039665971,0.5991649032,,0.846938776,1383535,511985.5,721993
2011,"766025",344,308,0.1331168831,0.0681818182,0.0324675325,0.3831168831,"Hjortsvang","Hedensted","11. Hedensted",0.039665971,0.5991649032,141.5736041,0.812182741,1383535,511985.5,721993
2015,"766025",348,299,0.1505016722,0.0401337793,0.0033444816,0.2508361204,"Hjortsvang","Hedensted","11. Hedensted",0.039665971,0.5991649032,141.5736041,0.812182741,1383535,511985.5,721993
2005,"773001",757,640,0.325,0.05625,0.0453125,0.3296875,"Sejerslev","Morsø","4. Thisted",0.0416233093,0.5223725438,,0.83446712,993143.375,454849.96875,622257
2007,"773001",725,653,0.3078101072,0.0428790199,0.0918836141,0.2725880551,"Sejerslev","Morsø","4. Thisted",0.0416233093,0.5223725438,,0.83446712,993143.375,454849.96875,622257
2011,"773001",683,595,0.3411764706,0.0453781513,0.0352941176,0.2605042017,"Sejerslev","Morsø","4. Thisted",0.0416233093,0.5223725438,139.5119048,0.838095238,993143.375,454849.96875,622257
2015,"773001",630,548,0.3540145985,0.0218978102,0.0218978102,0.2609489051,"Sejerslev","Morsø","4. Thisted",0.0416233093,0.5223725438,139.5119048,0.838095238,993143.375,454849.96875,622257
2005,"773002",591,517,0.2785299807,0.1025145068,0.0657640232,0.3230174081,"Flade","Morsø","4. Thisted",0.0327298045,0.5013927817,132.7536232,0.855072464,968056.4375,457812.46875,633306
2007,"773002",546,477,0.2746331237,0.0607966457,0.1048218029,0.2662473795,"Flade","Morsø","4. Thisted",0.0327298045,0.5013927817,132.7536232,0.855072464,968056.4375,457812.46875,633306
2011,"773002",542,488,0.3442622951,0.0840163934,0.0225409836,0.2520491803,"Flade","Morsø","4. Thisted",0.0327298045,0.5013927817,137.781155,0.866261398,968056.4375,457812.46875,633306
2015,"773002",494,433,0.3672055427,0.0138568129,0.0161662818,0.247113164,"Flade","Morsø","4. Thisted",0.0327298045,0.5013927817,137.781155,0.866261398,968056.4375,457812.46875,633306
2005,"773003",331,292,0.1952054795,0.095890411,0.051369863,0.4178082192,"Bjergby","Morsø","4. Thisted",0.0427251719,0.605080843,,0.915730337,1122809.25,510680.3125,748581
2007,"773003",325,283,0.1766784452,0.0706713781,0.109540636,0.3780918728,"Bjergby","Morsø","4. Thisted",0.0427251719,0.605080843,,0.915730337,1122809.25,510680.3125,748581
2011,"773003",306,287,0.243902439,0.0940766551,0.031358885,0.3414634146,"Bjergby","Morsø","4. Thisted",0.0427251719,0.605080843,144.4857143,0.942857143,1122809.25,510680.3125,748581
2015,"773003",306,277,0.3068592058,0.0252707581,0.0144404332,0.3429602888,"Bjergby","Morsø","4. Thisted",0.0427251719,0.605080843,144.4857143,0.942857143,1122809.25,510680.3125,748581
2005,"773004",469,417,0.3189448441,0.0551558753,0.0479616307,0.3573141487,"Sundby","Morsø","4. Thisted",0.0360065475,0.5417348742,,0.872180451,866059.875,473420.0625,680396
2007,"773004",465,409,0.3129584352,0.04400978,0.119804401,0.3007334963,"Sundby","Morsø","4. Thisted",0.0360065475,0.5417348742,,0.872180451,866059.875,473420.0625,680396
2011,"773004",449,416,0.3173076923,0.0600961538,0.0384615385,0.2908653846,"Sundby","Morsø","4. Thisted",0.0360065475,0.5417348742,135.2621723,0.868913858,866059.875,473420.0625,680396
2015,"773004",467,418,0.3181818182,0.023923445,0.009569378,0.2870813397,"Sundby","Morsø","4. Thisted",0.0360065475,0.5417348742,135.2621723,0.868913858,866059.875,473420.0625,680396
2005,"773005",358,316,0.2310126582,0.0379746835,0.0696202532,0.4113924051,"Solbjerg","Morsø","4. Thisted",0.0550935566,0.5155925155,,0.893939394,759979.4375,460928.40625,640680
2007,"773005",345,293,0.1979522184,0.04778157,0.1058020478,0.3549488055,"Solbjerg","Morsø","4. Thisted",0.0550935566,0.5155925155,,0.893939394,759979.4375,460928.40625,640680
2011,"773005",345,310,0.2387096774,0.0548387097,0.0193548387,0.3419354839,"Solbjerg","Morsø","4. Thisted",0.0550935566,0.5155925155,138.2233503,0.878172589,759979.4375,460928.40625,640680
2015,"773005",324,285,0.2666666667,0.0105263158,0.0210526316,0.3122807018,"Solbjerg","Morsø","4. Thisted",0.0550935566,0.5155925155,138.2233503,0.878172589,759979.4375,460928.40625,640680
2005,"773006",348,309,0.1585760518,0.1067961165,0.0614886731,0.3818770227,"Thorup","Morsø","4. Thisted",0.0451467261,0.6049661636,,0.858638743,1065229.25,515340.15625,7437125
2007,"773006",329,299,0.1839464883,0.0702341137,0.1471571906,0.2976588629,"Thorup","Morsø","4. Thisted",0.0451467261,0.6049661636,,0.858638743,1065229.25,515340.15625,7437125
2011,"773006",301,273,0.2124542125,0.0879120879,0.0805860806,0.315018315,"Thorup","Morsø","4. Thisted",0.0451467261,0.6049661636,147.5977654,0.872928177,1065229.25,515340.15625,7437125
2015,"773006",303,277,0.2202166065,0.0433212996,0.0252707581,0.3176895307,"Thorup","Morsø","4. Thisted",0.0451467261,0.6049661636,147.5977654,0.872928177,1065229.25,515340.15625,7437125
2005,"773007",771,648,0.2283950617,0.0617283951,0.0401234568,0.4737654321,"Ø. Jølby","Morsø","4. Thisted",0.0396744646,0.4933875799,,0.738636364,685788.875,403719.34375,631512
2007,"773007",736,631,0.2393026941,0.0491283677,0.0744849445,0.3914421553,"Ø. Jølby","Morsø","4. Thisted",0.0396744646,0.4933875799,,0.738636364,685788.875,403719.34375,631512
2011,"773007",718,631,0.3137876387,0.0491283677,0.030110935,0.3898573693,"Ø. Jølby","Morsø","4. Thisted",0.0396744646,0.4933875799,130.7683486,0.699316629,685788.875,403719.34375,631512
2015,"773007",715,623,0.3210272873,0.0096308186,0.0048154093,0.3306581059,"Ø. Jølby","Morsø","4. Thisted",0.0396744646,0.4933875799,130.7683486,0.699316629,685788.875,403719.34375,631512
2005,"773008",539,467,0.2976445396,0.0599571734,0.0663811563,0.3725910064,"Erslev","Morsø","4. Thisted",0.0422848649,0.5311572552,,0.849315068,614379,432034.625,627780
2007,"773008",530,459,0.2527233115,0.0283224401,0.0958605664,0.3180827887,"Erslev","Morsø","4. Thisted",0.0422848649,0.5311572552,,0.849315068,614379,432034.625,627780
2011,"773008",524,474,0.3248945148,0.05907173,0.0379746835,0.3016877637,"Erslev","Morsø","4. Thisted",0.0422848649,0.5311572552,131.9298246,0.843205575,614379,432034.625,627780
2015,"773008",513,458,0.3296943231,0.0109170306,0.0087336245,0.231441048,"Erslev","Morsø","4. Thisted",0.0422848649,0.5311572552,131.9298246,0.843205575,614379,432034.625,627780
2005,"773009",727,631,0.2757527734,0.0522979398,0.0475435816,0.4088748019,"Tødsø","Morsø","4. Thisted",0.0455991514,0.5546129346,,0.929319372,874435.5625,501344.25,660353
2007,"773009",700,609,0.2660098522,0.0344827586,0.1001642036,0.3448275862,"Tødsø","Morsø","4. Thisted",0.0455991514,0.5546129346,,0.929319372,874435.5625,501344.25,660353
2011,"773009",683,616,0.3230519481,0.0454545455,0.0422077922,0.3198051948,"Tødsø","Morsø","4. Thisted",0.0455991514,0.5546129346,147.6280323,0.90080429,874435.5625,501344.25,660353
2015,"773009",660,586,0.3208191126,0.0068259386,0.0153583618,0.295221843,"Tødsø","Morsø","4. Thisted",0.0455991514,0.5546129346,147.6280323,0.90080429,874435.5625,501344.25,660353
2005,"773010",537,446,0.3004484305,0.0515695067,0.067264574,0.3946188341,"Frøslev","Morsø","4. Thisted",0.0564399436,0.5803183913,,0.877622378,970544.4375,484076.4375,698964
2007,"773010",514,435,0.2896551724,0.0413793103,0.124137931,0.3011494253,"Frøslev","Morsø","4. Thisted",0.0564399436,0.5803183913,,0.877622378,970544.4375,484076.4375,698964
2011,"773010",497,435,0.3425287356,0.0482758621,0.0482758621,0.2827586207,"Frøslev","Morsø","4. Thisted",0.0564399436,0.5803183913,147.8392857,0.857142857,970544.4375,484076.4375,698964
2015,"773010",460,387,0.3901808786,0.007751938,0.0180878553,0.2299741602,"Frøslev","Morsø","4. Thisted",0.0564399436,0.5803183913,147.8392857,0.857142857,970544.4375,484076.4375,698964
2005,"773011",486,424,0.2688679245,0.0424528302,0.0306603774,0.4221698113,"Tæbring","Morsø","4. Thisted",0.0446685888,0.5634005666,,0.857638889,863835.5625,475744.40625,660828
2007,"773011",480,422,0.2582938389,0.0497630332,0.0521327014,0.3388625592,"Tæbring","Morsø","4. Thisted",0.0446685888,0.5634005666,,0.857638889,863835.5625,475744.40625,660828
2011,"773011",480,420,0.3119047619,0.0595238095,0.0261904762,0.2928571429,"Tæbring","Morsø","4. Thisted",0.0446685888,0.5634005666,144.9097473,0.841726619,863835.5625,475744.40625,660828
2015,"773011",470,419,0.2983293556,0.0167064439,0.0167064439,0.3221957041,"Tæbring","Morsø","4. Thisted",0.0446685888,0.5634005666,144.9097473,0.841726619,863835.5625,475744.40625,660828
2005,"773012",697,613,0.2724306688,0.0522022838,0.057096248,0.396411093,"Fredsø","Morsø","4. Thisted",0.041052632,0.5978947282,,0.894444444,1087595.5,551460.1875,741354
2007,"773012",687,624,0.2740384615,0.0368589744,0.108974359,0.3445512821,"Fredsø","Morsø","4. Thisted",0.041052632,0.5978947282,,0.894444444,1087595.5,551460.1875,741354
2011,"773012",675,612,0.2794117647,0.0539215686,0.0343137255,0.3382352941,"Fredsø","Morsø","4. Thisted",0.041052632,0.5978947282,150.6685237,0.894150418,1087595.5,551460.1875,741354
2015,"773012",659,602,0.2890365449,0.0199335548,0.011627907,0.3239202658,"Fredsø","Morsø","4. Thisted",0.041052632,0.5978947282,150.6685237,0.894150418,1087595.5,551460.1875,741354
2005,"773013",682,589,0.2258064516,0.0696095076,0.0679117148,0.4295415959,"Vils","Morsø","4. Thisted",0.0383386575,0.5612353683,134.7848101,0.774683544,869418.5,468842.125,669834
2007,"773013",677,582,0.235395189,0.0532646048,0.1048109966,0.3917525773,"Vils","Morsø","4. Thisted",0.0383386575,0.5612353683,134.7848101,0.774683544,869418.5,468842.125,669834
2011,"773013",671,580,0.2810344828,0.0775862069,0.0224137931,0.3413793103,"Vils","Morsø","4. Thisted",0.0383386575,0.5612353683,136.6490765,0.762532982,869418.5,468842.125,669834
2015,"773013",665,556,0.3273381295,0.0125899281,0.0053956835,0.3201438849,"Vils","Morsø","4. Thisted",0.0383386575,0.5612353683,136.6490765,0.762532982,869418.5,468842.125,669834
2005,"773014",795,671,0.2369597615,0.0566318927,0.0566318927,0.4470938897,"Karby","Morsø","4. Thisted",0.0359028503,0.4804646373,135.2980132,0.781456954,1038379.4375,425185.75,614735
2007,"773014",757,642,0.2056074766,0.0327102804,0.1028037383,0.3956386293,"Karby","Morsø","4. Thisted",0.0359028503,0.4804646373,135.2980132,0.781456954,1038379.4375,425185.75,614735
2011,"773014",724,637,0.2527472527,0.0376766091,0.0313971743,0.3124018838,"Karby","Morsø","4. Thisted",0.0359028503,0.4804646373,137.6091954,0.747706422,1038379.4375,425185.75,614735
2015,"773014",691,579,0.2469775475,0.0155440415,0.0103626943,0.3454231434,"Karby","Morsø","4. Thisted",0.0359028503,0.4804646373,137.6091954,0.747706422,1038379.4375,425185.75,614735
2005,"773015",531,455,0.2461538462,0.0263736264,0.0461538462,0.367032967,"Redsted","Morsø","4. Thisted",0.0441616774,0.5089820623,132.3089701,0.850498339,876692.875,443228.5625,628339
2007,"773015",513,458,0.2598253275,0.0262008734,0.0655021834,0.3253275109,"Redsted","Morsø","4. Thisted",0.0441616774,0.5089820623,132.3089701,0.850498339,876692.875,443228.5625,628339
2011,"773015",509,459,0.2875816993,0.0326797386,0.0217864924,0.311546841,"Redsted","Morsø","4. Thisted",0.0441616774,0.5089820623,136.0472973,0.834459459,876692.875,443228.5625,628339
2015,"773015",486,425,0.2752941176,0.0070588235,0.0094117647,0.2917647059,"Redsted","Morsø","4. Thisted",0.0441616774,0.5089820623,136.0472973,0.834459459,876692.875,443228.5625,628339
2005,"773016",522,441,0.1972789116,0.0657596372,0.0793650794,0.4058956916,"Ørding","Morsø","4. Thisted",0.0505200587,0.5245170593,132.5415282,0.877076412,926087.75,436193.5625,6428505
2007,"773016",500,438,0.1872146119,0.0479452055,0.0821917808,0.3584474886,"Ørding","Morsø","4. Thisted",0.0505200587,0.5245170593,132.5415282,0.877076412,926087.75,436193.5625,6428505
2011,"773016",498,434,0.2258064516,0.0506912442,0.0391705069,0.3594470046,"Ørding","Morsø","4. Thisted",0.0505200587,0.5245170593,140.2797203,0.867132867,926087.75,436193.5625,6428505
2015,"773016",497,425,0.2635294118,0.0117647059,0.0188235294,0.3129411765,"Ørding","Morsø","4. Thisted",0.0505200587,0.5245170593,140.2797203,0.867132867,926087.75,436193.5625,6428505
2005,"773017",613,508,0.2834645669,0.0275590551,0.0334645669,0.3976377953,"Ø. Assels","Morsø","4. Thisted",0.0536912754,0.4268456399,,0.797260274,876161.25,409253.5625,594080
2007,"773017",612,506,0.2845849802,0.0296442688,0.0830039526,0.3043478261,"Ø. Assels","Morsø","4. Thisted",0.0536912754,0.4268456399,,0.797260274,876161.25,409253.5625,594080
2011,"773017",542,480,0.3229166667,0.0375,0.0145833333,0.2895833333,"Ø. Assels","Morsø","4. Thisted",0.0536912754,0.4268456399,135.4378531,0.76056338,876161.25,409253.5625,594080
2015,"773017",512,445,0.2831460674,0.0112359551,0.0157303371,0.2382022472,"Ø. Assels","Morsø","4. Thisted",0.0536912754,0.4268456399,135.4378531,0.76056338,876161.25,409253.5625,594080
2005,"773018",7280,5964,0.356639839,0.0580147552,0.0759557344,0.2935949027,"Nykøbing","Morsø","4. Thisted",0.0455868095,0.4643819332,103.6471838,0.532837407,436649.96875,380785.59375,588928
2007,"773018",7354,6131,0.3417060838,0.0381666939,0.1043875387,0.2506931985,"Nykøbing","Morsø","4. Thisted",0.0455868095,0.4643819332,103.6471838,0.532837407,436649.96875,380785.59375,588928
2011,"773018",7245,6138,0.3965461062,0.0513196481,0.0376344086,0.2548061258,"Nykøbing","Morsø","4. Thisted",0.0455868095,0.4643819332,105.3167327,0.514131338,436649.96875,380785.59375,588928
2015,"773018",7192,5959,0.386642054,0.0196341668,0.0182916597,0.2243665044,"Nykøbing","Morsø","4. Thisted",0.0455868095,0.4643819332,105.3167327,0.514131338,436649.96875,380785.59375,588928
2005,"779001",6330,5023,0.3123631296,0.0760501692,0.079633685,0.278120645,"Aakjær","Skive","2. Skive",0.0545005202,0.4846514165,89.10495229,0.320763289,324876.65625,352246.5625,1200011
2007,"779001",6742,5520,0.3063405797,0.0483695652,0.0527173913,0.2820652174,"Aakjær","Skive","2. Skive",0.0545005202,0.4846514165,89.10495229,0.320763289,324876.65625,352246.5625,1200011
2011,"779001",6121,5056,0.2990506329,0.0672468354,0.0346123418,0.2515822785,"Aakjær","Skive","2. Skive",0.0545005202,0.4846514165,90.97736626,0.324287343,324876.65625,352246.5625,1200011
2015,"779001",6183,4984,0.3075842697,0.0339085072,0.0274879615,0.2082664526,"Aakjær","Skive","2. Skive",0.0545005202,0.4846514165,90.97736626,0.324287343,324876.65625,352246.5625,1200011
2005,"779002",4880,4233,0.2660051973,0.0812662414,0.1008740846,0.3335695724,"Skivehus","Skive","2. Skive",0.0283105019,0.595281601,120.6351161,0.658339198,741373.25,501361.34375,741020
2007,"779002",4836,4290,0.2724941725,0.051048951,0.0755244755,0.3496503497,"Skivehus","Skive","2. Skive",0.0283105019,0.595281601,120.6351161,0.658339198,741373.25,501361.34375,741020
2011,"779002",4902,4358,0.2739788894,0.0917852226,0.0351078476,0.3269848554,"Skivehus","Skive","2. Skive",0.0283105019,0.595281601,122.9947644,0.661677689,741373.25,501361.34375,741020
2015,"779002",4922,4332,0.2993998153,0.0394736842,0.0357802401,0.284856879,"Skivehus","Skive","2. Skive",0.0283105019,0.595281601,122.9947644,0.661677689,741373.25,501361.34375,741020
2005,"779003",5090,4247,0.3595479162,0.0661643513,0.0725217801,0.2540616906,"Brårup","Skive","2. Skive",0.0440782979,0.5402055979,101.1596613,0.442092531,363941.65625,399068.9375,623469
2007,"779003",5136,4375,0.3364571429,0.0356571429,0.0592,0.2621714286,"Brårup","Skive","2. Skive",0.0440782979,0.5402055979,101.1596613,0.442092531,363941.65625,399068.9375,623469
2011,"779003",5273,4622,0.3563392471,0.0705322371,0.0261791432,0.2254435309,"Brårup","Skive","2. Skive",0.0440782979,0.5402055979,104.1117351,0.448804957,363941.65625,399068.9375,623469
2015,"779003",5281,4450,0.3635955056,0.0285393258,0.0287640449,0.1916853933,"Brårup","Skive","2. Skive",0.0440782979,0.5402055979,104.1117351,0.448804957,363941.65625,399068.9375,623469
2005,"779004",2824,2502,0.2825739408,0.0479616307,0.0627498002,0.3868904876,"Højslev","Skive","2. Skive",0.0347222202,0.5820932388,133.1803594,0.832477535,875929.1875,504106.65625,708008
2007,"779004",2889,2630,0.2623574144,0.0357414449,0.0551330798,0.3874524715,"Højslev","Skive","2. Skive",0.0347222202,0.5820932388,133.1803594,0.832477535,875929.1875,504106.65625,708008
2011,"779004",2967,2724,0.2577092511,0.0635095448,0.0212922173,0.3285609398,"Højslev","Skive","2. Skive",0.0347222202,0.5820932388,136.5525672,0.821559074,875929.1875,504106.65625,708008
2015,"779004",3009,2694,0.2691165553,0.0196733482,0.0363771344,0.291017075,"Højslev","Skive","2. Skive",0.0347222202,0.5820932388,136.5525672,0.821559074,875929.1875,504106.65625,708008
2005,"779005",1059,924,0.1677489177,0.0649350649,0.0573593074,0.4588744589,"Ørslevkloster","Skive","2. Skive",0.0297372062,0.5567081571,134.7222222,0.851851852,1194645,469885.375,684317
2007,"779005",1084,942,0.1900212314,0.0456475584,0.033970276,0.4628450106,"Ørslevkloster","Skive","2. Skive",0.0297372062,0.5567081571,134.7222222,0.851851852,1194645,469885.375,684317
2011,"779005",1068,962,0.1704781705,0.0727650728,0.0228690229,0.4085239085,"Ørslevkloster","Skive","2. Skive",0.0297372062,0.5567081571,136.5875614,0.831699346,1194645,469885.375,684317
2015,"779005",1036,920,0.2173913043,0.0293478261,0.0173913043,0.3641304348,"Ørslevkloster","Skive","2. Skive",0.0297372062,0.5567081571,136.5875614,0.831699346,1194645,469885.375,684317
2005,"779006",646,557,0.236983842,0.052064632,0.0754039497,0.3177737882,"Rønbjerg","Skive","2. Skive",0.0528683923,0.5781777501,134.8717949,0.817663818,929470.1875,500185.46875,670662
2007,"779006",634,574,0.2282229965,0.0400696864,0.0418118467,0.3710801394,"Rønbjerg","Skive","2. Skive",0.0528683923,0.5781777501,134.8717949,0.817663818,929470.1875,500185.46875,670662
2011,"779006",655,586,0.2337883959,0.0716723549,0.0341296928,0.2901023891,"Rønbjerg","Skive","2. Skive",0.0528683923,0.5781777501,138.2902299,0.808022923,929470.1875,500185.46875,670662
2015,"779006",639,556,0.2571942446,0.023381295,0.0467625899,0.25,"Rønbjerg","Skive","2. Skive",0.0528683923,0.5781777501,138.2902299,0.808022923,929470.1875,500185.46875,670662
2005,"779007",757,677,0.2688330871,0.0797636632,0.0398818316,0.423929099,"Hem","Skive","2. Skive",0.0492495298,0.5834896564,,0.821428571,957838.25,529691.9375,697351
2007,"779007",765,681,0.281938326,0.0425844347,0.0425844347,0.3950073421,"Hem","Skive","2. Skive",0.0492495298,0.5834896564,,0.821428571,957838.25,529691.9375,697351
2011,"779007",737,670,0.2776119403,0.0611940299,0.0149253731,0.3776119403,"Hem","Skive","2. Skive",0.0492495298,0.5834896564,140.6588235,0.792941176,957838.25,529691.9375,697351
2015,"779007",730,652,0.3420245399,0.0153374233,0.0352760736,0.277607362,"Hem","Skive","2. Skive",0.0492495298,0.5834896564,140.6588235,0.792941176,957838.25,529691.9375,697351
2005,"779008",603,523,0.2504780115,0.0956022945,0.0822179732,0.34416826,"Lihme","Skive","2. Skive",0.0457650274,0.4986338913,125,0.761904762,869189.25,444593.78125,607167
2007,"779008",594,535,0.2878504673,0.0654205607,0.0429906542,0.338317757,"Lihme","Skive","2. Skive",0.0457650274,0.4986338913,125,0.761904762,869189.25,444593.78125,607167
2011,"779008",589,524,0.3129770992,0.0858778626,0.0190839695,0.2900763359,"Lihme","Skive","2. Skive",0.0457650274,0.4986338913,129.674221,0.779036827,869189.25,444593.78125,607167
2015,"779008",564,479,0.369519833,0.0313152401,0.0375782881,0.235908142,"Lihme","Skive","2. Skive",0.0457650274,0.4986338913,129.674221,0.779036827,869189.25,444593.78125,607167
2005,"779009",735,623,0.2808988764,0.1252006421,0.0529695024,0.3595505618,"Oddense - Otting","Skive","2. Skive",0.0509915017,0.5750707984,134.2450495,0.79950495,783822.9375,492194.5625,692390
2007,"779009",753,633,0.3206951027,0.0774091627,0.0379146919,0.3791469194,"Oddense - Otting","Skive","2. Skive",0.0509915017,0.5750707984,134.2450495,0.79950495,783822.9375,492194.5625,692390
2011,"779009",742,641,0.2979719189,0.0842433697,0.0093603744,0.3619344774,"Oddense - Otting","Skive","2. Skive",0.0509915017,0.5750707984,135.2751196,0.777511962,783822.9375,492194.5625,692390
2015,"779009",702,592,0.3310810811,0.0219594595,0.0219594595,0.3074324324,"Oddense - Otting","Skive","2. Skive",0.0509915017,0.5750707984,135.2751196,0.777511962,783822.9375,492194.5625,692390
2005,"779010",1154,999,0.2712712713,0.0820820821,0.0590590591,0.3643643644,"Rødding","Skive","2. Skive",0.041324921,0.5223974586,128.7443268,0.797276853,661481.125,437298.125,641132
2007,"779010",1174,1035,0.2801932367,0.0473429952,0.0434782609,0.3623188406,"Rødding","Skive","2. Skive",0.041324921,0.5223974586,128.7443268,0.797276853,661481.125,437298.125,641132
2011,"779010",1165,1009,0.3002973241,0.0743310208,0.0158572844,0.3369672944,"Rødding","Skive","2. Skive",0.041324921,0.5223974586,130.2945508,0.760294118,661481.125,437298.125,641132
2015,"779010",1115,962,0.3076923077,0.0322245322,0.0228690229,0.3076923077,"Rødding","Skive","2. Skive",0.041324921,0.5223974586,130.2945508,0.760294118,661481.125,437298.125,641132
2005,"779011",1539,1329,0.3137697517,0.065462754,0.0812641084,0.3348382242,"Glyngøre","Skive","2. Skive",0.0540338643,0.5144422054,,0.720823799,720126.75,475149.03125,711608
2007,"779011",1555,1342,0.260804769,0.0409836066,0.0625931446,0.3599105812,"Glyngøre","Skive","2. Skive",0.0540338643,0.5144422054,,0.720823799,720126.75,475149.03125,711608
2011,"779011",1558,1347,0.2613214551,0.0757238307,0.0282108389,0.3199703044,"Glyngøre","Skive","2. Skive",0.0540338643,0.5144422054,131.0948081,0.711060948,720126.75,475149.03125,711608
2015,"779011",1547,1316,0.3001519757,0.0227963526,0.0273556231,0.282674772,"Glyngøre","Skive","2. Skive",0.0540338643,0.5144422054,131.0948081,0.711060948,720126.75,475149.03125,711608
2005,"779012",1211,1027,0.2297955209,0.0564751704,0.0798442064,0.435248296,"Durup","Skive","2. Skive",0.0602488555,0.4767518044,129.6226415,0.814223512,709457.25,414014.96875,645041
2007,"779012",1205,1020,0.2205882353,0.0411764706,0.062745098,0.4333333333,"Durup","Skive","2. Skive",0.0602488555,0.4767518044,129.6226415,0.814223512,709457.25,414014.96875,645041
2011,"779012",1140,985,0.2670050761,0.0568527919,0.0284263959,0.3583756345,"Durup","Skive","2. Skive",0.0602488555,0.4767518044,130.9117221,0.772793054,709457.25,414014.96875,645041
2015,"779012",1105,916,0.2598253275,0.018558952,0.0294759825,0.3242358079,"Durup","Skive","2. Skive",0.0602488555,0.4767518044,130.9117221,0.772793054,709457.25,414014.96875,645041
2005,"779013",1804,1504,0.263962766,0.0598404255,0.053856383,0.4361702128,"Roslev","Skive","2. Skive",0.0543967262,0.5169734359,132.9403272,0.752646776,810685.5,440054.375,1338676
2007,"779013",2336,2005,0.2463840399,0.0399002494,0.0399002494,0.4194513716,"Roslev","Skive","2. Skive",0.0543967262,0.5169734359,132.9403272,0.752646776,810685.5,440054.375,1338676
2011,"779013",1780,1555,0.2945337621,0.0649517685,0.0167202572,0.3556270096,"Roslev","Skive","2. Skive",0.0543967262,0.5169734359,134.478673,0.744075829,810685.5,440054.375,1338676
2015,"779013",1764,1496,0.2941176471,0.0280748663,0.0254010695,0.3135026738,"Roslev","Skive","2. Skive",0.0543967262,0.5169734359,134.478673,0.744075829,810685.5,440054.375,1338676
2005,"779014",1305,1139,0.3151887621,0.0614574188,0.0359964881,0.4240561896,"Jebjerg-Lyby","Skive","2. Skive",0.0463169627,0.5446428657,131.1447368,0.752631579,618067.1875,443405.4375,656651
2007,"779014",1316,1121,0.2917038359,0.0410347904,0.0428189117,0.3862622658,"Jebjerg-Lyby","Skive","2. Skive",0.0463169627,0.5446428657,131.1447368,0.752631579,618067.1875,443405.4375,656651
