area;v2;t2;t1;t;zipy
Parcel-/rækkehus;4840 Nørre Alslev;26;27;25;48405
Parcel-/rækkehus;4850 Stubbekøbing;14;13;15;48505
Parcel-/rækkehus;4862 Guldborg;3.5;5;2;48625
Parcel-/rækkehus;4863 Eskilstrup;11.5;10;13;48635
Parcel-/rækkehus;4871 Horbelev;6;8;4;48715
Parcel-/rækkehus;4872 Idestrup;5.5;6;5;48725
Parcel-/rækkehus;4873 Væggerløse;9;10;8;48735
Parcel-/rækkehus;4874 Gedser;7.5;6;9;48745
Parcel-/rækkehus;4880 Nysted;7;4;10;48805
Parcel-/rækkehus;4891 Toreby L;6;7;5;48915
Parcel-/rækkehus;4892 Kettinge;4.5;4;5;48925
Parcel-/rækkehus;4894 Øster Ulslev;2;1;3;48945
Parcel-/rækkehus;4895 Errindlev;3;5;1;48955
Parcel-/rækkehus;4900 Nakskov;40;35;45;49005
Parcel-/rækkehus;4912 Harpelunde;2.5;4;1;49125
Parcel-/rækkehus;4913 Horslunde;6;5;7;49135
Parcel-/rækkehus;4920 Søllested;8;9;7;49205
Parcel-/rækkehus;4930 Maribo;17.5;20;15;49305
Parcel-/rækkehus;4941 Bandholm;2.5;3;2;49415
Parcel-/rækkehus;4943 Torrig L;1;1;1;49435
Parcel-/rækkehus;4944 Fejø;1.5;2;1;49445
Parcel-/rækkehus;4951 Nørreballe;4.5;7;2;49515
Parcel-/rækkehus;4952 Stokkemarke;5.5;7;4;49525
Parcel-/rækkehus;4953 Vesterborg;2;3;1;49535
Parcel-/rækkehus;4960 Holeby;9;5;13;49605
Parcel-/rækkehus;4970 Rødby;17;24;10;49705
Parcel-/rækkehus;4983 Dannemare;3;3;3;49835
Parcel-/rækkehus;4990 Sakskøbing;20.5;18;23;49905
Parcel-/rækkehus;5000 Odense C;32.5;34;31;50005
Parcel-/rækkehus;5200 Odense V;10.5;11;10;52005
Parcel-/rækkehus;5210 Odense NV;48;53;43;52105
Parcel-/rækkehus;5220 Odense SØ;27;24;30;52205
Parcel-/rækkehus;5230 Odense M;24;26;22;52305
Parcel-/rækkehus;5240 Odense NØ;14.5;17;12;52405
Parcel-/rækkehus;5250 Odense SV;52.5;57;48;52505
Parcel-/rækkehus;5260 Odense S;38.5;33;44;52605
Parcel-/rækkehus;5270 Odense N;48.5;50;47;52705
Parcel-/rækkehus;5290 Marslev;2;3;1;52905
Parcel-/rækkehus;5300 Kerteminde;13.5;16;11;53005
Parcel-/rækkehus;5320 Agedrup;9;8;10;53205
Parcel-/rækkehus;5330 Munkebo;13;12;14;53305
Parcel-/rækkehus;5350 Rynkeby;1;1;1;53505
Parcel-/rækkehus;5370 Mesinge;.5;0;1;53705
Parcel-/rækkehus;5380 Dalby;1.5;0;3;53805
Parcel-/rækkehus;5390 Martofte;.5;0;1;53905
Parcel-/rækkehus;5400 Bogense;11;13;9;54005
Parcel-/rækkehus;5450 Otterup;31.5;33;30;54505
Parcel-/rækkehus;5462 Morud;5.5;4;7;54625
Parcel-/rækkehus;5463 Harndrup;5.5;7;4;54635
Parcel-/rækkehus;5464 Brenderup Fyn;4.5;5;4;54645
Parcel-/rækkehus;5466 Asperup;4;3;5;54665
Parcel-/rækkehus;5471 Søndersø;10;8;12;54715
Parcel-/rækkehus;5474 Veflinge;4.5;6;3;54745
Parcel-/rækkehus;5485 Skamby;2.5;1;4;54855
Parcel-/rækkehus;5491 Blommenslyst;4;3;5;54915
Parcel-/rækkehus;5492 Vissenbjerg;16;15;17;54925
Parcel-/rækkehus;5500 Middelfart;52.5;44;61;55005
Parcel-/rækkehus;5540 Ullerslev;12;10;14;55405
Parcel-/rækkehus;5550 Langeskov;7.5;6;9;55505
Parcel-/rækkehus;5560 Aarup;10.5;11;10;55605
Parcel-/rækkehus;5580 Nørre Aaby;9;12;6;55805
Parcel-/rækkehus;5591 Gelsted;5;4;6;55915
Parcel-/rækkehus;5592 Ejby;6.5;5;8;55925
Parcel-/rækkehus;5600 Faaborg;29;29;29;56005
Parcel-/rækkehus;5610 Assens;22.5;21;24;56105
Parcel-/rækkehus;5620 Glamsbjerg;10.5;9;12;56205
Parcel-/rækkehus;5631 Ebberup;6.5;6;7;56315
Parcel-/rækkehus;5642 Millinge;2;2;2;56425
Parcel-/rækkehus;5672 Broby;16;12;20;56725
Parcel-/rækkehus;5683 Haarby;14.5;16;13;56835
Parcel-/rækkehus;5690 Tommerup;14.5;10;19;56905
Parcel-/rækkehus;5700 Svendborg;94;90;98;57005
Parcel-/rækkehus;5750 Ringe;20.5;22;19;57505
Parcel-/rækkehus;5762 Vester Skerninge;10;11;9;57625
Parcel-/rækkehus;5771 Stenstrup;10;9;11;57715
Parcel-/rækkehus;5772 Kværndrup;5;4;6;57725
Parcel-/rækkehus;5792 Årslev;12.5;11;14;57925
Parcel-/rækkehus;5800 Nyborg;37;37;37;58005
Parcel-/rækkehus;5853 Ørbæk;8.5;8;9;58535
Parcel-/rækkehus;5854 Gislev;3.5;0;7;58545
Parcel-/rækkehus;5856 Ryslinge;7;10;4;58565
Parcel-/rækkehus;5863 Ferritslev Fyn;5;5;5;58635
Parcel-/rækkehus;5871 Frørup;7.5;11;4;58715
Parcel-/rækkehus;5874 Hesselager;7;5;9;58745
Parcel-/rækkehus;5881 Skårup Fyn;7;2;12;58815
Parcel-/rækkehus;5882 Vejstrup;2;3;1;58825
Parcel-/rækkehus;5883 Oure;1.5;2;1;58835
Parcel-/rækkehus;5884 Gudme;2;0;4;58845
Parcel-/rækkehus;5892 Gudbjerg Sydfyn;1;1;1;58925
Parcel-/rækkehus;5900 Rudkøbing;20.5;21;20;59005
Parcel-/rækkehus;5932 Humble;8;13;3;59325
Parcel-/rækkehus;5935 Bagenkop;.5;0;1;59355
Parcel-/rækkehus;5953 Tranekær;11.5;9;14;59535
Parcel-/rækkehus;5960 Marstal;6;7;5;59605
Parcel-/rækkehus;5970 Ærøskøbing;5.5;7;4;59705
Parcel-/rækkehus;5985 Søby Ærø;1.5;1;2;59855
Parcel-/rækkehus;6000 Kolding;106;119;93;60005
Parcel-/rækkehus;6040 Egtved;14;14;14;60405
Parcel-/rækkehus;6051 Almind;4;4;4;60515
Parcel-/rækkehus;6052 Viuf;3;1;5;60525
Parcel-/rækkehus;6064 Jordrup;3.5;2;5;60645
Parcel-/rækkehus;6070 Christiansfeld;9.5;9;10;60705
Parcel-/rækkehus;6091 Bjert;6;3;9;60915
Parcel-/rækkehus;6092 Sønder Stenderup;1;1;1;60925
Parcel-/rækkehus;6093 Sjølund;1.5;0;3;60935
Parcel-/rækkehus;6094 Hejls;2;1;3;60945
Parcel-/rækkehus;6100 Haderslev;54;50;58;61005
Parcel-/rækkehus;6200 Aabenraa;37;33;41;62005
Parcel-/rækkehus;6230 Rødekro;17;21;13;62305
Parcel-/rækkehus;6240 Løgumkloster;11;10;12;62405
Parcel-/rækkehus;6261 Bredebro;5.5;4;7;62615
Parcel-/rækkehus;6270 Tønder;14;12;16;62705
Parcel-/rækkehus;6280 Højer;4.5;3;6;62805
Parcel-/rækkehus;6300 Gråsten;19.5;12;27;63005
Parcel-/rækkehus;6310 Broager;8.5;9;8;63105
Parcel-/rækkehus;6320 Egernsund;3;3;3;63205
Parcel-/rækkehus;6330 Padborg;15.5;18;13;63305
Parcel-/rækkehus;6340 Kruså;13;15;11;63405
Parcel-/rækkehus;6360 Tinglev;4.5;5;4;63605
Parcel-/rækkehus;6372 Bylderup-Bov;7.5;10;5;63725
Parcel-/rækkehus;6392 Bolderslev;2;1;3;63925
Parcel-/rækkehus;6400 Sønderborg;42;39;45;64005
Parcel-/rækkehus;6430 Nordborg;17.5;18;17;64305
Parcel-/rækkehus;6440 Augustenborg;12.5;8;17;64405
Parcel-/rækkehus;6470 Sydals;16;22;10;64705
Parcel-/rækkehus;6500 Vojens;31;32;30;65005
Parcel-/rækkehus;6510 Gram;11;9;13;65105
Parcel-/rækkehus;6520 Toftlund;5;4;6;65205
Parcel-/rækkehus;6534 Agerskov;3;1;5;65345
Parcel-/rækkehus;6535 Branderup J;1;2;0;65355
Parcel-/rækkehus;6541 Bevtoft;2;1;3;65415
Parcel-/rækkehus;6560 Sommersted;6;5;7;65605
Parcel-/rækkehus;6580 Vamdrup;16.5;15;18;65805
Parcel-/rækkehus;6600 Vejen;37;34;40;66005
Parcel-/rækkehus;6621 Gesten;4;4;4;66215
Parcel-/rækkehus;6622 Bække;3.5;6;1;66225
Parcel-/rækkehus;6623 Vorbasse;3;2;4;66235
Parcel-/rækkehus;6630 Rødding;22;22;22;66305
Parcel-/rækkehus;6640 Lunderskov;11;6;16;66405
Parcel-/rækkehus;6650 Brørup;17.5;21;14;66505
Parcel-/rækkehus;6660 Lintrup;.5;0;1;66605
Parcel-/rækkehus;6670 Holsted;11;9;13;66705
Parcel-/rækkehus;6682 Hovborg;1;1;1;66825
Parcel-/rækkehus;6683 Føvling;1.5;1;2;66835
Parcel-/rækkehus;6690 Gørding;5.5;5;6;66905
Parcel-/rækkehus;6700 Esbjerg;32;37;27;67005
Parcel-/rækkehus;6705 Esbjerg Ø;14.5;19;10;67055
Parcel-/rækkehus;6710 Esbjerg V;39.5;33;46;67105
Parcel-/rækkehus;6715 Esbjerg N;21.5;20;23;67155
Parcel-/rækkehus;6720 Fanø;5;5;5;67205
Parcel-/rækkehus;6731 Tjæreborg;4.5;6;3;67315
Parcel-/rækkehus;6740 Bramming;21.5;23;20;67405
Parcel-/rækkehus;6752 Glejbjerg;1.5;1;2;67525
Parcel-/rækkehus;6753 Agerbæk;2;2;2;67535
Parcel-/rækkehus;6760 Ribe;32.5;39;26;67605
Parcel-/rækkehus;6771 Gredstedbro;7.5;6;9;67715
Parcel-/rækkehus;6780 Skærbæk;9.5;8;11;67805
Parcel-/rækkehus;6792 Rømø;1;0;2;67925
Parcel-/rækkehus;6800 Varde;28;30;26;68005
Parcel-/rækkehus;6818 Årre;5.5;7;4;68185
Parcel-/rækkehus;6823 Ansager;4.5;7;2;68235
Parcel-/rækkehus;6830 Nørre Nebel;7;9;5;68305
Parcel-/rækkehus;6840 Oksbøl;6;5;7;68405
Parcel-/rækkehus;6851 Janderup Vestj;3;1;5;68515
Parcel-/rækkehus;6852 Billum;1.5;1;2;68525
Parcel-/rækkehus;6853 Vejers Strand;;;;68535
Parcel-/rækkehus;6854 Henne;1.5;1;2;68545
Parcel-/rækkehus;6855 Outrup;3;1;5;68555
Parcel-/rækkehus;6857 Blåvand;2;3;1;68575
Parcel-/rækkehus;6862 Tistrup;7;7;7;68625
Parcel-/rækkehus;6870 Ølgod;15.5;15;16;68705
Parcel-/rækkehus;6880 Tarm;19.5;13;26;68805
Parcel-/rækkehus;6893 Hemmet;6;9;3;68935
Parcel-/rækkehus;6900 Skjern;21;18;24;69005
Parcel-/rækkehus;6920 Videbæk;14;10;18;69205
Parcel-/rækkehus;6933 Kibæk;10;11;9;69335
Parcel-/rækkehus;6940 Lem St;6.5;3;10;69405
Parcel-/rækkehus;6950 Ringkøbing;22.5;18;27;69505
Parcel-/rækkehus;6960 Hvide Sande;10;11;9;69605
Parcel-/rækkehus;6971 Spjald;3;3;3;69715
Parcel-/rækkehus;6973 Ørnhøj;3;2;4;69735
Parcel-/rækkehus;6980 Tim;5;3;7;69805
Parcel-/rækkehus;6990 Ulfborg;8;7;9;69905
Parcel-/rækkehus;7000 Fredericia;106.5;98;115;70005
Parcel-/rækkehus;7080 Børkop;26;28;24;70805
Parcel-/rækkehus;7100 Vejle;91.5;86;97;71005
Parcel-/rækkehus;7120 Vejle Øst;23;22;24;71205
Parcel-/rækkehus;7130 Juelsminde;23.5;25;22;71305
Parcel-/rækkehus;7140 Stouby;8;9;7;71405
Parcel-/rækkehus;7150 Barrit;3;2;4;71505
Parcel-/rækkehus;7160 Tørring;17;11;23;71605
Parcel-/rækkehus;7171 Uldum;6.5;6;7;71715
Parcel-/rækkehus;7173 Vonge;3;4;2;71735
Parcel-/rækkehus;7182 Bredsten;9;9;9;71825
Parcel-/rækkehus;7183 Randbøl;2.5;3;2;71835
Parcel-/rækkehus;7184 Vandel;2;2;2;71845
Parcel-/rækkehus;7190 Billund;12.5;17;8;71905
Parcel-/rækkehus;7200 Grindsted;28.5;19;38;72005
Parcel-/rækkehus;7250 Hejnsvig;5.5;4;7;72505
Parcel-/rækkehus;7260 Sønder Omme;7;8;6;72605
Parcel-/rækkehus;7270 Stakroge;.5;1;0;72705
Parcel-/rækkehus;7280 Sønder Felding;3;3;3;72805
Parcel-/rækkehus;7300 Jelling;16.5;12;21;73005
Parcel-/rækkehus;7321 Gadbjerg;4;2;6;73215
Parcel-/rækkehus;7323 Give;25.5;22;29;73235
Parcel-/rækkehus;7330 Brande;13.5;16;11;73305
Parcel-/rækkehus;7361 Ejstrupholm;6.5;5;8;73615
Parcel-/rækkehus;7362 Hampen;4;2;6;73625
Parcel-/rækkehus;7400 Herning;75.5;84;67;74005
Parcel-/rækkehus;7430 Ikast;25;29;21;74305
Parcel-/rækkehus;7441 Bording;7;8;6;74415
Parcel-/rækkehus;7442 Engesvang;6.5;4;9;74425
Parcel-/rækkehus;7451 Sunds;7;4;10;74515
Parcel-/rækkehus;7470 Karup J;6;8;4;74705
Parcel-/rækkehus;7480 Vildbjerg;10.5;8;13;74805
Parcel-/rækkehus;7490 Aulum;5;3;7;74905
Parcel-/rækkehus;7500 Holstebro;103.5;94;113;75005
Parcel-/rækkehus;7540 Haderup;6.5;9;4;75405
Parcel-/rækkehus;7550 Sørvad;2;2;2;75505
Parcel-/rækkehus;7560 Hjerm;2;3;1;75605
Parcel-/rækkehus;7570 Vemb;2;3;1;75705
Parcel-/rækkehus;7600 Struer;15.5;15;16;76005
Parcel-/rækkehus;7620 Lemvig;22.5;12;33;76205
Parcel-/rækkehus;7650 Bøvlingbjerg;4.5;3;6;76505
Parcel-/rækkehus;7660 Bækmarksbro;2;3;1;76605
Parcel-/rækkehus;7673 Harboøre;4;6;2;76735
Parcel-/rækkehus;7680 Thyborøn;2.5;3;2;76805
Parcel-/rækkehus;7700 Thisted;41;43;39;77005
Parcel-/rækkehus;7730 Hanstholm;2.5;2;3;77305
Parcel-/rækkehus;7741 Frøstrup;1.5;1;2;77415
Parcel-/rækkehus;7742 Vesløs;2;2;2;77425
Parcel-/rækkehus;7752 Snedsted;11;7;15;77525
Parcel-/rækkehus;7755 Bedsted Thy;6;7;5;77555
Parcel-/rækkehus;7760 Hurup Thy;12;10;14;77605
Parcel-/rækkehus;7770 Vestervig;2.5;2;3;77705
Parcel-/rækkehus;7790 Thyholm;6.5;6;7;77905
Parcel-/rækkehus;7800 Skive;42.5;45;40;78005
Parcel-/rækkehus;7830 Vinderup;9.5;11;8;78305
Parcel-/rækkehus;7840 Højslev;11.5;11;12;78405
Parcel-/rækkehus;7850 Stoholm Jyll;9.5;14;5;78505
Parcel-/rækkehus;7860 Spøttrup;10.5;6;15;78605
Parcel-/rækkehus;7870 Roslev;20.5;21;20;78705
Parcel-/rækkehus;7884 Fur;1.5;2;1;78845
Parcel-/rækkehus;7900 Nykøbing M;25.5;28;23;79005
Parcel-/rækkehus;7950 Erslev;9;8;10;79505
Parcel-/rækkehus;7960 Karby;2;2;2;79605
Parcel-/rækkehus;7970 Redsted M;1.5;3;0;79705
Parcel-/rækkehus;7980 Vils;1;2;0;79805
Parcel-/rækkehus;7990 Øster Assels;4.5;5;4;79905
Parcel-/rækkehus;8000 Århus C;11.5;15;8;80005
Parcel-/rækkehus;8200 Århus N;12;14;10;82005
Parcel-/rækkehus;8210 Århus V;28;31;25;82105
Parcel-/rækkehus;8220 Brabrand;14.5;17;12;82205
Parcel-/rækkehus;8230 Åbyhøj;16;19;13;82305
Parcel-/rækkehus;8240 Risskov;28;32;24;82405
Parcel-/rækkehus;8250 Egå;16;16;16;82505
Parcel-/rækkehus;8260 Viby J;25;28;22;82605
Parcel-/rækkehus;8270 Højbjerg;33.5;35;32;82705
Parcel-/rækkehus;8300 Odder;63.5;63;64;83005
Parcel-/rækkehus;8305 Samsø;7.5;10;5;83055
Parcel-/rækkehus;8310 Tranbjerg J;14;18;10;83105
Parcel-/rækkehus;8320 Mårslet;10;10;10;83205
Parcel-/rækkehus;8330 Beder;6;9;3;83305
Parcel-/rækkehus;8340 Malling;5.5;6;5;83405
Parcel-/rækkehus;8350 Hundslund;5.5;6;5;83505
Parcel-/rækkehus;8355 Solbjerg;8;7;9;83555
Parcel-/rækkehus;8361 Hasselager;13;11;15;83615
Parcel-/rækkehus;8362 Hørning;16.5;20;13;83625
Parcel-/rækkehus;8370 Hadsten;26.5;25;28;83705
Parcel-/rækkehus;8380 Trige;10;10;10;83805
Parcel-/rækkehus;8381 Tilst;20.5;24;17;83815
Parcel-/rækkehus;8382 Hinnerup;26;21;31;83825
Parcel-/rækkehus;8400 Ebeltoft;26;21;31;84005
Parcel-/rækkehus;8410 Rønde;15.5;13;18;84105
Parcel-/rækkehus;8420 Knebel;8;7;9;84205
Parcel-/rækkehus;8444 Balle;3.5;4;3;84445
Parcel-/rækkehus;8450 Hammel;19.5;17;22;84505
Parcel-/rækkehus;8462 Harlev J;8;9;7;84625
Parcel-/rækkehus;8464 Galten;27;22;32;84645
Parcel-/rækkehus;8471 Sabro;5.5;7;4;84715
Parcel-/rækkehus;8472 Sporup;1;0;2;84725
Parcel-/rækkehus;8500 Grenaa;25.5;20;31;85005
Parcel-/rækkehus;8520 Lystrup;14;11;17;85205
Parcel-/rækkehus;8530 Hjortshøj;6.5;4;9;85305
Parcel-/rækkehus;8541 Skødstrup;16.5;17;16;85415
Parcel-/rækkehus;8543 Hornslet;18;16;20;85435
Parcel-/rækkehus;8544 Mørke;9;12;6;85445
Parcel-/rækkehus;8550 Ryomgård;11;10;12;85505
Parcel-/rækkehus;8560 Kolind;9;9;9;85605
Parcel-/rækkehus;8570 Trustrup;3.5;2;5;85705
Parcel-/rækkehus;8581 Nimtofte;3.5;2;5;85815
Parcel-/rækkehus;8585 Glesborg;4;3;5;85855
Parcel-/rækkehus;8586 Ørum Djurs;4;5;3;85865
Parcel-/rækkehus;8592 Anholt;0;0;;85925
Parcel-/rækkehus;8600 Silkeborg;109;116;102;86005
Parcel-/rækkehus;8620 Kjellerup;15.5;15;16;86205
Parcel-/rækkehus;8632 Lemming;1.5;2;1;86325
Parcel-/rækkehus;8641 Sorring;1;0;2;86415
Parcel-/rækkehus;8643 Ans By;4.5;4;5;86435
Parcel-/rækkehus;8653 Them;12;7;17;86535
Parcel-/rækkehus;8654 Bryrup;7;6;8;86545
Parcel-/rækkehus;8660 Skanderborg;45;45;45;86605
Parcel-/rækkehus;8670 Låsby;10;8;12;86705
Parcel-/rækkehus;8680 Ry;20.5;15;26;86805
Parcel-/rækkehus;8700 Horsens;140.5;144;137;87005
Parcel-/rækkehus;8721 Daugård;3.5;4;3;87215
Parcel-/rækkehus;8722 Hedensted;24.5;18;31;87225
Parcel-/rækkehus;8723 Løsning;24.5;25;24;87235
Parcel-/rækkehus;8732 Hovedgård;10.5;13;8;87325
Parcel-/rækkehus;8740 Brædstrup;15;11;19;87405
Parcel-/rækkehus;8751 Gedved;4;5;3;87515
Parcel-/rækkehus;8752 Østbirk;5;6;4;87525
Parcel-/rækkehus;8762 Flemming;2.5;2;3;87625
Parcel-/rækkehus;8763 Rask Mølle;3.5;5;2;87635
Parcel-/rækkehus;8765 Klovborg;1.5;1;2;87655
Parcel-/rækkehus;8766 Nørre Snede;3.5;4;3;87665
Parcel-/rækkehus;8781 Stenderup;1;1;1;87815
Parcel-/rækkehus;8783 Hornsyld;7;4;10;87835
Parcel-/rækkehus;8800 Viborg;76;81;71;88005
Parcel-/rækkehus;8830 Tjele;19.5;14;25;88305
Parcel-/rækkehus;8831 Løgstrup;6;7;5;88315
Parcel-/rækkehus;8832 Skals;5;2;8;88325
Parcel-/rækkehus;8840 Rødkærsbro;.5;0;1;88405
Parcel-/rækkehus;8850 Bjerringbro;29;24;34;88505
Parcel-/rækkehus;8860 Ulstrup;16;13;19;88605
Parcel-/rækkehus;8870 Langå;25.5;15;36;88705
Parcel-/rækkehus;8881 Thorsø;6.5;4;9;88815
Parcel-/rækkehus;8882 Fårvang;2.5;2;3;88825
Parcel-/rækkehus;8883 Gjern;1.5;2;1;88835
Parcel-/rækkehus;8900 Randers C;3.5;2;5;89005
Parcel-/rækkehus;8920 Randers NV;51.5;49;54;89205
Parcel-/rækkehus;8930 Randers NØ;31;31;31;89305
Parcel-/rækkehus;8940 Randers SV;34;34;34;89405
Parcel-/rækkehus;8950 Ørsted;10.5;14;7;89505
Parcel-/rækkehus;8960 Randers SØ;43;47;39;89605
Parcel-/rækkehus;8961 Allingåbro;11.5;8;15;89615
Parcel-/rækkehus;8963 Auning;10.5;8;13;89635
Parcel-/rækkehus;8970 Havndal;6.5;4;9;89705
Parcel-/rækkehus;8981 Spentrup;13;15;11;89815
Parcel-/rækkehus;8983 Gjerlev J;8;7;9;89835
Parcel-/rækkehus;8990 Fårup;5;4;6;89905
Parcel-/rækkehus;9000 Aalborg;51.5;51;52;90005
Parcel-/rækkehus;9200 Aalborg SV;17;18;16;92005
Parcel-/rækkehus;9210 Aalborg SØ;27.5;25;30;92105
Parcel-/rækkehus;9220 Aalborg Øst;11;14;8;92205
Parcel-/rækkehus;9230 Svenstrup J;21;17;25;92305
Parcel-/rækkehus;9240 Nibe;17.5;11;24;92405
Parcel-/rækkehus;9260 Gistrup;6.5;7;6;92605
Parcel-/rækkehus;9270 Klarup;8.5;9;8;92705
Parcel-/rækkehus;9280 Storvorde;19;20;18;92805
Parcel-/rækkehus;9293 Kongerslev;7;10;4;92935
Parcel-/rækkehus;9300 Sæby;26.5;35;18;93005
Parcel-/rækkehus;9310 Vodskov;29;31;27;93105
Parcel-/rækkehus;9320 Hjallerup;14;13;15;93205
Parcel-/rækkehus;9330 Dronninglund;14;13;15;93305
Parcel-/rækkehus;9340 Asaa;4;6;2;93405
Parcel-/rækkehus;9352 Dybvad;4;5;3;93525
Parcel-/rækkehus;9362 Gandrup;6;5;7;93625
Parcel-/rækkehus;9370 Hals;20.5;19;22;93705
Parcel-/rækkehus;9380 Vestbjerg;9;8;10;93805
Parcel-/rækkehus;9381 Sulsted;6;4;8;93815
Parcel-/rækkehus;9382 Tylstrup;4.5;3;6;93825
Parcel-/rækkehus;9400 Nørresundby;26.5;24;29;94005
Parcel-/rækkehus;9430 Vadum;4.5;5;4;94305
Parcel-/rækkehus;9440 Aabybro;27;26;28;94405
Parcel-/rækkehus;9460 Brovst;22;21;23;94605
Parcel-/rækkehus;9480 Løkken;14.5;17;12;94805
Parcel-/rækkehus;9490 Pandrup;14.5;12;17;94905
Parcel-/rækkehus;9492 Blokhus;7;6;8;94925
Parcel-/rækkehus;9493 Saltum;3.5;4;3;94935
Parcel-/rækkehus;9500 Hobro;29;31;27;95005
Parcel-/rækkehus;9510 Arden;5;7;3;95105
Parcel-/rækkehus;9520 Skørping;12;9;15;95205
Parcel-/rækkehus;9530 Støvring;20.5;23;18;95305
Parcel-/rækkehus;9541 Suldrup;9.5;6;13;95415
Parcel-/rækkehus;9550 Mariager;10.5;13;8;95505
Parcel-/rækkehus;9560 Hadsund;24.5;18;31;95605
Parcel-/rækkehus;9574 Bælum;0;0;0;95745
Parcel-/rækkehus;9575 Terndrup;2;2;2;95755
Parcel-/rækkehus;9600 Aars;21;22;20;96005
Parcel-/rækkehus;9610 Nørager;7;4;10;96105
Parcel-/rækkehus;9620 Aalestrup;4;3;5;96205
Parcel-/rækkehus;9631 Gedsted;3;4;2;96315
Parcel-/rækkehus;9632 Møldrup;2;1;3;96325
Parcel-/rækkehus;9640 Farsø;10;10;10;96405
Parcel-/rækkehus;9670 Løgstør;9.5;10;9;96705
Parcel-/rækkehus;9681 Ranum;3;3;3;96815
Parcel-/rækkehus;9690 Fjerritslev;13;12;14;96905
Parcel-/rækkehus;9700 Brønderslev;40.5;47;34;97005
Parcel-/rækkehus;9740 Jerslev J;8;11;5;97405
Parcel-/rækkehus;9750 Østervrå;3;1;5;97505
Parcel-/rækkehus;9760 Vrå;16;14;18;97605
Parcel-/rækkehus;9800 Hjørring;72;77;67;98005
Parcel-/rækkehus;9830 Tårs;7;6;8;98305
Parcel-/rækkehus;9850 Hirtshals;18;18;18;98505
Parcel-/rækkehus;9870 Sindal;15.5;13;18;98705
Parcel-/rækkehus;9881 Bindslev;6.5;4;9;98815
Parcel-/rækkehus;9900 Frederikshavn;53.5;41;66;99005
Parcel-/rækkehus;9940 Læsø;5;5;5;99405
Parcel-/rækkehus;9970 Strandby;2.5;2;3;99705
Parcel-/rækkehus;9981 Jerup;2;1;3;99815
Parcel-/rækkehus;9982 Ålbæk;6;7;5;99825
Parcel-/rækkehus;9990 Skagen;22;18;26;99905
Ejerlejlighed;1000-1499 Kbh.K.;113.5;98;129;10005
Ejerlejlighed;1500-1799 Kbh.V.;93;104;82;15005
Ejerlejlighed;1800-1999 Frederiksberg C;87.5;98;77;18005
Ejerlejlighed;2000 Frederiksberg;182;190;174;20005
Ejerlejlighed;2100 København Ø;216.5;203;230;21005
Ejerlejlighed;2150 Nordhavn;;;;21505
Ejerlejlighed;2200 København N;149.5;143;156;22005
Ejerlejlighed;2300 København S;265.5;271;260;23005
Ejerlejlighed;2400 København NV;100.5;85;116;24005
Ejerlejlighed;2450 København SV;39;40;38;24505
Ejerlejlighed;2500 Valby;101.5;103;100;25005
Ejerlejlighed;2600 Glostrup;22;21;23;26005
Ejerlejlighed;2605 Brøndby;7;6;8;26055
Ejerlejlighed;2610 Rødovre;61.5;64;59;26105
Ejerlejlighed;2620 Albertslund;11;12;10;26205
Ejerlejlighed;2625 Vallensbæk;4.5;5;4;26255
Ejerlejlighed;2630 Taastrup;92.5;83;102;26305
Ejerlejlighed;2635 Ishøj;31.5;28;35;26355
Ejerlejlighed;2640 Hedehusene;13.5;10;17;26405
Ejerlejlighed;2650 Hvidovre;41;37;45;26505
Ejerlejlighed;2660 Brøndby Strand;0;;0;26605
Ejerlejlighed;2665 Vallensbæk Strand;16;17;15;26655
Ejerlejlighed;2670 Greve;28.5;25;32;26705
Ejerlejlighed;2680 Solrød Strand;14;13;15;26805
Ejerlejlighed;2690 Karlslunde;0;;0;26905
Ejerlejlighed;2700 Brønshøj;55.5;51;60;27005
Ejerlejlighed;2720 Vanløse;98;101;95;27205
Ejerlejlighed;2730 Herlev;16;16;16;27305
Ejerlejlighed;2740 Skovlunde;0;0;;27405
Ejerlejlighed;2750 Ballerup;8;9;7;27505
Ejerlejlighed;2760 Måløv;2;0;4;27605
Ejerlejlighed;2765 Smørum;5;6;4;27655
Ejerlejlighed;2770 Kastrup;26.5;24;29;27705
Ejerlejlighed;2791 Dragør;4;2;6;27915
Ejerlejlighed;2800 Kgs.Lyngby;39.5;34;45;28005
Ejerlejlighed;2820 Gentofte;43.5;41;46;28205
Ejerlejlighed;2830 Virum;20.5;16;25;28305
Ejerlejlighed;2840 Holte;22.5;15;30;28405
Ejerlejlighed;2850 Nærum;9;8;10;28505
Ejerlejlighed;2860 Søborg;40.5;36;45;28605
Ejerlejlighed;2870 Dyssegård;16.5;14;19;28705
Ejerlejlighed;2880 Bagsværd;12.5;11;14;28805
Ejerlejlighed;2900 Hellerup;63.5;57;70;29005
Ejerlejlighed;2920 Charlottenlund;73.5;74;73;29205
Ejerlejlighed;2930 Klampenborg;2;1;3;29305
Ejerlejlighed;2942 Skodsborg;7;5;9;29425
Ejerlejlighed;2950 Vedbæk;2;1;3;29505
Ejerlejlighed;2960 Rungsted Kyst;5.5;2;9;29605
Ejerlejlighed;2970 Hørsholm;28;16;40;29705
Ejerlejlighed;2980 Kokkedal;12;7;17;29805
Ejerlejlighed;2990 Nivå;4;3;5;29905
