type;area;Q1_03;Q1_04;Q1_05
Parcel-/rëkkehus;8340 Malling;9114;10644;11949
Parcel-/rëkkehus;8350 Hundslund;5819;6707;6786
Parcel-/rëkkehus;8355 Solbjerg;6324;8251;11101
Parcel-/rëkkehus;8361 Hasselager;10528;9711;13324
Parcel-/rëkkehus;8362 Hõrning;9341;9657;11452
Parcel-/rëkkehus;8370 Hadsten;7525;7861;9046
Parcel-/rëkkehus;8380 Trige;10284;9575;11256
Parcel-/rëkkehus;8381 Tilst;7951;10465;11853
Parcel-/rëkkehus;8382 Hinnerup;8585;10612;12295
Parcel-/rëkkehus;8400 Ebeltoft;6619;7513;8244
Parcel-/rëkkehus;8410 Rõnde;6953;7621;9601
Parcel-/rëkkehus;8420 Knebel;5854;5840;8014
Parcel-/rëkkehus;8444 Balle;..;..;..
Parcel-/rëkkehus;8450 Hammel;7259;7878;8997
Parcel-/rëkkehus;8462 Harlev J;6698;8410;9146
Parcel-/rëkkehus;8464 Galten;8297;9085;10244
Parcel-/rëkkehus;8471 Sabro;5813;8642;..
Parcel-/rëkkehus;8472 Sporup;..;..;..
Parcel-/rëkkehus;8500 Grenaa;5082;5785;6605
Parcel-/rëkkehus;8520 Lystrup;8520;10587;12479
Parcel-/rëkkehus;8530 Hjortshõj;9091;..;12235
Parcel-/rëkkehus;8541 Skõdstrup;8763;8203;11128
Parcel-/rëkkehus;8543 Hornslet;7369;9352;6706
Parcel-/rëkkehus;8544 Mõrke;..;6085;6803
Parcel-/rëkkehus;8550 RyomgÜrd;4839;5614;6720
Parcel-/rëkkehus;8560 Kolind;4788;4828;5709
Parcel-/rëkkehus;8570 Trustrup;3888;..;4927
Parcel-/rëkkehus;8581 Nimtofte;..;..;5276
Parcel-/rëkkehus;8585 Glesborg;..;..;6727
Parcel-/rëkkehus;8586 ùrum Djurs;..;3229;..
Parcel-/rëkkehus;8592 Anholt;..;..;..
Parcel-/rëkkehus;8600 Silkeborg;8115;9263;10499
Parcel-/rëkkehus;8620 Kjellerup;5010;4817;4560
Parcel-/rëkkehus;8632 Lemming;..;..;..
Parcel-/rëkkehus;8641 Sorring;..;..;..
Parcel-/rëkkehus;8643 Ans By;..;..;6233
Parcel-/rëkkehus;8653 Them;5344;5997;5492
Parcel-/rëkkehus;8654 Bryrup;5401;6570;6545
Parcel-/rëkkehus;8660 Skanderborg;9272;8853;9311
Parcel-/rëkkehus;8670 LÜsby;5206;7898;9375
Parcel-/rëkkehus;8680 Ry;9083;8524;10518
Parcel-/rëkkehus;8700 Horsens;6558;7366;8562
Parcel-/rëkkehus;8721 DaugÜrd;9089;..;..
Parcel-/rëkkehus;8722 Hedensted;6689;7841;7506
Parcel-/rëkkehus;8723 Lõsning;6119;6491;7128
Parcel-/rëkkehus;8732 HovedgÜrd;6438;6703;6720
Parcel-/rëkkehus;8740 Brëdstrup;4081;5278;5338
Parcel-/rëkkehus;8751 Gedved;..;5987;..
Parcel-/rëkkehus;8752 ùstbirk;5970;6170;..
Parcel-/rëkkehus;8762 Flemming;5157;..;..
Parcel-/rëkkehus;8763 Rask Mõlle;4888;5208;..
Parcel-/rëkkehus;8765 Klovborg;..;..;..
Parcel-/rëkkehus;8766 Nõrre Snede;4278;..;..
Parcel-/rëkkehus;8781 Stenderup;..;..;..
Parcel-/rëkkehus;8783 Hornsyld;7345;..;7332
Parcel-/rëkkehus;8800 Viborg;7185;8217;8585
Parcel-/rëkkehus;8830 Tjele;5307;5171;5589
Parcel-/rëkkehus;8831 Lõgstrup;6715;6787;7577
Parcel-/rëkkehus;8832 Skals;4501;..;6842
Parcel-/rëkkehus;8840 Rõdkërsbro;5576;..;..
Parcel-/rëkkehus;8850 Bjerringbro;5323;6020;6965
Parcel-/rëkkehus;8860 Ulstrup;5397;5199;6271
Parcel-/rëkkehus;8870 LangÜ;6249;5497;6701
Parcel-/rëkkehus;8881 Thorsõ;4559;..;6844
Parcel-/rëkkehus;8882 FÜrvang;6715;..;..
Parcel-/rëkkehus;8883 Gjern;..;..;..
Parcel-/rëkkehus;8900 Randers C;6676;..;8410
Parcel-/rëkkehus;8920 Randers NV;6819;7496;7955
Parcel-/rëkkehus;8930 Randers Nù;5449;6472;8027
Parcel-/rëkkehus;8940 Randers SV;6649;6558;8097
Parcel-/rëkkehus;8950 ùrsted;3811;4189;4267
Parcel-/rëkkehus;8960 Randers Sù;6288;7338;8924
Parcel-/rëkkehus;8961 AllingÜbro;4348;5332;5376
Parcel-/rëkkehus;8963 Auning;6116;6388;6038
Parcel-/rëkkehus;8970 Havndal;3576;..;3085
Parcel-/rëkkehus;8981 Spentrup;5024;5584;7082
Parcel-/rëkkehus;8983 Gjerlev J;3264;4683;4515
Parcel-/rëkkehus;8990 FÜrup;..;..;4960
Parcel-/rëkkehus;9000 Aalborg;9384;10279;11416
Parcel-/rëkkehus;9200 Aalborg SV;7217;8395;8901
Parcel-/rëkkehus;9210 Aalborg Sù;7266;9177;10474
Parcel-/rëkkehus;9220 Aalborg ùst;6403;8153;9594
Parcel-/rëkkehus;9230 Svenstrup J;7613;7136;7484
Parcel-/rëkkehus;9240 Nibe;5458;5037;5720
Parcel-/rëkkehus;9260 Gistrup;8011;8130;9090
Parcel-/rëkkehus;9270 Klarup;7007;6279;8058
Parcel-/rëkkehus;9280 Storvorde;5528;4981;6087
Parcel-/rëkkehus;9293 Kongerslev;3579;4153;..
Parcel-/rëkkehus;9300 Sëby;5969;5834;6088
Parcel-/rëkkehus;9310 Vodskov;6635;6755;8272
Parcel-/rëkkehus;9320 Hjallerup;5662;5279;5048
Parcel-/rëkkehus;9330 Dronninglund;3373;4246;4728
Parcel-/rëkkehus;9340 Asaa;4168;4006;..
Parcel-/rëkkehus;9352 Dybvad;..;2588;..
Parcel-/rëkkehus;9362 Gandrup;5259;5733;6409
Parcel-/rëkkehus;9370 Hals;5444;7476;6947
Parcel-/rëkkehus;9380 Vestbjerg;8004;7129;8071
Parcel-/rëkkehus;9381 Sulsted;5468;..;4757
Parcel-/rëkkehus;9382 Tylstrup;4676;..;4754
Parcel-/rëkkehus;9400 Nõrresundby;8894;8287;8836
Parcel-/rëkkehus;9430 Vadum;6061;5101;..
Parcel-/rëkkehus;9440 Aabybro;5959;6434;6237
Parcel-/rëkkehus;9460 Brovst;3771;3902;4558
Parcel-/rëkkehus;9480 Lõkken;4730;5543;7587
Parcel-/rëkkehus;9490 Pandrup;4905;4580;5669
Parcel-/rëkkehus;9492 Blokhus;3707;8755;9902
Parcel-/rëkkehus;9493 Saltum;..;..;..
Parcel-/rëkkehus;9500 Hobro;4593;5914;5437
Parcel-/rëkkehus;9510 Arden;4158;4738;..
Parcel-/rëkkehus;9520 Skõrping;6025;5134;5011
Parcel-/rëkkehus;9530 Stõvring;5666;6371;7409
Parcel-/rëkkehus;9541 Suldrup;2949;5207;4621
Parcel-/rëkkehus;9550 Mariager;5955;5327;5716
Parcel-/rëkkehus;9560 Hadsund;4781;4755;5865
Parcel-/rëkkehus;9574 Bëlum;..;..;..
Parcel-/rëkkehus;9575 Terndrup;..;..;..
Parcel-/rëkkehus;9600 Aars;4988;5704;4616
Parcel-/rëkkehus;9610 Nõrager;3326;..;4361
Parcel-/rëkkehus;9620 Aalestrup;3228;..;3749
Parcel-/rëkkehus;9631 Gedsted;..;..;..
Parcel-/rëkkehus;9632 Mõldrup;4680;..;..
Parcel-/rëkkehus;9640 Farsõ;4246;5045;5016
Parcel-/rëkkehus;9670 Lõgstõr;3577;4517;4671
Parcel-/rëkkehus;9681 Ranum;..;..;..
Parcel-/rëkkehus;9690 Fjerritslev;3833;4178;4323
Parcel-/rëkkehus;9700 Brõnderslev;4887;5298;5732
Parcel-/rëkkehus;9740 Jerslev J;2425;3517;3876
Parcel-/rëkkehus;9750 ùstervrÜ;..;..;3460
Parcel-/rëkkehus;9760 VrÜ;3925;4040;3943
Parcel-/rëkkehus;9800 Hjõrring;5856;5840;6432
Parcel-/rëkkehus;9830 TÜrs;4569;3236;4625
Parcel-/rëkkehus;9850 Hirtshals;4904;5540;5865
Parcel-/rëkkehus;9870 Sindal;4025;4816;3517
Parcel-/rëkkehus;9881 Bindslev;3297;..;5534
Parcel-/rëkkehus;9900 Frederikshavn;5916;6295;6343
Parcel-/rëkkehus;9940 Lësõ;4338;3204;4265
Parcel-/rëkkehus;9970 Strandby;5026;..;..
Parcel-/rëkkehus;9981 Jerup;..;..;..
Parcel-/rëkkehus;9982 èlbëk;..;5458;5055
Parcel-/rëkkehus;9990 Skagen;8075;7921;10767
Ejerlejlighed;1000-1499 Kbh.K.;22357;22513;27099
Ejerlejlighed;1500-1799 Kbh.V.;16981;19542;23766
Ejerlejlighed;1800-1999 Frederiksberg C;18272;19145;24266
Ejerlejlighed;2000 Frederiksberg;17501;18826;23265
Ejerlejlighed;2100 Kõbenhavn ù;18051;19422;24533
Ejerlejlighed;2150 Nordhavn;..;..;..
Ejerlejlighed;2200 Kõbenhavn N;17326;18399;22975
Ejerlejlighed;2300 Kõbenhavn S;17454;18249;21812
Ejerlejlighed;2400 Kõbenhavn NV;16590;17223;20674
Ejerlejlighed;2450 Kõbenhavn SV;15139;16975;19920
Ejerlejlighed;2500 Valby;16091;17665;20293
Ejerlejlighed;2600 Glostrup;13889;15488;16268
Ejerlejlighed;2605 Brõndby;12936;14870;15967
Ejerlejlighed;2610 Rõdovre;15130;15150;17231
Ejerlejlighed;2620 Albertslund;14330;13178;15043
Ejerlejlighed;2625 Vallensbëk;12633;13186;..
Ejerlejlighed;2630 Taastrup;13533;13694;14709
Ejerlejlighed;2635 Ishõj;13707;14424;14935
Ejerlejlighed;2640 Hedehusene;13434;12777;14064
Ejerlejlighed;2650 Hvidovre;15040;14886;16699
Ejerlejlighed;2660 Brõndby Strand;..;..;..
Ejerlejlighed;2665 Vallensbëk Strand;12629;13803;15417
Ejerlejlighed;2670 Greve;15995;17347;19211
Ejerlejlighed;2680 Solrõd Strand;16383;16804;17993
Ejerlejlighed;2690 Karlslunde;..;..;..
Ejerlejlighed;2700 Brõnshõj;15612;16746;19545
Ejerlejlighed;2720 Vanlõse;16474;17681;20441
Ejerlejlighed;2730 Herlev;14728;16576;19214
Ejerlejlighed;2740 Skovlunde;..;..;..
Ejerlejlighed;2750 Ballerup;14642;15394;17727
Ejerlejlighed;2760 MÜlõv;..;..;..
Ejerlejlighed;2765 Smõrum;12773;14725;..
Ejerlejlighed;2770 Kastrup;16396;17293;19725
Ejerlejlighed;2791 Dragõr;17363;..;21115
Ejerlejlighed;2800 Kgs.Lyngby;15663;18469;22350
Ejerlejlighed;2820 Gentofte;17391;16793;20980
Ejerlejlighed;2830 Virum;17861;19461;21036
Ejerlejlighed;2840 Holte;18254;18473;22888
Ejerlejlighed;2850 Nërum;15855;16460;19261
Ejerlejlighed;2860 Sõborg;17245;16942;18983
Ejerlejlighed;2870 DyssegÜrd;15454;16904;19368
Ejerlejlighed;2880 Bagsvërd;16216;17794;19080
Ejerlejlighed;2900 Hellerup;18257;21131;28134
Ejerlejlighed;2920 Charlottenlund;19050;20624;25271
Ejerlejlighed;2930 Klampenborg;..;..;..
Ejerlejlighed;2942 Skodsborg;25352;29068;30617
Ejerlejlighed;2950 Vedbëk;..;..;..
Ejerlejlighed;2960 Rungsted Kyst;..;..;28159
Ejerlejlighed;2970 Hõrsholm;17222;18561;21073
Ejerlejlighed;2980 Kokkedal;13325;13942;13465
Ejerlejlighed;2990 NivÜ;11346;..;12448
Ejerlejlighed;3000 Helsingõr;14508;14936;16603
Ejerlejlighed;3050 Humlebëk;12737;13530;14646
Ejerlejlighed;3060 Espergërde;12151;13139;16493
Ejerlejlighed;3070 Snekkersten;..;19345;..
Ejerlejlighed;3080 Tikõb;..;..;..
Ejerlejlighed;3100 Hornbëk;..;..;..
Ejerlejlighed;3120 Dronningmõlle;..;..;..
Ejerlejlighed;3140 èlsgÜrde;..;..;..
Ejerlejlighed;3150 Hellebëk;..;..;..
Ejerlejlighed;3200 Helsinge;13378;13144;14404
Ejerlejlighed;3210 Vejby;..;..;..
Ejerlejlighed;3220 Tisvildeleje;..;..;19568
Ejerlejlighed;3230 Grësted;..;..;..
Ejerlejlighed;3250 Gilleleje;..;16689;..
Ejerlejlighed;3300 Frederiksvërk;..;..;14761
Ejerlejlighed;3310 ùlsted;..;..;..
Ejerlejlighed;3320 Skëvinge;..;..;..
Ejerlejlighed;3330 Gõrlõse;..;..;..
Ejerlejlighed;3360 Liseleje;..;..;..
Ejerlejlighed;3370 Melby;..;..;..
Ejerlejlighed;3390 Hundested;..;..;..
Ejerlejlighed;3400 Hillerõd;16443;16221;18348
Ejerlejlighed;3450 Allerõd;..;16889;..
Ejerlejlighed;3460 Birkerõd;17567;16513;19886
Ejerlejlighed;3480 Fredensborg;15044;12362;15264
Ejerlejlighed;3490 KvistgÜrd;..;..;..
Ejerlejlighed;3500 Vërlõse;14981;15127;17970
Ejerlejlighed;3520 Farum;16346;14022;15501
Ejerlejlighed;3540 Lynge;..;..;..
Ejerlejlighed;3550 Slangerup;..;..;..
Ejerlejlighed;3600 Frederikssund;14788;14989;17986
Ejerlejlighed;3630 Jëgerspris;..;..;..
Ejerlejlighed;3650 ùlstykke;14375;..;..
Ejerlejlighed;3660 Stenlõse;..;..;..
Ejerlejlighed;3670 Veksõ Sjëlland;..;..;..
Ejerlejlighed;3700 Rõnne;..;..;..
Ejerlejlighed;3720 Aakirkeby;..;..;..
Ejerlejlighed;3730 Nexõ;..;..;..
Ejerlejlighed;3740 Svaneke;..;..;..
Ejerlejlighed;3751 ùstermarie;..;..;..
Ejerlejlighed;3760 Gudhjem;..;..;..
Ejerlejlighed;3770 Allinge;..;..;..
Ejerlejlighed;3782 Klemensker;..;..;..
Ejerlejlighed;3790 Hasle;..;..;..
Ejerlejlighed;4000 Roskilde;14936;15707;18030
Ejerlejlighed;4030 Tune;..;..;..
Ejerlejlighed;4040 Jyllinge;..;..;..
Ejerlejlighed;4050 Skibby;..;..;..
Ejerlejlighed;4060 Kirke SÜby;..;..;..
Ejerlejlighed;4070 Kirke Hyllinge;..;..;..
Ejerlejlighed;4100 Ringsted;9696;10348;11415
Ejerlejlighed;4130 Viby Sjëlland;..;..;..
Ejerlejlighed;4140 Borup;..;..;..
Ejerlejlighed;4160 Herlufmagle;..;..;..
Ejerlejlighed;4171 Glumsõ;..;..;..
Ejerlejlighed;4173 Fjenneslev;..;..;..
Ejerlejlighed;4174 Jystrup Midtsj;..;..;..
Ejerlejlighed;4180 Sorõ;9822;..;12921
Ejerlejlighed;4190 Munke Bjergby;..;..;..
Ejerlejlighed;4200 Slagelse;9963;11908;10428
Ejerlejlighed;4220 Korsõr;6223;6773;7905
Ejerlejlighed;4230 Skëlskõr;..;..;..
Ejerlejlighed;4241 Vemmelev;..;..;..
Ejerlejlighed;4242 Boeslunde;..;..;..
Ejerlejlighed;4243 Rude;..;..;..
Ejerlejlighed;4250 Fuglebjerg;..;..;..
Ejerlejlighed;4261 Dalmose;..;..;..
Ejerlejlighed;4262 Sandved;..;..;..
Ejerlejlighed;4270 Hõng;..;..;..
Ejerlejlighed;4281 Gõrlev;..;..;..
Ejerlejlighed;4291 Ruds Vedby;..;..;..
Ejerlejlighed;4293 Dianalund;..;..;..
Ejerlejlighed;4295 Stenlille;..;..;..
Ejerlejlighed;4296 Nyrup;..;..;..
Ejerlejlighed;4300 Holbëk;14847;12816;17976
Ejerlejlighed;4320 Lejre;..;..;..
Ejerlejlighed;4330 Hvalsõ;..;..;..
Ejerlejlighed;4340 Tõllõse;..;..;..
Ejerlejlighed;4350 Ugerlõse;..;..;..
Ejerlejlighed;4360 Kirke Eskilstrup;..;..;..
Ejerlejlighed;4370 Store Merlõse;..;..;..
Ejerlejlighed;4390 Vipperõd;..;..;..
Ejerlejlighed;4400 Kalundborg;9597;10113;11826
Ejerlejlighed;4420 Regstrup;..;..;..
Ejerlejlighed;4440 Mõrkõv;..;..;..
Ejerlejlighed;4450 Jyderup;..;..;..
Ejerlejlighed;4460 Snertinge;..;..;..
Ejerlejlighed;4470 Svebõlle;..;..;..
Ejerlejlighed;4480 Store Fuglede;..;..;..
Ejerlejlighed;4490 Jerslev Sjëlland;..;..;..
Ejerlejlighed;4500 Nykõbing Sj;..;..;..
Ejerlejlighed;4520 Svinninge;..;..;..
Ejerlejlighed;4532 Gislinge;..;..;..
Ejerlejlighed;4534 Hõrve;..;..;..
Ejerlejlighed;4540 FÜrevejle;..;..;..
Ejerlejlighed;4550 Asnës;..;..;..
Ejerlejlighed;4560 Vig;..;..;..
Ejerlejlighed;4571 Grevinge;..;..;..
Ejerlejlighed;4572 Nõrre Asmindrup;..;..;..
Ejerlejlighed;4573 Hõjby;..;..;..
Ejerlejlighed;4581 Rõrvig;..;..;..
Ejerlejlighed;4583 Sjëllands Odde;..;..;..
Ejerlejlighed;4591 Fõllenslev;..;..;..
Ejerlejlighed;4592 Sejerõ;..;..;..
Ejerlejlighed;4593 Eskebjerg;..;..;..
Ejerlejlighed;4600 Kõge;13556;15321;16928
Ejerlejlighed;4621 Gadstrup;..;..;..
Ejerlejlighed;4622 Havdrup;..;..;..
Ejerlejlighed;4623 Lille Skensved;..;..;..
Ejerlejlighed;4632 Bjëverskov;..;..;..
Ejerlejlighed;4640 Faxe;..;..;..
Ejerlejlighed;4652 HÜrlev;..;..;..
Ejerlejlighed;4653 Karise;..;..;..
Ejerlejlighed;4654 Faxe Ladeplads;..;..;..
Ejerlejlighed;4660 Store Heddinge;..;..;..
Ejerlejlighed;4671 Strõby;..;..;..
Ejerlejlighed;4672 Klippinge;..;..;..
Ejerlejlighed;4673 Rõdvig Stevns;..;..;..
Ejerlejlighed;4681 Herfõlge;..;..;..
Ejerlejlighed;4682 Tureby;..;..;..
Ejerlejlighed;4683 Rõnnede;..;..;..
Ejerlejlighed;4684 Holmegaard;..;..;..
Ejerlejlighed;4690 Haslev;10898;11099;..
Ejerlejlighed;4700 Nëstved;9615;9824;10681
Ejerlejlighed;4720 Prëstõ;7205;..;11105
Ejerlejlighed;4733 Tappernõje;..;..;..
Ejerlejlighed;4735 Mern;..;..;..
Ejerlejlighed;4736 Karrebëksminde;..;..;..
Ejerlejlighed;4750 Lundby;..;..;..
Ejerlejlighed;4760 Vordingborg;8426;9681;13620
Ejerlejlighed;4771 Kalvehave;..;..;..
Ejerlejlighed;4772 Langebëk;..;..;..
Ejerlejlighed;4773 Stensved;..;..;..
Ejerlejlighed;4780 Stege;..;..;..
Ejerlejlighed;4791 Borre;..;..;..
Ejerlejlighed;4792 Askeby;..;..;..
Ejerlejlighed;4793 Bogõ By;..;..;..
Ejerlejlighed;4800 Nykõbing F;7408;7827;8935
Ejerlejlighed;4840 Nõrre Alslev;..;..;..
Ejerlejlighed;4850 Stubbekõbing;..;..;..
Ejerlejlighed;4862 Guldborg;..;..;..
Ejerlejlighed;4863 Eskilstrup;..;..;..
Ejerlejlighed;4871 Horbelev;..;..;..
Ejerlejlighed;4872 Idestrup;..;..;..
Ejerlejlighed;4873 Vëggerlõse;..;..;..
Ejerlejlighed;4874 Gedser;..;..;..
Ejerlejlighed;4880 Nysted;..;..;..
Ejerlejlighed;4891 Toreby L;..;..;..
Ejerlejlighed;4892 Kettinge;..;..;..
Ejerlejlighed;4894 ùster Ulslev;..;..;..
Ejerlejlighed;4895 Errindlev;..;..;..
Ejerlejlighed;4900 Nakskov;..;..;..
Ejerlejlighed;4912 Harpelunde;..;..;..
Ejerlejlighed;4913 Horslunde;..;..;..
Ejerlejlighed;4920 Sõllested;..;..;..
Ejerlejlighed;4930 Maribo;..;..;..
Ejerlejlighed;4941 Bandholm;..;..;..
Ejerlejlighed;4943 Torrig L;..;..;..
Ejerlejlighed;4944 Fejõ;..;..;..
Ejerlejlighed;4951 Nõrreballe;..;..;..
Ejerlejlighed;4952 Stokkemarke;..;..;..
Ejerlejlighed;4953 Vesterborg;..;..;..
Ejerlejlighed;4960 Holeby;..;..;..
Ejerlejlighed;4970 Rõdby;..;..;..
Ejerlejlighed;4983 Dannemare;..;..;..
Ejerlejlighed;4990 Sakskõbing;..;..;..
Ejerlejlighed;5000 Odense C;10594;10382;11834
Ejerlejlighed;5200 Odense V;..;..;10519
Ejerlejlighed;5210 Odense NV;..;..;..
Ejerlejlighed;5220 Odense Sù;..;..;..
Ejerlejlighed;5230 Odense M;9752;10758;11523
Ejerlejlighed;5240 Odense Nù;..;..;..
Ejerlejlighed;5250 Odense SV;7287;7565;8104
Ejerlejlighed;5260 Odense S;..;..;..
Ejerlejlighed;5270 Odense N;5825;..;7084
Ejerlejlighed;5290 Marslev;..;..;..
Ejerlejlighed;5300 Kerteminde;..;..;..
Ejerlejlighed;5320 Agedrup;..;..;..
Ejerlejlighed;5330 Munkebo;..;..;..
Ejerlejlighed;5350 Rynkeby;..;..;..
Ejerlejlighed;5370 Mesinge;..;..;..
Ejerlejlighed;5380 Dalby;..;..;..
Ejerlejlighed;5390 Martofte;..;..;..
Ejerlejlighed;5400 Bogense;..;..;..
Ejerlejlighed;5450 Otterup;..;..;..
Ejerlejlighed;5462 Morud;..;..;..
Ejerlejlighed;5463 Harndrup;..;..;..
Ejerlejlighed;5464 Brenderup Fyn;..;..;..
Ejerlejlighed;5466 Asperup;..;..;..
Ejerlejlighed;5471 Sõndersõ;..;..;..
Ejerlejlighed;5474 Veflinge;..;..;..
Ejerlejlighed;5485 Skamby;..;..;..
Ejerlejlighed;5491 Blommenslyst;..;..;..
Ejerlejlighed;5492 Vissenbjerg;..;..;..
Ejerlejlighed;5500 Middelfart;..;..;..
Ejerlejlighed;5540 Ullerslev;..;..;..
Ejerlejlighed;5550 Langeskov;..;..;..
Ejerlejlighed;5560 Aarup;..;..;..
Ejerlejlighed;5580 Nõrre Aaby;..;..;..
Ejerlejlighed;5591 Gelsted;..;..;..
Ejerlejlighed;5592 Ejby;..;..;..
Ejerlejlighed;5600 Faaborg;12269;12800;..
Ejerlejlighed;5610 Assens;..;..;..
Ejerlejlighed;5620 Glamsbjerg;..;..;..
Ejerlejlighed;5631 Ebberup;..;..;..
Ejerlejlighed;5642 Millinge;..;..;..
Ejerlejlighed;5672 Broby;..;..;..
Ejerlejlighed;5683 Haarby;..;..;..
Ejerlejlighed;5690 Tommerup;..;..;..
Ejerlejlighed;5700 Svendborg;6553;9264;10780
Ejerlejlighed;5750 Ringe;..;..;..
Ejerlejlighed;5762 Vester Skerninge;..;..;..
Ejerlejlighed;5771 Stenstrup;..;..;..
Ejerlejlighed;5772 Kvërndrup;..;..;..
Ejerlejlighed;5792 èrslev;..;..;..
Ejerlejlighed;5800 Nyborg;6307;9564;8149
Ejerlejlighed;5853 ùrbëk;..;..;..
Ejerlejlighed;5854 Gislev;..;..;..
Ejerlejlighed;5856 Ryslinge;..;..;..
Ejerlejlighed;5863 Ferritslev Fyn;..;..;..
Ejerlejlighed;5871 Frõrup;..;..;..
Ejerlejlighed;5874 Hesselager;..;..;..
Ejerlejlighed;5881 SkÜrup Fyn;..;..;..
Ejerlejlighed;5882 Vejstrup;..;..;..
Ejerlejlighed;5883 Oure;..;..;..
Ejerlejlighed;5884 Gudme;..;..;..
Ejerlejlighed;5892 Gudbjerg Sydfyn;..;..;..
Ejerlejlighed;5900 Rudkõbing;..;..;..
Ejerlejlighed;5932 Humble;..;..;..
Ejerlejlighed;5935 Bagenkop;..;..;..
Ejerlejlighed;5953 Tranekër;..;..;..
Ejerlejlighed;5960 Marstal;..;..;..
Ejerlejlighed;5970 írõskõbing;..;..;..
Ejerlejlighed;5985 Sõby írõ;..;..;..
Ejerlejlighed;6000 Kolding;8830;9518;10491
Ejerlejlighed;6040 Egtved;..;..;..
Ejerlejlighed;6051 Almind;..;..;..
Ejerlejlighed;6052 Viuf;..;..;..
Ejerlejlighed;6064 Jordrup;..;..;..
Ejerlejlighed;6070 Christiansfeld;..;..;..
Ejerlejlighed;6091 Bjert;..;..;..
Ejerlejlighed;6092 Sõnder Stenderup;..;..;..
Ejerlejlighed;6093 Sjõlund;..;..;..
Ejerlejlighed;6094 Hejls;..;..;..
Ejerlejlighed;6100 Haderslev;6940;..;8803
Ejerlejlighed;6200 Aabenraa;11419;..;..
Ejerlejlighed;6230 Rõdekro;..;..;..
Ejerlejlighed;6240 Lõgumkloster;..;..;..
Ejerlejlighed;6261 Bredebro;..;..;..
Ejerlejlighed;6270 Tõnder;..;..;..
Ejerlejlighed;6280 Hõjer;..;..;..
Ejerlejlighed;6300 GrÜsten;..;..;..
Ejerlejlighed;6310 Broager;..;..;..
Ejerlejlighed;6320 Egernsund;..;..;..
Ejerlejlighed;6330 Padborg;..;..;..
Ejerlejlighed;6340 KrusÜ;..;..;..
Ejerlejlighed;6360 Tinglev;..;..;..
Ejerlejlighed;6372 Bylderup-Bov;..;..;..
Ejerlejlighed;6392 Bolderslev;..;..;..
Ejerlejlighed;6400 Sõnderborg;7086;8143;..
Ejerlejlighed;6430 Nordborg;..;..;..
Ejerlejlighed;6440 Augustenborg;..;..;..
Ejerlejlighed;6470 Sydals;..;..;..
Ejerlejlighed;6500 Vojens;..;..;..
Ejerlejlighed;6510 Gram;..;..;..
Ejerlejlighed;6520 Toftlund;..;..;..
Ejerlejlighed;6534 Agerskov;..;..;..
Ejerlejlighed;6535 Branderup J;..;..;..
Ejerlejlighed;6541 Bevtoft;..;..;..
Ejerlejlighed;6560 Sommersted;..;..;..
Ejerlejlighed;6580 Vamdrup;..;..;..
Ejerlejlighed;6600 Vejen;..;..;..
Ejerlejlighed;6621 Gesten;..;..;..
Ejerlejlighed;6622 Bëkke;..;..;..
Ejerlejlighed;6623 Vorbasse;..;..;..
Ejerlejlighed;6630 Rõdding;..;..;..
Ejerlejlighed;6640 Lunderskov;..;..;..
Ejerlejlighed;6650 Brõrup;..;..;..
Ejerlejlighed;6660 Lintrup;..;..;..
Ejerlejlighed;6670 Holsted;..;..;..
Ejerlejlighed;6682 Hovborg;..;..;..
Ejerlejlighed;6683 Fõvling;..;..;..
Ejerlejlighed;6690 Gõrding;..;..;..
Ejerlejlighed;6700 Esbjerg;7495;8288;9325
Ejerlejlighed;6705 Esbjerg ù;..;..;..
Ejerlejlighed;6710 Esbjerg V;..;..;8566
Ejerlejlighed;6715 Esbjerg N;..;..;..
Ejerlejlighed;6720 Fanõ;10889;..;..
Ejerlejlighed;6731 Tjëreborg;..;..;..
Ejerlejlighed;6740 Bramming;..;..;..
Ejerlejlighed;6752 Glejbjerg;..;..;..
Ejerlejlighed;6753 Agerbëk;..;..;..
Ejerlejlighed;6760 Ribe;..;..;..
Ejerlejlighed;6771 Gredstedbro;..;..;..
Ejerlejlighed;6780 Skërbëk;..;..;..
Ejerlejlighed;6792 Rõmõ;..;..;..
Ejerlejlighed;6800 Varde;7593;8028;..
Ejerlejlighed;6818 èrre;..;..;..
Ejerlejlighed;6823 Ansager;..;..;..
Ejerlejlighed;6830 Nõrre Nebel;..;..;..
Ejerlejlighed;6840 Oksbõl;..;..;..
Ejerlejlighed;6851 Janderup Vestj;..;..;..
Ejerlejlighed;6852 Billum;..;..;..
Ejerlejlighed;6853 Vejers Strand;..;..;..
Ejerlejlighed;6854 Henne;..;..;..
Ejerlejlighed;6855 Outrup;..;..;..
Ejerlejlighed;6857 BlÜvand;9241;12345;13913
Ejerlejlighed;6862 Tistrup;..;..;..
Ejerlejlighed;6870 ùlgod;..;..;..
Ejerlejlighed;6880 Tarm;..;..;..
Ejerlejlighed;6893 Hemmet;..;..;..
Ejerlejlighed;6900 Skjern;..;..;..
Ejerlejlighed;6920 Videbëk;..;..;..
Ejerlejlighed;6933 Kibëk;..;..;..
Ejerlejlighed;6940 Lem St;..;..;..
Ejerlejlighed;6950 Ringkõbing;9088;..;10162
