area;v2;t2;t1;t;zipy
Parcel-/rækkehus;4682 Tureby;;;10559;468211
Parcel-/rækkehus;4683 Rønnede;;8134;;468311
Parcel-/rækkehus;4684 Holmegaard;11183;9814;10438;468411
Parcel-/rækkehus;4690 Haslev;10908;10262;9866;469011
Parcel-/rækkehus;4700 Næstved;11028;10676;10499;470011
Parcel-/rækkehus;4720 Præstø;8401;9331;7632;472011
Parcel-/rækkehus;4733 Tappernøje;8701;7381;7646;473311
Parcel-/rækkehus;4735 Mern;;;;473511
Parcel-/rækkehus;4736 Karrebæksminde;11065;;;473611
Parcel-/rækkehus;4750 Lundby;8076;6140;;475011
Parcel-/rækkehus;4760 Vordingborg;9742;8859;7955;476011
Parcel-/rækkehus;4771 Kalvehave;;7214;;477111
Parcel-/rækkehus;4772 Langebæk;;;;477211
Parcel-/rækkehus;4773 Stensved;;7282;;477311
Parcel-/rækkehus;4780 Stege;7312;7995;7293;478011
Parcel-/rækkehus;4791 Borre;;;;479111
Parcel-/rækkehus;4792 Askeby;;6757;;479211
Parcel-/rækkehus;4793 Bogø By;;;;479311
Parcel-/rækkehus;4800 Nykøbing F;9352;8903;8022;480011
Parcel-/rækkehus;4840 Nørre Alslev;7973;8068;5367;484011
Parcel-/rækkehus;4850 Stubbekøbing;7793;5764;3479;485011
Parcel-/rækkehus;4862 Guldborg;;;6078;486211
Parcel-/rækkehus;4863 Eskilstrup;;;;486311
Parcel-/rækkehus;4871 Horbelev;5842;;;487111
Parcel-/rækkehus;4872 Idestrup;;;;487211
Parcel-/rækkehus;4873 Væggerløse;7119;7620;;487311
Parcel-/rækkehus;4874 Gedser;4352;;;487411
Parcel-/rækkehus;4880 Nysted;;;;488011
Parcel-/rækkehus;4891 Toreby L;7170;;;489111
Parcel-/rækkehus;4892 Kettinge;6383;;4080;489211
Parcel-/rækkehus;4894 Øster Ulslev;;;;489411
Parcel-/rækkehus;4895 Errindlev;;;;489511
Parcel-/rækkehus;4900 Nakskov;5942;6292;4059;490011
Parcel-/rækkehus;4912 Harpelunde;;;;491211
Parcel-/rækkehus;4913 Horslunde;4859;3372;2755;491311
Parcel-/rækkehus;4920 Søllested;;4797;;492011
Parcel-/rækkehus;4930 Maribo;7871;7716;5600;493011
Parcel-/rækkehus;4941 Bandholm;;;;494111
Parcel-/rækkehus;4943 Torrig L;;;;494311
Parcel-/rækkehus;4944 Fejø;;;;494411
Parcel-/rækkehus;4951 Nørreballe;;;;495111
Parcel-/rækkehus;4952 Stokkemarke;;;;495211
Parcel-/rækkehus;4953 Vesterborg;;;;495311
Parcel-/rækkehus;4960 Holeby;;;;496011
Parcel-/rækkehus;4970 Rødby;5565;4817;3042;497011
Parcel-/rækkehus;4983 Dannemare;;;;498311
Parcel-/rækkehus;4990 Sakskøbing;5967;6446;5490;499011
Parcel-/rækkehus;5000 Odense C;14101;14131;14578;500011
Parcel-/rækkehus;5200 Odense V;11862;;10123;520011
Parcel-/rækkehus;5210 Odense NV;12598;12677;11314;521011
Parcel-/rækkehus;5220 Odense SØ;12633;13757;13278;522011
Parcel-/rækkehus;5230 Odense M;17101;16499;14381;523011
Parcel-/rækkehus;5240 Odense NØ;11715;10634;10489;524011
Parcel-/rækkehus;5250 Odense SV;13090;13046;12463;525011
Parcel-/rækkehus;5260 Odense S;12217;12442;11049;526011
Parcel-/rækkehus;5270 Odense N;11757;11093;11747;527011
Parcel-/rækkehus;5290 Marslev;;;;529011
Parcel-/rækkehus;5300 Kerteminde;12044;13823;11192;530011
Parcel-/rækkehus;5320 Agedrup;11798;10732;;532011
Parcel-/rækkehus;5330 Munkebo;7601;8315;10684;533011
Parcel-/rækkehus;5350 Rynkeby;;;;535011
Parcel-/rækkehus;5370 Mesinge;;;;537011
Parcel-/rækkehus;5380 Dalby;;;;538011
Parcel-/rækkehus;5390 Martofte;;;;539011
Parcel-/rækkehus;5400 Bogense;6774;8211;6600;540011
Parcel-/rækkehus;5450 Otterup;7882;7312;7506;545011
Parcel-/rækkehus;5462 Morud;;;10947;546211
Parcel-/rækkehus;5463 Harndrup;;;;546311
Parcel-/rækkehus;5464 Brenderup Fyn;;;7334;546411
Parcel-/rækkehus;5466 Asperup;8304;;;546611
Parcel-/rækkehus;5471 Søndersø;6323;7320;6603;547111
Parcel-/rækkehus;5474 Veflinge;;;;547411
Parcel-/rækkehus;5485 Skamby;;;;548511
Parcel-/rækkehus;5491 Blommenslyst;;7337;;549111
Parcel-/rækkehus;5492 Vissenbjerg;7850;10074;8524;549211
Parcel-/rækkehus;5500 Middelfart;12022;13584;12704;550011
Parcel-/rækkehus;5540 Ullerslev;8629;7884;6878;554011
Parcel-/rækkehus;5550 Langeskov;9244;9702;9801;555011
Parcel-/rækkehus;5560 Aarup;7343;8836;7706;556011
Parcel-/rækkehus;5580 Nørre Aaby;;7599;;558011
Parcel-/rækkehus;5591 Gelsted;;5813;;559111
Parcel-/rækkehus;5592 Ejby;;6738;;559211
Parcel-/rækkehus;5600 Faaborg;9690;8521;6051;560011
Parcel-/rækkehus;5610 Assens;9843;7814;9283;561011
Parcel-/rækkehus;5620 Glamsbjerg;8174;7970;5800;562011
Parcel-/rækkehus;5631 Ebberup;;;;563111
Parcel-/rækkehus;5642 Millinge;;;;564211
Parcel-/rækkehus;5672 Broby;6874;7084;5672;567211
Parcel-/rækkehus;5683 Haarby;8783;6623;6082;568311
Parcel-/rækkehus;5690 Tommerup;8684;8460;8208;569011
Parcel-/rækkehus;5700 Svendborg;11999;11799;10840;570011
Parcel-/rækkehus;5750 Ringe;7123;8746;8315;575011
Parcel-/rækkehus;5762 Vester Skerninge;7536;8328;7960;576211
Parcel-/rækkehus;5771 Stenstrup;7355;;6957;577111
Parcel-/rækkehus;5772 Kværndrup;;;;577211
Parcel-/rækkehus;5792 Årslev;9254;8147;6336;579211
Parcel-/rækkehus;5800 Nyborg;10824;11803;10994;580011
Parcel-/rækkehus;5853 Ørbæk;8660;8259;5893;585311
Parcel-/rækkehus;5854 Gislev;;;;585411
Parcel-/rækkehus;5856 Ryslinge;;7934;;585611
Parcel-/rækkehus;5863 Ferritslev Fyn;;;;586311
Parcel-/rækkehus;5871 Frørup;;6200;;587111
Parcel-/rækkehus;5874 Hesselager;;9466;;587411
Parcel-/rækkehus;5881 Skårup Fyn;10771;10698;;588111
Parcel-/rækkehus;5882 Vejstrup;;;;588211
Parcel-/rækkehus;5883 Oure;;;;588311
Parcel-/rækkehus;5884 Gudme;;;;588411
Parcel-/rækkehus;5892 Gudbjerg Sydfyn;;;;589211
Parcel-/rækkehus;5900 Rudkøbing;8022;6601;6791;590011
Parcel-/rækkehus;5932 Humble;5353;5999;;593211
Parcel-/rækkehus;5935 Bagenkop;;;;593511
Parcel-/rækkehus;5953 Tranekær;5858;10130;;595311
Parcel-/rækkehus;5960 Marstal;7687;6797;6378;596011
Parcel-/rækkehus;5970 Ærøskøbing;7844;6174;;597011
Parcel-/rækkehus;5985 Søby Ærø;;;;598511
Parcel-/rækkehus;6000 Kolding;12522;12959;12207;600011
Parcel-/rækkehus;6040 Egtved;7268;8761;8831;604011
Parcel-/rækkehus;6051 Almind;11891;;;605111
Parcel-/rækkehus;6052 Viuf;;;;605211
Parcel-/rækkehus;6064 Jordrup;;;;606411
Parcel-/rækkehus;6070 Christiansfeld;7680;7679;6836;607011
Parcel-/rækkehus;6091 Bjert;10934;;;609111
Parcel-/rækkehus;6092 Sønder Stenderup;;;;609211
Parcel-/rækkehus;6093 Sjølund;;;;609311
Parcel-/rækkehus;6094 Hejls;;;;609411
Parcel-/rækkehus;6100 Haderslev;9530;9270;9032;610011
Parcel-/rækkehus;6200 Aabenraa;8409;7775;9518;620011
Parcel-/rækkehus;6230 Rødekro;8109;7463;6837;623011
Parcel-/rækkehus;6240 Løgumkloster;5236;4844;3939;624011
Parcel-/rækkehus;6261 Bredebro;4522;4049;3620;626111
Parcel-/rækkehus;6270 Tønder;6951;7793;7348;627011
Parcel-/rækkehus;6280 Højer;4813;;;628011
Parcel-/rækkehus;6300 Gråsten;6084;7934;5965;630011
Parcel-/rækkehus;6310 Broager;8466;8320;7478;631011
Parcel-/rækkehus;6320 Egernsund;;;;632011
Parcel-/rækkehus;6330 Padborg;5767;5808;5168;633011
Parcel-/rækkehus;6340 Kruså;6957;5769;8923;634011
Parcel-/rækkehus;6360 Tinglev;;5697;4967;636011
Parcel-/rækkehus;6372 Bylderup-Bov;4651;4574;;637211
Parcel-/rækkehus;6392 Bolderslev;;;;639211
Parcel-/rækkehus;6400 Sønderborg;10759;9289;9769;640011
Parcel-/rækkehus;6430 Nordborg;5529;5678;5141;643011
Parcel-/rækkehus;6440 Augustenborg;5908;6906;5826;644011
Parcel-/rækkehus;6470 Sydals;7650;8110;8179;647011
Parcel-/rækkehus;6500 Vojens;7429;5923;6219;650011
Parcel-/rækkehus;6510 Gram;5968;4672;3904;651011
Parcel-/rækkehus;6520 Toftlund;;;5425;652011
Parcel-/rækkehus;6534 Agerskov;;;;653411
Parcel-/rækkehus;6535 Branderup J;;;;653511
Parcel-/rækkehus;6541 Bevtoft;;;;654111
Parcel-/rækkehus;6560 Sommersted;6388;;;656011
Parcel-/rækkehus;6580 Vamdrup;8619;8532;6824;658011
Parcel-/rækkehus;6600 Vejen;8915;8469;8471;660011
Parcel-/rækkehus;6621 Gesten;;;;662111
Parcel-/rækkehus;6622 Bække;;;;662211
Parcel-/rækkehus;6623 Vorbasse;;;;662311
Parcel-/rækkehus;6630 Rødding;6286;6259;5580;663011
Parcel-/rækkehus;6640 Lunderskov;9431;9428;;664011
Parcel-/rækkehus;6650 Brørup;6882;7569;6443;665011
Parcel-/rækkehus;6660 Lintrup;;;;666011
Parcel-/rækkehus;6670 Holsted;;5436;;667011
Parcel-/rækkehus;6682 Hovborg;;;;668211
Parcel-/rækkehus;6683 Føvling;;;;668311
Parcel-/rækkehus;6690 Gørding;;6346;;669011
Parcel-/rækkehus;6700 Esbjerg;12133;12766;11848;670011
Parcel-/rækkehus;6705 Esbjerg Ø;10976;10882;10449;670511
Parcel-/rækkehus;6710 Esbjerg V;12132;11988;12691;671011
Parcel-/rækkehus;6715 Esbjerg N;11104;11247;10699;671511
Parcel-/rækkehus;6720 Fanø;12283;;10294;672011
Parcel-/rækkehus;6731 Tjæreborg;8523;10779;11222;673111
Parcel-/rækkehus;6740 Bramming;8404;8167;8581;674011
Parcel-/rækkehus;6752 Glejbjerg;;;;675211
Parcel-/rækkehus;6753 Agerbæk;;;;675311
Parcel-/rækkehus;6760 Ribe;7770;8032;8054;676011
Parcel-/rækkehus;6771 Gredstedbro;;6086;;677111
Parcel-/rækkehus;6780 Skærbæk;5042;4407;4074;678011
Parcel-/rækkehus;6792 Rømø;;;;679211
Parcel-/rækkehus;6800 Varde;9793;8478;7550;680011
Parcel-/rækkehus;6818 Årre;;6393;5389;681811
Parcel-/rækkehus;6823 Ansager;;6414;;682311
Parcel-/rækkehus;6830 Nørre Nebel;;8213;;683011
Parcel-/rækkehus;6840 Oksbøl;8869;;;684011
Parcel-/rækkehus;6851 Janderup Vestj;;7114;;685111
Parcel-/rækkehus;6852 Billum;;;;685211
Parcel-/rækkehus;6853 Vejers Strand;;;;685311
Parcel-/rækkehus;6854 Henne;;;;685411
Parcel-/rækkehus;6855 Outrup;6365;;;685511
Parcel-/rækkehus;6857 Blåvand;;;;685711
Parcel-/rækkehus;6862 Tistrup;;;;686211
Parcel-/rækkehus;6870 Ølgod;6326;4959;6123;687011
Parcel-/rækkehus;6880 Tarm;5854;5985;5984;688011
Parcel-/rækkehus;6893 Hemmet;;4380;;689311
Parcel-/rækkehus;6900 Skjern;7231;7162;7348;690011
Parcel-/rækkehus;6920 Videbæk;6469;6431;5831;692011
Parcel-/rækkehus;6933 Kibæk;;6446;5910;693311
Parcel-/rækkehus;6940 Lem St;;;;694011
Parcel-/rækkehus;6950 Ringkøbing;8626;9523;9554;695011
Parcel-/rækkehus;6960 Hvide Sande;8257;7272;7050;696011
Parcel-/rækkehus;6971 Spjald;;;;697111
Parcel-/rækkehus;6973 Ørnhøj;;;;697311
Parcel-/rækkehus;6980 Tim;;4688;;698011
Parcel-/rækkehus;6990 Ulfborg;6238;7644;4759;699011
Parcel-/rækkehus;7000 Fredericia;11085;10880;10443;700011
Parcel-/rækkehus;7080 Børkop;10658;11433;12741;708011
Parcel-/rækkehus;7100 Vejle;11480;12205;11624;710011
Parcel-/rækkehus;7120 Vejle Øst;14624;14125;13817;712011
Parcel-/rækkehus;7130 Juelsminde;9941;7695;11113;713011
Parcel-/rækkehus;7140 Stouby;8756;;;714011
Parcel-/rækkehus;7150 Barrit;6625;5923;;715011
Parcel-/rækkehus;7160 Tørring;9225;8884;7950;716011
Parcel-/rækkehus;7171 Uldum;;;;717111
Parcel-/rækkehus;7173 Vonge;;;;717311
Parcel-/rækkehus;7182 Bredsten;7280;10173;;718211
Parcel-/rækkehus;7183 Randbøl;;;;718311
Parcel-/rækkehus;7184 Vandel;9237;;;718411
Parcel-/rækkehus;7190 Billund;10576;10142;10100;719011
Parcel-/rækkehus;7200 Grindsted;9173;8368;8010;720011
Parcel-/rækkehus;7250 Hejnsvig;5869;;;725011
Parcel-/rækkehus;7260 Sønder Omme;5997;;;726011
Parcel-/rækkehus;7270 Stakroge;;;;727011
Parcel-/rækkehus;7280 Sønder Felding;;;;728011
Parcel-/rækkehus;7300 Jelling;11063;11059;10605;730011
Parcel-/rækkehus;7321 Gadbjerg;7279;;;732111
Parcel-/rækkehus;7323 Give;8266;9141;8860;732311
Parcel-/rækkehus;7330 Brande;8880;8370;7514;733011
Parcel-/rækkehus;7361 Ejstrupholm;7938;5256;;736111
Parcel-/rækkehus;7362 Hampen;;;;736211
Parcel-/rækkehus;7400 Herning;11005;9908;10013;740011
Parcel-/rækkehus;7430 Ikast;7035;10154;9068;743011
Parcel-/rækkehus;7441 Bording;;8643;;744111
Parcel-/rækkehus;7442 Engesvang;;;8572;744211
Parcel-/rækkehus;7451 Sunds;8243;9353;;745111
Parcel-/rækkehus;7470 Karup J;6637;7812;5709;747011
Parcel-/rækkehus;7480 Vildbjerg;7113;7588;7715;748011
Parcel-/rækkehus;7490 Aulum;8412;7811;7387;749011
Parcel-/rækkehus;7500 Holstebro;11300;11148;11461;750011
Parcel-/rækkehus;7540 Haderup;;;;754011
Parcel-/rækkehus;7550 Sørvad;7117;;;755011
Parcel-/rækkehus;7560 Hjerm;;;;756011
Parcel-/rækkehus;7570 Vemb;4534;4583;5914;757011
Parcel-/rækkehus;7600 Struer;8315;7499;8774;760011
Parcel-/rækkehus;7620 Lemvig;5360;6291;6766;762011
Parcel-/rækkehus;7650 Bøvlingbjerg;;;;765011
Parcel-/rækkehus;7660 Bækmarksbro;;;;766011
Parcel-/rækkehus;7673 Harboøre;;;5064;767311
Parcel-/rækkehus;7680 Thyborøn;6623;6323;;768011
Parcel-/rækkehus;7700 Thisted;7673;8193;7527;770011
Parcel-/rækkehus;7730 Hanstholm;3568;4682;5117;773011
Parcel-/rækkehus;7741 Frøstrup;;;;774111
Parcel-/rækkehus;7742 Vesløs;;;;774211
Parcel-/rækkehus;7752 Snedsted;;6092;4012;775211
Parcel-/rækkehus;7755 Bedsted Thy;3756;;4347;775511
Parcel-/rækkehus;7760 Hurup Thy;4836;5190;4389;776011
Parcel-/rækkehus;7770 Vestervig;5488;;;777011
Parcel-/rækkehus;7790 Thyholm;;;;779011
Parcel-/rækkehus;7800 Skive;7807;7945;7354;780011
Parcel-/rækkehus;7830 Vinderup;5627;6806;3986;783011
Parcel-/rækkehus;7840 Højslev;8929;5873;4434;784011
Parcel-/rækkehus;7850 Stoholm Jyll;;7330;6165;785011
Parcel-/rækkehus;7860 Spøttrup;5141;4766;;786011
Parcel-/rækkehus;7870 Roslev;4489;4275;4606;787011
Parcel-/rækkehus;7884 Fur;;;;788411
Parcel-/rækkehus;7900 Nykøbing M;6251;6678;5008;790011
Parcel-/rækkehus;7950 Erslev;4036;4924;;795011
Parcel-/rækkehus;7960 Karby;;;;796011
Parcel-/rækkehus;7970 Redsted M;;;;797011
Parcel-/rækkehus;7980 Vils;;;;798011
Parcel-/rækkehus;7990 Øster Assels;;;;799011
Parcel-/rækkehus;8000 Århus C;24022;35152;23577;800011
Parcel-/rækkehus;8200 Århus N;18931;19670;20262;820011
Parcel-/rækkehus;8210 Århus V;16120;18138;18199;821011
Parcel-/rækkehus;8220 Brabrand;14261;16616;17259;822011
Parcel-/rækkehus;8230 Åbyhøj;18558;21106;21827;823011
Parcel-/rækkehus;8240 Risskov;21310;25675;22758;824011
Parcel-/rækkehus;8250 Egå;19263;18121;17769;825011
Parcel-/rækkehus;8260 Viby J;19099;18479;17887;826011
Parcel-/rækkehus;8270 Højbjerg;19496;21522;20791;827011
Parcel-/rækkehus;8300 Odder;13328;11890;11118;830011
Parcel-/rækkehus;8305 Samsø;8345;6717;8081;830511
Parcel-/rækkehus;8310 Tranbjerg J;15767;17124;16256;831011
Parcel-/rækkehus;8320 Mårslet;15307;17414;15731;832011
Parcel-/rækkehus;8330 Beder;17195;21677;20934;833011
Parcel-/rækkehus;8340 Malling;18871;16136;;834011
Parcel-/rækkehus;8350 Hundslund;;9954;;835011
Parcel-/rækkehus;8355 Solbjerg;12300;13524;16475;835511
Parcel-/rækkehus;8361 Hasselager;14867;14961;15603;836111
Parcel-/rækkehus;8362 Hørning;14452;15073;12402;836211
Parcel-/rækkehus;8370 Hadsten;11977;11755;10219;837011
Parcel-/rækkehus;8380 Trige;11717;13818;;838011
Parcel-/rækkehus;8381 Tilst;14609;15038;15862;838111
Parcel-/rækkehus;8382 Hinnerup;14291;14626;14262;838211
Parcel-/rækkehus;8400 Ebeltoft;12505;10116;11138;840011
Parcel-/rækkehus;8410 Rønde;10709;10055;13705;841011
Parcel-/rækkehus;8420 Knebel;;8826;;842011
Parcel-/rækkehus;8444 Balle;;;;844411
Parcel-/rækkehus;8450 Hammel;11435;11990;11373;845011
Parcel-/rækkehus;8462 Harlev J;;13368;13507;846211
Parcel-/rækkehus;8464 Galten;12498;12823;11967;846411
Parcel-/rækkehus;8471 Sabro;13721;12802;13991;847111
Parcel-/rækkehus;8472 Sporup;;;7006;847211
Parcel-/rækkehus;8500 Grenaa;8410;8814;8241;850011
Parcel-/rækkehus;8520 Lystrup;15541;16695;17332;852011
Parcel-/rækkehus;8530 Hjortshøj;14501;14191;12409;853011
Parcel-/rækkehus;8541 Skødstrup;14494;14746;14690;854111
Parcel-/rækkehus;8543 Hornslet;12062;12400;11670;854311
Parcel-/rækkehus;8544 Mørke;9234;9066;8800;854411
Parcel-/rækkehus;8550 Ryomgård;7999;11236;8952;855011
Parcel-/rækkehus;8560 Kolind;;7196;;856011
Parcel-/rækkehus;8570 Trustrup;;6548;;857011
Parcel-/rækkehus;8581 Nimtofte;;;;858111
Parcel-/rækkehus;8585 Glesborg;8661;6803;7635;858511
Parcel-/rækkehus;8586 Ørum Djurs;;;;858611
Parcel-/rækkehus;8592 Anholt;;;;859211
Parcel-/rækkehus;8600 Silkeborg;13637;13925;13635;860011
Parcel-/rækkehus;8620 Kjellerup;9508;6780;6783;862011
Parcel-/rækkehus;8632 Lemming;;;;863211
Parcel-/rækkehus;8641 Sorring;9970;10446;;864111
Parcel-/rækkehus;8643 Ans By;;8127;;864311
Parcel-/rækkehus;8653 Them;11091;9650;11830;865311
Parcel-/rækkehus;8654 Bryrup;;;;865411
Parcel-/rækkehus;8660 Skanderborg;13929;15651;13987;866011
Parcel-/rækkehus;8670 Låsby;;;;867011
Parcel-/rækkehus;8680 Ry;14144;13863;14362;868011
Parcel-/rækkehus;8700 Horsens;10660;11752;11370;870011
Parcel-/rækkehus;8721 Daugård;;;;872111
Parcel-/rækkehus;8722 Hedensted;12560;11076;11142;872211
Parcel-/rækkehus;8723 Løsning;8727;9822;9105;872311
Parcel-/rækkehus;8732 Hovedgård;10811;10110;10286;873211
Parcel-/rækkehus;8740 Brædstrup;8428;6909;6681;874011
Parcel-/rækkehus;8751 Gedved;;11546;;875111
Parcel-/rækkehus;8752 Østbirk;;;9805;875211
Parcel-/rækkehus;8762 Flemming;;;;876211
Parcel-/rækkehus;8763 Rask Mølle;8669;;;876311
Parcel-/rækkehus;8765 Klovborg;;;;876511
Parcel-/rækkehus;8766 Nørre Snede;;7430;;876611
Parcel-/rækkehus;8781 Stenderup;;;;878111
Parcel-/rækkehus;8783 Hornsyld;9647;;8052;878311
Parcel-/rækkehus;8800 Viborg;11392;11707;10088;880011
Parcel-/rækkehus;8830 Tjele;6371;7022;7843;883011
Parcel-/rækkehus;8831 Løgstrup;;;;883111
Parcel-/rækkehus;8832 Skals;6116;;;883211
Parcel-/rækkehus;8840 Rødkærsbro;;;;884011
Parcel-/rækkehus;8850 Bjerringbro;9051;8998;7345;885011
Parcel-/rækkehus;8860 Ulstrup;5527;9148;7095;886011
Parcel-/rækkehus;8870 Langå;9286;8697;8998;887011
Parcel-/rækkehus;8881 Thorsø;8582;;;888111
Parcel-/rækkehus;8882 Fårvang;;8492;;888211
Parcel-/rækkehus;8883 Gjern;;;;888311
Parcel-/rækkehus;8900 Randers C;11557;;;890011
Parcel-/rækkehus;8920 Randers NV;11432;11150;10374;892011
Parcel-/rækkehus;8930 Randers NØ;11503;9954;9243;893011
Parcel-/rækkehus;8940 Randers SV;11161;10065;11677;894011
Parcel-/rækkehus;8950 Ørsted;;;;895011
Parcel-/rækkehus;8960 Randers SØ;11016;11595;11254;896011
Parcel-/rækkehus;8961 Allingåbro;9088;7594;;896111
Parcel-/rækkehus;8963 Auning;9057;7635;7311;896311
Parcel-/rækkehus;8970 Havndal;;;6292;897011
Parcel-/rækkehus;8981 Spentrup;10376;7498;7336;898111
Parcel-/rækkehus;8983 Gjerlev J;5174;;6424;898311
Parcel-/rækkehus;8990 Fårup;6768;6863;6799;899011
Parcel-/rækkehus;9000 Aalborg;14635;15673;15875;900011
Parcel-/rækkehus;9200 Aalborg SV;11255;11926;12905;920011
Parcel-/rækkehus;9210 Aalborg SØ;12772;13966;12323;921011
Parcel-/rækkehus;9220 Aalborg Øst;8474;10251;11079;922011
Parcel-/rækkehus;9230 Svenstrup J;10137;12077;10392;923011
Parcel-/rækkehus;9240 Nibe;8598;8421;9021;924011
Parcel-/rækkehus;9260 Gistrup;13746;13000;9313;926011
Parcel-/rækkehus;9270 Klarup;10532;12350;9762;927011
Parcel-/rækkehus;9280 Storvorde;9031;8576;8192;928011
Parcel-/rækkehus;9293 Kongerslev;;;;929311
Parcel-/rækkehus;9300 Sæby;9301;8309;8471;930011
Parcel-/rækkehus;9310 Vodskov;10454;9060;10268;931011
Parcel-/rækkehus;9320 Hjallerup;8449;6686;8062;932011
Parcel-/rækkehus;9330 Dronninglund;5955;6937;6273;933011
Parcel-/rækkehus;9340 Asaa;;5647;;934011
Parcel-/rækkehus;9352 Dybvad;;;;935211
Parcel-/rækkehus;9362 Gandrup;;6699;;936211
Parcel-/rækkehus;9370 Hals;8209;7959;7661;937011
Parcel-/rækkehus;9380 Vestbjerg;11446;12513;12231;938011
Parcel-/rækkehus;9381 Sulsted;;8003;;938111
Parcel-/rækkehus;9382 Tylstrup;;;;938211
Parcel-/rækkehus;9400 Nørresundby;11485;12009;11445;940011
Parcel-/rækkehus;9430 Vadum;7354;9760;8595;943011
Parcel-/rækkehus;9440 Aabybro;9648;8587;8362;944011
Parcel-/rækkehus;9460 Brovst;6732;6172;5483;946011
Parcel-/rækkehus;9480 Løkken;9294;6728;6009;948011
Parcel-/rækkehus;9490 Pandrup;6826;6049;7127;949011
Parcel-/rækkehus;9492 Blokhus;;15420;;949211
Parcel-/rækkehus;9493 Saltum;;;;949311
Parcel-/rækkehus;9500 Hobro;7996;7471;6903;950011
Parcel-/rækkehus;9510 Arden;7834;6933;4615;951011
Parcel-/rækkehus;9520 Skørping;12404;10405;9397;952011
Parcel-/rækkehus;9530 Støvring;11694;10905;9616;953011
Parcel-/rækkehus;9541 Suldrup;;6354;;954111
Parcel-/rækkehus;9550 Mariager;;7234;8237;955011
Parcel-/rækkehus;9560 Hadsund;7608;8482;6617;956011
Parcel-/rækkehus;9574 Bælum;;;;957411
Parcel-/rækkehus;9575 Terndrup;;;;957511
Parcel-/rækkehus;9600 Aars;7604;8455;6258;960011
Parcel-/rækkehus;9610 Nørager;5318;6104;5909;961011
Parcel-/rækkehus;9620 Aalestrup;5397;5281;;962011
Parcel-/rækkehus;9631 Gedsted;;;;963111
Parcel-/rækkehus;9632 Møldrup;5223;;5433;963211
Parcel-/rækkehus;9640 Farsø;4910;6479;5944;964011
Parcel-/rækkehus;9670 Løgstør;5501;4839;5609;967011
Parcel-/rækkehus;9681 Ranum;4090;;;968111
Parcel-/rækkehus;9690 Fjerritslev;5242;6493;5215;969011
Parcel-/rækkehus;9700 Brønderslev;7748;7774;8022;970011
Parcel-/rækkehus;9740 Jerslev J;5099;;;974011
Parcel-/rækkehus;9750 Østervrå;;3458;;975011
Parcel-/rækkehus;9760 Vrå;5892;4859;5047;976011
Parcel-/rækkehus;9800 Hjørring;7944;8373;7789;980011
Parcel-/rækkehus;9830 Tårs;;4611;4476;983011
Parcel-/rækkehus;9850 Hirtshals;6895;8038;5809;985011
Parcel-/rækkehus;9870 Sindal;4658;5349;5807;987011
Parcel-/rækkehus;9881 Bindslev;;6946;4258;988111
Parcel-/rækkehus;9900 Frederikshavn;7845;7694;7775;990011
Parcel-/rækkehus;9940 Læsø;7296;6419;;994011
Parcel-/rækkehus;9970 Strandby;7056;7828;7446;997011
Parcel-/rækkehus;9981 Jerup;;5653;;998111
Parcel-/rækkehus;9982 Ålbæk;;6298;;998211
Parcel-/rækkehus;9990 Skagen;15042;22072;16424;999011
Ejerlejlighed;1000-1499 Kbh.K.;27792;30662;27569;100011
Ejerlejlighed;1500-1799 Kbh.V.;22998;25846;26234;150011
Ejerlejlighed;1800-1999 Frederiksberg C;24684;27646;27290;180011
Ejerlejlighed;2000 Frederiksberg;22785;25820;24644;200011
Ejerlejlighed;2100 København Ø;22849;25601;24826;210011
Ejerlejlighed;2150 Nordhavn;;;;215011
Ejerlejlighed;2200 København N;19802;20918;21514;220011
Ejerlejlighed;2300 København S;19460;22832;21472;230011
Ejerlejlighed;2400 København NV;16514;18354;16759;240011
Ejerlejlighed;2450 København SV;21597;24023;20239;245011
Ejerlejlighed;2500 Valby;18863;19381;18106;250011
Ejerlejlighed;2600 Glostrup;14586;16073;14505;260011
Ejerlejlighed;2605 Brøndby;;;;260511
Ejerlejlighed;2610 Rødovre;15573;17232;14874;261011
Ejerlejlighed;2620 Albertslund;;16053;;262011
Ejerlejlighed;2625 Vallensbæk;;;13912;262511
Ejerlejlighed;2630 Taastrup;14947;14237;12750;263011
Ejerlejlighed;2635 Ishøj;14967;12148;12080;263511
Ejerlejlighed;2640 Hedehusene;;13248;12893;264011
Ejerlejlighed;2650 Hvidovre;14935;15745;14311;265011
Ejerlejlighed;2660 Brøndby Strand;;;;266011
Ejerlejlighed;2665 Vallensbæk Strand;12092;14274;11675;266511
Ejerlejlighed;2670 Greve;18972;17625;17457;267011
Ejerlejlighed;2680 Solrød Strand;18643;16153;16979;268011
Ejerlejlighed;2690 Karlslunde;;;;269011
Ejerlejlighed;2700 Brønshøj;14704;17088;16233;270011
Ejerlejlighed;2720 Vanløse;17531;18884;17517;272011
Ejerlejlighed;2730 Herlev;16794;20875;18060;273011
Ejerlejlighed;2740 Skovlunde;;;;274011
Ejerlejlighed;2750 Ballerup;;18669;15529;275011
Ejerlejlighed;2760 Måløv;;;;276011
Ejerlejlighed;2765 Smørum;15415;15350;;276511
Ejerlejlighed;2770 Kastrup;18473;18052;19927;277011
Ejerlejlighed;2791 Dragør;;20882;;279111
