type;area;Q3_09;Q3_10;Q3_11
Parcel-/rækkehus;8850 Bjerringbro;29;15;19
Parcel-/rækkehus;8860 Ulstrup;7;6;8
Parcel-/rækkehus;8870 Langå;14;13;10
Parcel-/rækkehus;8881 Thorsø;9;2;4
Parcel-/rækkehus;8882 Fårvang;4;9;3
Parcel-/rækkehus;8883 Gjern;1;2;2
Parcel-/rækkehus;8900 Randers C;6;3;2
Parcel-/rækkehus;8920 Randers NV;35;42;42
Parcel-/rækkehus;8930 Randers NØ;16;23;23
Parcel-/rækkehus;8940 Randers SV;17;21;7
Parcel-/rækkehus;8950 Ørsted;4;2;1
Parcel-/rækkehus;8960 Randers SØ;20;17;20
Parcel-/rækkehus;8961 Allingåbro;7;8;4
Parcel-/rækkehus;8963 Auning;10;12;6
Parcel-/rækkehus;8970 Havndal;4;3;5
Parcel-/rækkehus;8981 Spentrup;10;7;6
Parcel-/rækkehus;8983 Gjerlev J;12;3;8
Parcel-/rækkehus;8990 Fårup;5;6;7
Parcel-/rækkehus;9000 Aalborg;58;68;53
Parcel-/rækkehus;9200 Aalborg SV;20;13;18
Parcel-/rækkehus;9210 Aalborg SØ;27;29;21
Parcel-/rækkehus;9220 Aalborg Øst;10;17;8
Parcel-/rækkehus;9230 Svenstrup J;14;10;15
Parcel-/rækkehus;9240 Nibe;23;15;13
Parcel-/rækkehus;9260 Gistrup;7;18;7
Parcel-/rækkehus;9270 Klarup;5;10;7
Parcel-/rækkehus;9280 Storvorde;14;15;18
Parcel-/rækkehus;9293 Kongerslev;3;2;2
Parcel-/rækkehus;9300 Sæby;18;27;22
Parcel-/rækkehus;9310 Vodskov;11;23;13
Parcel-/rækkehus;9320 Hjallerup;9;13;10
Parcel-/rækkehus;9330 Dronninglund;11;18;9
Parcel-/rækkehus;9340 Asaa;4;10;4
Parcel-/rækkehus;9352 Dybvad;1;0;4
Parcel-/rækkehus;9362 Gandrup;4;5;4
Parcel-/rækkehus;9370 Hals;13;15;13
Parcel-/rækkehus;9380 Vestbjerg;5;5;6
Parcel-/rækkehus;9381 Sulsted;3;10;4
Parcel-/rækkehus;9382 Tylstrup;3;3;4
Parcel-/rækkehus;9400 Nørresundby;23;28;30
Parcel-/rækkehus;9430 Vadum;7;11;5
Parcel-/rækkehus;9440 Aabybro;12;19;22
Parcel-/rækkehus;9460 Brovst;8;17;10
Parcel-/rækkehus;9480 Løkken;8;12;7
Parcel-/rækkehus;9490 Pandrup;12;7;11
Parcel-/rækkehus;9492 Blokhus;3;6;3
Parcel-/rækkehus;9493 Saltum;1;3;3
Parcel-/rækkehus;9500 Hobro;27;29;25
Parcel-/rækkehus;9510 Arden;7;11;6
Parcel-/rækkehus;9520 Skørping;7;11;9
Parcel-/rækkehus;9530 Støvring;7;18;9
Parcel-/rækkehus;9541 Suldrup;4;9;4
Parcel-/rækkehus;9550 Mariager;3;12;12
Parcel-/rækkehus;9560 Hadsund;12;21;19
Parcel-/rækkehus;9574 Bælum;2;1;3
Parcel-/rækkehus;9575 Terndrup;2;3;4
Parcel-/rækkehus;9600 Aars;22;29;22
Parcel-/rækkehus;9610 Nørager;5;5;7
Parcel-/rækkehus;9620 Aalestrup;6;11;4
Parcel-/rækkehus;9631 Gedsted;1;1;3
Parcel-/rækkehus;9632 Møldrup;9;3;6
Parcel-/rækkehus;9640 Farsø;9;11;15
Parcel-/rækkehus;9670 Løgstør;13;9;14
Parcel-/rækkehus;9681 Ranum;6;2;1
Parcel-/rækkehus;9690 Fjerritslev;14;11;16
Parcel-/rækkehus;9700 Brønderslev;40;30;28
Parcel-/rækkehus;9740 Jerslev J;6;4;3
Parcel-/rækkehus;9750 Østervrå;2;5;4
Parcel-/rækkehus;9760 Vrå;10;8;6
Parcel-/rækkehus;9800 Hjørring;52;67;52
Parcel-/rækkehus;9830 Tårs;3;6;5
Parcel-/rækkehus;9850 Hirtshals;12;20;11
Parcel-/rækkehus;9870 Sindal;10;18;7
Parcel-/rækkehus;9881 Bindslev;3;5;6
Parcel-/rækkehus;9900 Frederikshavn;30;53;42
Parcel-/rækkehus;9940 Læsø;5;5;2
Parcel-/rækkehus;9970 Strandby;5;10;5
Parcel-/rækkehus;9981 Jerup;0;5;1
Parcel-/rækkehus;9982 Ålbæk;3;6;4
Parcel-/rækkehus;9990 Skagen;18;19;13
Ejerlejlighed;1000-1499 Kbh.K.;66;74;69
Ejerlejlighed;1500-1799 Kbh.V.;48;52;68
Ejerlejlighed;1800-1999 Frederiksberg C;85;59;52
Ejerlejlighed;2000 Frederiksberg;152;133;131
Ejerlejlighed;2100 København Ø;129;130;109
Ejerlejlighed;2150 Nordhavn;..;..;..
Ejerlejlighed;2200 København N;84;91;87
Ejerlejlighed;2300 København S;193;210;211
Ejerlejlighed;2400 København NV;34;37;41
Ejerlejlighed;2450 København SV;39;45;41
Ejerlejlighed;2500 Valby;53;60;57
Ejerlejlighed;2600 Glostrup;7;10;12
Ejerlejlighed;2605 Brøndby;4;3;3
Ejerlejlighed;2610 Rødovre;24;20;23
Ejerlejlighed;2620 Albertslund;1;9;2
Ejerlejlighed;2625 Vallensbæk;2;0;6
Ejerlejlighed;2630 Taastrup;38;40;42
Ejerlejlighed;2635 Ishøj;11;7;6
Ejerlejlighed;2640 Hedehusene;3;6;8
Ejerlejlighed;2650 Hvidovre;21;16;29
Ejerlejlighed;2660 Brøndby Strand;1;0;0
Ejerlejlighed;2665 Vallensbæk Strand;16;9;10
Ejerlejlighed;2670 Greve;15;13;9
Ejerlejlighed;2680 Solrød Strand;7;6;10
Ejerlejlighed;2690 Karlslunde;1;1;0
Ejerlejlighed;2700 Brønshøj;24;19;27
Ejerlejlighed;2720 Vanløse;44;47;32
Ejerlejlighed;2730 Herlev;5;5;7
Ejerlejlighed;2740 Skovlunde;0;1;2
Ejerlejlighed;2750 Ballerup;3;7;5
Ejerlejlighed;2760 Måløv;2;3;2
Ejerlejlighed;2765 Smørum;5;5;3
Ejerlejlighed;2770 Kastrup;13;16;6
Ejerlejlighed;2791 Dragør;0;5;4
Ejerlejlighed;2800 Kgs.Lyngby;26;42;32
Ejerlejlighed;2820 Gentofte;34;24;20
Ejerlejlighed;2830 Virum;9;17;13
Ejerlejlighed;2840 Holte;8;11;11
Ejerlejlighed;2850 Nærum;5;8;4
Ejerlejlighed;2860 Søborg;9;23;26
Ejerlejlighed;2870 Dyssegård;16;12;10
Ejerlejlighed;2880 Bagsværd;2;8;7
Ejerlejlighed;2900 Hellerup;44;52;33
Ejerlejlighed;2920 Charlottenlund;33;39;30
Ejerlejlighed;2930 Klampenborg;6;3;4
Ejerlejlighed;2942 Skodsborg;2;6;1
Ejerlejlighed;2950 Vedbæk;0;2;0
Ejerlejlighed;2960 Rungsted Kyst;5;0;3
Ejerlejlighed;2970 Hørsholm;8;9;7
Ejerlejlighed;2980 Kokkedal;10;2;6
Ejerlejlighed;2990 Nivå;1;3;0
Ejerlejlighed;3000 Helsingør;40;25;21
Ejerlejlighed;3050 Humlebæk;6;2;4
Ejerlejlighed;3060 Espergærde;11;9;2
Ejerlejlighed;3070 Snekkersten;1;0;0
Ejerlejlighed;3080 Tikøb;..;0;0
Ejerlejlighed;3100 Hornbæk;4;2;4
Ejerlejlighed;3120 Dronningmølle;0;..;2
Ejerlejlighed;3140 Ålsgårde;2;1;0
Ejerlejlighed;3150 Hellebæk;1;0;0
Ejerlejlighed;3200 Helsinge;2;3;2
Ejerlejlighed;3210 Vejby;..;..;..
Ejerlejlighed;3220 Tisvildeleje;0;1;3
Ejerlejlighed;3230 Græsted;1;2;0
Ejerlejlighed;3250 Gilleleje;0;0;0
Ejerlejlighed;3300 Frederiksværk;5;6;0
Ejerlejlighed;3310 Ølsted;..;..;..
Ejerlejlighed;3320 Skævinge;0;0;0
Ejerlejlighed;3330 Gørløse;..;..;..
Ejerlejlighed;3360 Liseleje;0;0;0
Ejerlejlighed;3370 Melby;..;..;..
Ejerlejlighed;3390 Hundested;1;1;1
Ejerlejlighed;3400 Hillerød;22;21;25
Ejerlejlighed;3450 Allerød;9;3;4
Ejerlejlighed;3460 Birkerød;13;9;15
Ejerlejlighed;3480 Fredensborg;3;5;3
Ejerlejlighed;3490 Kvistgård;..;0;0
Ejerlejlighed;3500 Værløse;6;5;8
Ejerlejlighed;3520 Farum;10;13;9
Ejerlejlighed;3540 Lynge;0;1;..
Ejerlejlighed;3550 Slangerup;1;1;0
Ejerlejlighed;3600 Frederikssund;4;3;7
Ejerlejlighed;3630 Jægerspris;0;0;1
Ejerlejlighed;3650 Ølstykke;3;3;2
Ejerlejlighed;3660 Stenløse;2;2;3
Ejerlejlighed;3670 Veksø Sjælland;..;..;..
Ejerlejlighed;3700 Rønne;1;1;2
Ejerlejlighed;3720 Aakirkeby;..;..;11
Ejerlejlighed;3730 Nexø;2;3;1
Ejerlejlighed;3740 Svaneke;0;0;2
Ejerlejlighed;3751 Østermarie;..;..;..
Ejerlejlighed;3760 Gudhjem;0;1;4
Ejerlejlighed;3770 Allinge;3;5;4
Ejerlejlighed;3782 Klemensker;..;..;..
Ejerlejlighed;3790 Hasle;1;2;3
Ejerlejlighed;4000 Roskilde;37;52;44
Ejerlejlighed;4030 Tune;..;..;..
Ejerlejlighed;4040 Jyllinge;..;..;..
Ejerlejlighed;4050 Skibby;0;1;1
Ejerlejlighed;4060 Kirke Såby;..;..;..
Ejerlejlighed;4070 Kirke Hyllinge;0;..;..
Ejerlejlighed;4100 Ringsted;3;10;6
Ejerlejlighed;4130 Viby Sjælland;..;2;0
Ejerlejlighed;4140 Borup;1;0;0
Ejerlejlighed;4160 Herlufmagle;..;..;..
Ejerlejlighed;4171 Glumsø;0;1;0
Ejerlejlighed;4173 Fjenneslev;..;..;..
Ejerlejlighed;4174 Jystrup Midtsj;..;..;..
Ejerlejlighed;4180 Sorø;3;4;1
Ejerlejlighed;4190 Munke Bjergby;..;..;..
Ejerlejlighed;4200 Slagelse;10;10;8
Ejerlejlighed;4220 Korsør;6;5;5
Ejerlejlighed;4230 Skælskør;1;1;0
Ejerlejlighed;4241 Vemmelev;..;..;..
Ejerlejlighed;4242 Boeslunde;..;..;..
Ejerlejlighed;4243 Rude;..;..;..
Ejerlejlighed;4250 Fuglebjerg;..;..;..
Ejerlejlighed;4261 Dalmose;..;..;..
Ejerlejlighed;4262 Sandved;..;..;..
Ejerlejlighed;4270 Høng;0;0;0
Ejerlejlighed;4281 Gørlev;1;..;..
Ejerlejlighed;4291 Ruds Vedby;0;..;..
Ejerlejlighed;4293 Dianalund;0;0;0
Ejerlejlighed;4295 Stenlille;0;0;..
Ejerlejlighed;4296 Nyrup;..;..;..
Ejerlejlighed;4300 Holbæk;4;6;7
Ejerlejlighed;4320 Lejre;..;0;..
Ejerlejlighed;4330 Hvalsø;0;0;0
Ejerlejlighed;4340 Tølløse;0;0;1
Ejerlejlighed;4350 Ugerløse;..;..;..
Ejerlejlighed;4360 Kirke Eskilstrup;..;..;..
Ejerlejlighed;4370 Store Merløse;..;..;0
Ejerlejlighed;4390 Vipperød;0;1;0
Ejerlejlighed;4400 Kalundborg;3;5;2
Ejerlejlighed;4420 Regstrup;..;..;..
Ejerlejlighed;4440 Mørkøv;..;..;..
Ejerlejlighed;4450 Jyderup;0;0;0
Ejerlejlighed;4460 Snertinge;..;..;..
Ejerlejlighed;4470 Svebølle;..;0;0
Ejerlejlighed;4480 Store Fuglede;..;..;..
Ejerlejlighed;4490 Jerslev Sjælland;..;..;..
Ejerlejlighed;4500 Nykøbing Sj;4;0;1
Ejerlejlighed;4520 Svinninge;1;1;0
Ejerlejlighed;4532 Gislinge;..;..;0
Ejerlejlighed;4534 Hørve;0;0;0
Ejerlejlighed;4540 Fårevejle;0;0;1
Ejerlejlighed;4550 Asnæs;0;0;0
Ejerlejlighed;4560 Vig;0;1;0
Ejerlejlighed;4571 Grevinge;..;..;..
Ejerlejlighed;4572 Nørre Asmindrup;..;..;..
Ejerlejlighed;4573 Højby;0;0;..
Ejerlejlighed;4581 Rørvig;0;0;1
Ejerlejlighed;4583 Sjællands Odde;..;..;..
Ejerlejlighed;4591 Føllenslev;0;0;0
Ejerlejlighed;4592 Sejerø;..;..;..
Ejerlejlighed;4593 Eskebjerg;0;0;0
Ejerlejlighed;4600 Køge;15;13;17
Ejerlejlighed;4621 Gadstrup;0;..;0
Ejerlejlighed;4622 Havdrup;0;0;1
Ejerlejlighed;4623 Lille Skensved;1;0;1
Ejerlejlighed;4632 Bjæverskov;2;1;..
Ejerlejlighed;4640 Faxe;0;0;0
Ejerlejlighed;4652 Hårlev;2;0;0
Ejerlejlighed;4653 Karise;0;0;0
Ejerlejlighed;4654 Faxe Ladeplads;0;..;0
Ejerlejlighed;4660 Store Heddinge;2;0;2
Ejerlejlighed;4671 Strøby;0;0;..
Ejerlejlighed;4672 Klippinge;..;..;..
Ejerlejlighed;4673 Rødvig Stevns;1;0;0
Ejerlejlighed;4681 Herfølge;0;0;0
Ejerlejlighed;4682 Tureby;..;..;..
Ejerlejlighed;4683 Rønnede;..;..;..
Ejerlejlighed;4684 Holmegaard;..;..;..
Ejerlejlighed;4690 Haslev;0;1;3
Ejerlejlighed;4700 Næstved;34;31;24
Ejerlejlighed;4720 Præstø;0;1;1
Ejerlejlighed;4733 Tappernøje;0;..;0
Ejerlejlighed;4735 Mern;..;..;..
Ejerlejlighed;4736 Karrebæksminde;0;2;0
Ejerlejlighed;4750 Lundby;0;0;0
Ejerlejlighed;4760 Vordingborg;5;4;2
Ejerlejlighed;4771 Kalvehave;..;..;..
Ejerlejlighed;4772 Langebæk;..;..;..
Ejerlejlighed;4773 Stensved;..;..;..
Ejerlejlighed;4780 Stege;1;0;1
Ejerlejlighed;4791 Borre;0;4;1
Ejerlejlighed;4792 Askeby;..;..;0
Ejerlejlighed;4793 Bogø By;..;..;..
Ejerlejlighed;4800 Nykøbing F;6;3;3
Ejerlejlighed;4840 Nørre Alslev;1;0;0
Ejerlejlighed;4850 Stubbekøbing;..;..;..
Ejerlejlighed;4862 Guldborg;..;..;..
Ejerlejlighed;4863 Eskilstrup;..;..;..
Ejerlejlighed;4871 Horbelev;..;..;..
Ejerlejlighed;4872 Idestrup;..;..;..
Ejerlejlighed;4873 Væggerløse;1;1;4
Ejerlejlighed;4874 Gedser;0;0;..
Ejerlejlighed;4880 Nysted;0;0;0
Ejerlejlighed;4891 Toreby L;..;..;..
Ejerlejlighed;4892 Kettinge;..;..;..
Ejerlejlighed;4894 Øster Ulslev;..;..;..
Ejerlejlighed;4895 Errindlev;..;..;..
Ejerlejlighed;4900 Nakskov;0;1;1
Ejerlejlighed;4912 Harpelunde;..;..;..
Ejerlejlighed;4913 Horslunde;..;..;..
Ejerlejlighed;4920 Søllested;..;..;..
Ejerlejlighed;4930 Maribo;0;2;1
Ejerlejlighed;4941 Bandholm;..;0;..
Ejerlejlighed;4943 Torrig L;..;..;..
Ejerlejlighed;4944 Fejø;..;..;..
Ejerlejlighed;4951 Nørreballe;..;..;..
Ejerlejlighed;4952 Stokkemarke;..;..;..
Ejerlejlighed;4953 Vesterborg;..;..;..
Ejerlejlighed;4960 Holeby;..;..;..
Ejerlejlighed;4970 Rødby;0;..;..
Ejerlejlighed;4983 Dannemare;0;..;..
Ejerlejlighed;4990 Sakskøbing;0;..;0
Ejerlejlighed;5000 Odense C;66;65;42
Ejerlejlighed;5200 Odense V;1;0;0
Ejerlejlighed;5210 Odense NV;1;0;1
Ejerlejlighed;5220 Odense SØ;..;0;1
Ejerlejlighed;5230 Odense M;6;7;4
Ejerlejlighed;5240 Odense NØ;0;1;0
Ejerlejlighed;5250 Odense SV;4;5;7
Ejerlejlighed;5260 Odense S;3;1;1
Ejerlejlighed;5270 Odense N;8;4;3
Ejerlejlighed;5290 Marslev;..;..;..
Ejerlejlighed;5300 Kerteminde;0;0;0
Ejerlejlighed;5320 Agedrup;..;..;..
Ejerlejlighed;5330 Munkebo;..;..;..
Ejerlejlighed;5350 Rynkeby;..;..;..
Ejerlejlighed;5370 Mesinge;..;..;..
Ejerlejlighed;5380 Dalby;..;..;..
Ejerlejlighed;5390 Martofte;..;..;..
Ejerlejlighed;5400 Bogense;6;2;1
Ejerlejlighed;5450 Otterup;..;..;0
Ejerlejlighed;5462 Morud;..;..;..
Ejerlejlighed;5463 Harndrup;..;..;..
Ejerlejlighed;5464 Brenderup Fyn;0;1;..
Ejerlejlighed;5466 Asperup;..;..;..
Ejerlejlighed;5471 Søndersø;0;0;..
Ejerlejlighed;5474 Veflinge;..;..;..
Ejerlejlighed;5485 Skamby;..;..;..
Ejerlejlighed;5491 Blommenslyst;..;..;..
Ejerlejlighed;5492 Vissenbjerg;..;..;..
Ejerlejlighed;5500 Middelfart;1;2;2
Ejerlejlighed;5540 Ullerslev;0;0;1
Ejerlejlighed;5550 Langeskov;..;..;..
Ejerlejlighed;5560 Aarup;..;0;0
Ejerlejlighed;5580 Nørre Aaby;..;..;..
Ejerlejlighed;5591 Gelsted;..;..;..
Ejerlejlighed;5592 Ejby;..;..;..
Ejerlejlighed;5600 Faaborg;3;7;3
Ejerlejlighed;5610 Assens;0;1;0
Ejerlejlighed;5620 Glamsbjerg;..;..;..
Ejerlejlighed;5631 Ebberup;..;..;..
Ejerlejlighed;5642 Millinge;..;..;..
Ejerlejlighed;5672 Broby;..;0;..
Ejerlejlighed;5683 Haarby;..;..;..
Ejerlejlighed;5690 Tommerup;0;2;0
Ejerlejlighed;5700 Svendborg;9;4;9
Ejerlejlighed;5750 Ringe;0;0;3
Ejerlejlighed;5762 Vester Skerninge;..;..;0
Ejerlejlighed;5771 Stenstrup;..;..;..
Ejerlejlighed;5772 Kværndrup;..;..;..
Ejerlejlighed;5792 Årslev;..;1;1
Ejerlejlighed;5800 Nyborg;4;4;3
Ejerlejlighed;5853 Ørbæk;..;2;1
Ejerlejlighed;5854 Gislev;..;..;..
Ejerlejlighed;5856 Ryslinge;0;..;..
Ejerlejlighed;5863 Ferritslev Fyn;..;..;..
Ejerlejlighed;5871 Frørup;0;..;..
Ejerlejlighed;5874 Hesselager;0;..;0
Ejerlejlighed;5881 Skårup Fyn;..;0;0
Ejerlejlighed;5882 Vejstrup;..;..;..
Ejerlejlighed;5883 Oure;..;..;..
Ejerlejlighed;5884 Gudme;..;..;..
Ejerlejlighed;5892 Gudbjerg Sydfyn;..;..;..
Ejerlejlighed;5900 Rudkøbing;0;0;0
Ejerlejlighed;5932 Humble;..;..;..
Ejerlejlighed;5935 Bagenkop;0;0;..
Ejerlejlighed;5953 Tranekær;3;4;1
Ejerlejlighed;5960 Marstal;..;..;..
Ejerlejlighed;5970 Ærøskøbing;0;1;1
Ejerlejlighed;5985 Søby Ærø;..;..;..
Ejerlejlighed;6000 Kolding;21;9;16
Ejerlejlighed;6040 Egtved;0;0;1
Ejerlejlighed;6051 Almind;..;..;..
Ejerlejlighed;6052 Viuf;..;..;..
Ejerlejlighed;6064 Jordrup;..;..;..
Ejerlejlighed;6070 Christiansfeld;..;..;..
Ejerlejlighed;6091 Bjert;..;..;..
Ejerlejlighed;6092 Sønder Stenderup;..;..;..
Ejerlejlighed;6093 Sjølund;..;..;..
Ejerlejlighed;6094 Hejls;..;1;0
Ejerlejlighed;6100 Haderslev;5;6;8
Ejerlejlighed;6200 Aabenraa;3;2;5
Ejerlejlighed;6230 Rødekro;0;1;0
Ejerlejlighed;6240 Løgumkloster;..;0;0
Ejerlejlighed;6261 Bredebro;..;..;..
Ejerlejlighed;6270 Tønder;0;1;0
Ejerlejlighed;6280 Højer;0;..;0
Ejerlejlighed;6300 Gråsten;0;1;2
Ejerlejlighed;6310 Broager;1;0;0
Ejerlejlighed;6320 Egernsund;2;0;0
Ejerlejlighed;6330 Padborg;0;0;0
Ejerlejlighed;6340 Kruså;0;0;1
Ejerlejlighed;6360 Tinglev;..;..;..
Ejerlejlighed;6372 Bylderup-Bov;..;..;..
Ejerlejlighed;6392 Bolderslev;..;..;..
Ejerlejlighed;6400 Sønderborg;10;6;6
Ejerlejlighed;6430 Nordborg;..;..;0
Ejerlejlighed;6440 Augustenborg;..;..;..
Ejerlejlighed;6470 Sydals;..;..;..
Ejerlejlighed;6500 Vojens;0;0;0
Ejerlejlighed;6510 Gram;..;..;0
Ejerlejlighed;6520 Toftlund;..;..;..
Ejerlejlighed;6534 Agerskov;..;..;..
Ejerlejlighed;6535 Branderup J;..;..;..
Ejerlejlighed;6541 Bevtoft;..;..;..
Ejerlejlighed;6560 Sommersted;..;..;..
Ejerlejlighed;6580 Vamdrup;0;1;1
Ejerlejlighed;6600 Vejen;0;3;0
Ejerlejlighed;6621 Gesten;..;1;..
Ejerlejlighed;6622 Bække;..;..;..
Ejerlejlighed;6623 Vorbasse;0;0;0
Ejerlejlighed;6630 Rødding;0;..;0
Ejerlejlighed;6640 Lunderskov;..;..;..
Ejerlejlighed;6650 Brørup;..;1;1
Ejerlejlighed;6660 Lintrup;..;..;..
Ejerlejlighed;6670 Holsted;0;0;..
Ejerlejlighed;6682 Hovborg;..;..;..
Ejerlejlighed;6683 Føvling;..;..;..
Ejerlejlighed;6690 Gørding;1;..;..
Ejerlejlighed;6700 Esbjerg;31;41;23
Ejerlejlighed;6705 Esbjerg Ø;1;1;1
Ejerlejlighed;6710 Esbjerg V;3;0;1
Ejerlejlighed;6715 Esbjerg N;0;2;..
Ejerlejlighed;6720 Fanø;0;3;1
Ejerlejlighed;6731 Tjæreborg;..;..;..
Ejerlejlighed;6740 Bramming;1;1;1
Ejerlejlighed;6752 Glejbjerg;..;..;..
Ejerlejlighed;6753 Agerbæk;..;..;..
Ejerlejlighed;6760 Ribe;0;2;2
Ejerlejlighed;6771 Gredstedbro;..;..;..
Ejerlejlighed;6780 Skærbæk;0;1;..
Ejerlejlighed;6792 Rømø;2;4;1
Ejerlejlighed;6800 Varde;4;6;2
Ejerlejlighed;6818 Årre;..;..;..
Ejerlejlighed;6823 Ansager;..;..;..
Ejerlejlighed;6830 Nørre Nebel;0;1;0
Ejerlejlighed;6840 Oksbøl;1;..;0
Ejerlejlighed;6851 Janderup Vestj;..;..;..
Ejerlejlighed;6852 Billum;..;..;..
Ejerlejlighed;6853 Vejers Strand;..;..;..
Ejerlejlighed;6854 Henne;0;1;0
Ejerlejlighed;6855 Outrup;..;..;..
Ejerlejlighed;6857 Blåvand;2;4;1
Ejerlejlighed;6862 Tistrup;..;..;..
Ejerlejlighed;6870 Ølgod;..;0;0
Ejerlejlighed;6880 Tarm;..;..;..
Ejerlejlighed;6893 Hemmet;..;0;..
Ejerlejlighed;6900 Skjern;0;1;0
Ejerlejlighed;6920 Videbæk;2;1;1
Ejerlejlighed;6933 Kibæk;0;1;0
Ejerlejlighed;6940 Lem St;..;..;..
Ejerlejlighed;6950 Ringkøbing;4;7;0
Ejerlejlighed;6960 Hvide Sande;2;2;0
Ejerlejlighed;6971 Spjald;3;..;..
Ejerlejlighed;6973 Ørnhøj;..;..;..
Ejerlejlighed;6980 Tim;..;..;..
Ejerlejlighed;6990 Ulfborg;1;0;0
Ejerlejlighed;7000 Fredericia;9;5;4
Ejerlejlighed;7080 Børkop;0;3;2
Ejerlejlighed;7100 Vejle;26;29;19
Ejerlejlighed;7120 Vejle Øst;0;0;0
Ejerlejlighed;7130 Juelsminde;3;1;0
Ejerlejlighed;7140 Stouby;..;..;..
Ejerlejlighed;7150 Barrit;..;..;..
Ejerlejlighed;7160 Tørring;0;0;0
Ejerlejlighed;7171 Uldum;..;..;..
Ejerlejlighed;7173 Vonge;..;..;..
Ejerlejlighed;7182 Bredsten;0;..;..
Ejerlejlighed;7183 Randbøl;..;..;..
Ejerlejlighed;7184 Vandel;..;..;..
Ejerlejlighed;7190 Billund;..;..;..
Ejerlejlighed;7200 Grindsted;2;1;0
Ejerlejlighed;7250 Hejnsvig;..;..;..
Ejerlejlighed;7260 Sønder Omme;..;..;..
Ejerlejlighed;7270 Stakroge;..;..;..
Ejerlejlighed;7280 Sønder Felding;..;..;0
Ejerlejlighed;7300 Jelling;0;1;0
Ejerlejlighed;7321 Gadbjerg;..;..;..
Ejerlejlighed;7323 Give;0;0;0
Ejerlejlighed;7330 Brande;3;2;1
Ejerlejlighed;7361 Ejstrupholm;..;..;..
Ejerlejlighed;7362 Hampen;..;..;..
Ejerlejlighed;7400 Herning;15;22;15
Ejerlejlighed;7430 Ikast;1;10;4
Ejerlejlighed;7441 Bording;0;0;0
Ejerlejlighed;7442 Engesvang;0;0;..
Ejerlejlighed;7451 Sunds;0;0;1
Ejerlejlighed;7470 Karup J;1;..;..
Ejerlejlighed;7480 Vildbjerg;2;3;2
Ejerlejlighed;7490 Aulum;0;0;1
Ejerlejlighed;7500 Holstebro;3;3;3
Ejerlejlighed;7540 Haderup;..;..;..
Ejerlejlighed;7550 Sørvad;..;..;..
Ejerlejlighed;7560 Hjerm;0;0;0
Ejerlejlighed;7570 Vemb;..;..;..
Ejerlejlighed;7600 Struer;3;3;1
Ejerlejlighed;7620 Lemvig;3;7;1
Ejerlejlighed;7650 Bøvlingbjerg;..;..;..
Ejerlejlighed;7660 Bækmarksbro;..;..;..
Ejerlejlighed;7673 Harboøre;0;0;0
Ejerlejlighed;7680 Thyborøn;..;..;..
Ejerlejlighed;7700 Thisted;3;5;5
Ejerlejlighed;7730 Hanstholm;0;..;..
Ejerlejlighed;7741 Frøstrup;..;..;..
Ejerlejlighed;7742 Vesløs;..;..;..
Ejerlejlighed;7752 Snedsted;0;1;..
Ejerlejlighed;7755 Bedsted Thy;..;0;0
Ejerlejlighed;7760 Hurup Thy;0;..;..
Ejerlejlighed;7770 Vestervig;0;4;0
Ejerlejlighed;7790 Thyholm;..;..;..
Ejerlejlighed;7800 Skive;1;3;4
Ejerlejlighed;7830 Vinderup;..;..;0
Ejerlejlighed;7840 Højslev;..;..;..
Ejerlejlighed;7850 Stoholm Jyll;..;..;..
Ejerlejlighed;7860 Spøttrup;0;..;..
Ejerlejlighed;7870 Roslev;0;0;0
Ejerlejlighed;7884 Fur;..;..;..
Ejerlejlighed;7900 Nykøbing M;0;0;0
Ejerlejlighed;7950 Erslev;..;..;..
Ejerlejlighed;7960 Karby;..;..;..
Ejerlejlighed;7970 Redsted M;..;..;..
Ejerlejlighed;7980 Vils;..;..;..
Ejerlejlighed;7990 Øster Assels;..;..;..
Ejerlejlighed;8000 Århus C;153;183;137
Ejerlejlighed;8200 Århus N;51;46;40
Ejerlejlighed;8210 Århus V;7;9;4
Ejerlejlighed;8220 Brabrand;12;6;9
Ejerlejlighed;8230 Åbyhøj;13;15;13
Ejerlejlighed;8240 Risskov;24;18;13
Ejerlejlighed;8250 Egå;1;6;3
Ejerlejlighed;8260 Viby J;25;24;17
Ejerlejlighed;8270 Højbjerg;8;20;10
Ejerlejlighed;8300 Odder;3;9;4
Ejerlejlighed;8305 Samsø;0;0;0
Ejerlejlighed;8310 Tranbjerg J;0;2;0
Ejerlejlighed;8320 Mårslet;0;1;0
Ejerlejlighed;8330 Beder;..;1;2
Ejerlejlighed;8340 Malling;..;1;0
Ejerlejlighed;8350 Hundslund;..;..;..
Ejerlejlighed;8355 Solbjerg;..;..;..
Ejerlejlighed;8361 Hasselager;..;..;..
Ejerlejlighed;8362 Hørning;1;1;2
Ejerlejlighed;8370 Hadsten;1;3;3
Ejerlejlighed;8380 Trige;1;0;1
Ejerlejlighed;8381 Tilst;3;3;2
Ejerlejlighed;8382 Hinnerup;0;0;3
Ejerlejlighed;8400 Ebeltoft;6;3;8
Ejerlejlighed;8410 Rønde;0;0;0
Ejerlejlighed;8420 Knebel;..;..;0
Ejerlejlighed;8444 Balle;..;..;..
Ejerlejlighed;8450 Hammel;0;1;1
Ejerlejlighed;8462 Harlev J;..;..;..
Ejerlejlighed;8464 Galten;2;4;3
