type;area;Q2_03;Q3_03;Q4_03;Q1_04;Q2_04;Q3_04;Q4_04;Q1_05
Parcel- og rækkehuse;5874 Hesselager;5.662;7.709;6.493;7.500;5.421;0;0;0
Parcel- og rækkehuse;5881 Skårup Fyn;6.633;6.255;6.442;0;0;7.255;7.447;6.932
Parcel- og rækkehuse;5882 Vejstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5883 Oure;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5884 Gudme;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5892 Gudbjerg Sydfyn;0;0;0;0;0;0;4.110;0
Parcel- og rækkehuse;5900 Rudkøbing;4.692;5.086;4.509;5.173;4.355;4.664;5.480;5.702
Parcel- og rækkehuse;5932 Humble;3.591;2.949;0;3.608;6.934;3.987;4.407;0
Parcel- og rækkehuse;5935 Bagenkop;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5953 Tranekær;3.725;3.693;4.088;5.050;4.243;0;3.556;3.783
Parcel- og rækkehuse;5960 Marstal;0;0;0;4.052;5.216;0;6.370;5.748
Parcel- og rækkehuse;5970 Ærøskøbing;0;0;0;5.909;3.395;0;4.256;0
Parcel- og rækkehuse;5985 Søby Ærø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6000 Kolding;9.126;9.368;9.210;9.138;9.522;9.323;9.623;10.338
Parcel- og rækkehuse;6040 Egtved;6.428;5.315;5.257;6.886;6.516;6.294;6.880;7.063
Parcel- og rækkehuse;6051 Almind;5.502;6.195;0;0;8.111;0;9.317;0
Parcel- og rækkehuse;6052 Viuf;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6064 Jordrup;6.762;5.173;6.094;0;5.635;4.580;0;0
Parcel- og rækkehuse;6070 Christiansfeld;6.019;5.652;5.298;5.781;5.909;5.245;6.393;5.917
Parcel- og rækkehuse;6091 Bjert;8.506;8.661;7.811;0;9.118;8.495;7.899;8.125
Parcel- og rækkehuse;6092 Sønder Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6093 Sjølund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6094 Hejls;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6100 Haderslev;6.377;6.224;6.682;6.676;6.697;7.110;5.956;7.755
Parcel- og rækkehuse;6200 Aabenraa;6.671;5.803;6.785;6.444;6.065;6.833;7.148;7.432
Parcel- og rækkehuse;6230 Rødekro;5.358;5.662;5.716;5.520;5.864;4.874;6.132;6.291
Parcel- og rækkehuse;6240 Løgumkloster;4.218;3.361;3.972;3.935;4.305;0;3.351;4.073
Parcel- og rækkehuse;6261 Bredebro;3.586;3.689;3.827;0;3.367;0;4.086;4.037
Parcel- og rækkehuse;6270 Tønder;5.682;5.508;5.171;6.390;6.354;4.630;5.486;4.729
Parcel- og rækkehuse;6280 Højer;3.211;3.474;3.803;0;3.197;0;5.075;3.106
Parcel- og rækkehuse;6300 Gråsten;4.947;6.260;4.676;5.975;5.759;6.753;6.662;5.579
Parcel- og rækkehuse;6310 Broager;6.130;5.518;5.190;6.091;5.629;6.469;7.238;6.321
Parcel- og rækkehuse;6320 Egernsund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6330 Padborg;5.858;5.655;4.265;5.209;5.830;5.047;6.302;5.058
Parcel- og rækkehuse;6340 Kruså;4.681;3.587;3.525;4.492;5.575;4.389;5.252;5.997
Parcel- og rækkehuse;6360 Tinglev;4.709;5.014;4.454;3.963;5.146;4.907;0;0
Parcel- og rækkehuse;6372 Bylderup-Bov;2.563;2.319;2.501;3.176;3.559;0;2.950;3.414
Parcel- og rækkehuse;6392 Bolderslev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6400 Sønderborg;7.791;7.610;6.728;7.546;7.419;7.677;8.355;8.496
Parcel- og rækkehuse;6430 Nordborg;4.227;4.936;4.761;4.615;4.712;4.865;5.050;5.254
Parcel- og rækkehuse;6440 Augustenborg;5.210;5.650;4.630;5.188;5.755;6.071;5.164;5.878
Parcel- og rækkehuse;6470 Sydals;4.502;4.824;4.509;5.715;5.549;7.127;5.543;6.457
Parcel- og rækkehuse;6500 Vojens;5.206;4.967;5.179;5.539;5.487;6.106;5.857;6.098
Parcel- og rækkehuse;6510 Gram;3.943;3.768;5.046;3.496;4.304;4.036;3.449;3.956
Parcel- og rækkehuse;6520 Toftlund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6534 Agerskov;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6535 Branderup J;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6541 Bevtoft;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6560 Sommersted;4.175;0;4.681;5.032;0;0;0;0
Parcel- og rækkehuse;6580 Vamdrup;6.597;8.291;6.743;7.006;6.478;6.391;7.734;7.190
Parcel- og rækkehuse;6600 Vejen;6.102;5.854;6.097;7.004;6.905;6.459;6.620;6.769
Parcel- og rækkehuse;6621 Gesten;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6622 Bække;0;4.403;0;3.625;0;0;5.510;0
Parcel- og rækkehuse;6623 Vorbasse;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6630 Rødding;4.876;4.698;4.847;4.413;4.913;5.047;4.875;4.614
Parcel- og rækkehuse;6640 Lunderskov;6.196;5.864;6.141;6.559;8.143;5.827;6.837;6.198
Parcel- og rækkehuse;6650 Brørup;5.022;5.445;4.798;5.821;5.509;5.305;5.487;5.413
Parcel- og rækkehuse;6660 Lintrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6670 Holsted;4.458;4.257;4.149;4.455;4.680;0;4.340;5.376
Parcel- og rækkehuse;6682 Hovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6683 Føvling;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6690 Gørding;0;3.346;2.506;3.109;0;0;0;0
Parcel- og rækkehuse;6700 Esbjerg;7.005;7.874;7.436;7.218;8.049;8.213;8.524;8.817
Parcel- og rækkehuse;6705 Esbjerg Ø;6.404;7.004;6.263;6.901;7.060;7.202;7.858;6.988
Parcel- og rækkehuse;6710 Esbjerg V;7.328;7.646;7.954;8.051;8.109;8.596;9.200;8.527
Parcel- og rækkehuse;6715 Esbjerg N;6.852;6.997;6.439;7.364;7.900;7.319;7.301;9.003
Parcel- og rækkehuse;6720 Fanø;7.579;6.750;6.368;5.657;0;8.514;7.196;8.331
Parcel- og rækkehuse;6731 Tjæreborg;5.708;6.960;8.030;5.462;0;7.197;0;0
Parcel- og rækkehuse;6740 Bramming;6.098;5.380;5.880;6.253;5.926;6.280;6.766;6.349
Parcel- og rækkehuse;6752 Glejbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6753 Agerbæk;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6760 Ribe;4.479;5.623;6.469;6.785;5.887;5.720;7.382;6.933
Parcel- og rækkehuse;6771 Gredstedbro;5.066;5.773;4.348;5.493;0;0;4.405;5.523
Parcel- og rækkehuse;6780 Skærbæk;3.247;3.103;3.336;3.479;3.001;3.771;4.098;3.837
Parcel- og rækkehuse;6792 Rømø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6800 Varde;6.427;6.590;6.070;6.721;6.237;6.232;7.129;6.531
Parcel- og rækkehuse;6818 Årre;5.149;5.220;5.303;5.362;0;5.995;0;0
Parcel- og rækkehuse;6823 Ansager;4.217;4.354;3.734;3.498;5.183;3.968;5.224;0
Parcel- og rækkehuse;6830 Nørre Nebel;6.170;4.618;4.634;4.768;4.943;5.236;5.399;5.949
Parcel- og rækkehuse;6840 Oksbøl;6.517;6.654;6.532;5.234;5.275;5.788;6.810;6.310
Parcel- og rækkehuse;6851 Janderup Vestj;4.874;5.339;4.721;0;0;0;5.191;6.307
Parcel- og rækkehuse;6852 Billum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6853 Vejers Strand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6854 Henne;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6855 Outrup;0;4.671;0;0;4.767;0;0;0
Parcel- og rækkehuse;6857 Blåvand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6862 Tistrup;0;4.954;0;4.449;0;0;0;0
Parcel- og rækkehuse;6870 Ølgod;4.655;5.075;5.195;5.325;5.560;4.469;4.801;4.481
Parcel- og rækkehuse;6880 Tarm;3.993;3.944;3.641;4.024;4.021;4.187;4.618;4.745
Parcel- og rækkehuse;6893 Hemmet;3.404;0;0;3.034;4.689;0;3.874;0
Parcel- og rækkehuse;6900 Skjern;5.699;6.093;5.440;5.395;5.674;4.827;6.333;5.538
Parcel- og rækkehuse;6920 Videbæk;4.529;4.308;5.226;4.008;4.565;5.224;5.187;5.469
Parcel- og rækkehuse;6933 Kibæk;5.588;4.581;4.773;5.228;5.403;4.496;5.829;5.758
Parcel- og rækkehuse;6940 Lem St;4.697;5.319;4.416;0;4.057;0;5.072;3.914
Parcel- og rækkehuse;6950 Ringkøbing;7.540;6.750;7.008;7.199;6.587;7.895;8.110;7.683
Parcel- og rækkehuse;6960 Hvide Sande;5.245;5.115;5.080;5.146;5.445;0;5.389;5.726
Parcel- og rækkehuse;6971 Spjald;5.463;5.693;0;0;4.731;0;0;0
Parcel- og rækkehuse;6973 Ørnhøj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6980 Tim;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6990 Ulfborg;3.942;4.369;4.194;4.468;5.861;0;4.495;4.062
Parcel- og rækkehuse;7000 Fredericia;8.172;7.996;7.715;7.958;8.284;8.389;8.536;8.559
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;6.889;7.045;7.929;7.442;6.779;7.755;8.647;8.495
Parcel- og rækkehuse;7100 Vejle;7.718;8.380;7.777;8.011;8.238;8.794;8.616;9.052
Parcel- og rækkehuse;7120 Vejle Øst;9.227;9.726;8.402;9.734;9.780;11.932;11.836;12.265
Parcel- og rækkehuse;7130 Juelsminde;4.649;5.370;5.505;7.887;6.038;6.074;6.873;7.828
Parcel- og rækkehuse;7140 Stouby;0;4.562;5.032;5.103;5.933;5.814;0;0
Parcel- og rækkehuse;7150 Barrit;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7160 Tørring;6.432;5.724;5.372;6.958;0;5.126;5.395;5.938
Parcel- og rækkehuse;7171 Uldum;4.310;6.117;5.453;5.493;0;0;0;0
Parcel- og rækkehuse;7173 Vonge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7182 Bredsten;5.218;5.955;5.927;6.429;6.862;7.171;0;0
Parcel- og rækkehuse;7183 Randbøl;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7184 Vandel;0;5.112;4.546;0;0;0;4.996;0
Parcel- og rækkehuse;7190 Billund;6.683;7.296;7.274;6.746;6.728;7.201;7.910;6.999
Parcel- og rækkehuse;7200 Grindsted;5.812;6.129;5.723;6.283;6.390;5.578;7.265;6.354
Parcel- og rækkehuse;7250 Hejnsvig;0;4.458;3.924;0;4.450;0;4.430;4.191
Parcel- og rækkehuse;7260 Sønder Omme;6.979;3.276;3.814;5.035;0;3.799;2.915;4.917
Parcel- og rækkehuse;7270 Stakroge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7280 Sønder Felding;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7300 Jelling;5.792;5.271;6.464;5.918;5.772;5.444;6.150;7.005
Parcel- og rækkehuse;7321 Gadbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7323 Give;5.069;5.561;5.165;4.737;5.822;6.029;5.766;6.000
Parcel- og rækkehuse;7330 Brande;5.485;5.230;5.112;5.259;5.667;4.711;4.964;5.844
Parcel- og rækkehuse;7361 Ejstrupholm;4.693;4.544;4.412;4.634;0;5.429;0;0
Parcel- og rækkehuse;7362 Hampen;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7400 Herning;6.723;6.947;6.698;7.017;6.804;7.693;7.860;8.084
Parcel- og rækkehuse;7430 Ikast;6.838;6.820;6.084;6.652;7.165;6.676;7.474;7.452
Parcel- og rækkehuse;7441 Bording;4.854;4.987;4.471;4.986;0;0;5.538;5.434
Parcel- og rækkehuse;7442 Engesvang;5.278;6.087;5.699;0;0;0;6.037;6.267
Parcel- og rækkehuse;7451 Sunds;5.665;6.366;7.126;0;6.236;7.836;5.916;6.807
Parcel- og rækkehuse;7470 Karup J;4.375;4.476;4.738;4.776;6.170;0;4.737;0
Parcel- og rækkehuse;7480 Vildbjerg;6.313;7.912;6.538;5.588;7.022;6.154;6.407;5.586
Parcel- og rækkehuse;7490 Aulum;4.349;4.521;5.282;0;4.549;5.990;0;0
Parcel- og rækkehuse;7500 Holstebro;7.533;7.856;7.529;7.502;8.083;8.185;8.279;8.606
Parcel- og rækkehuse;7540 Haderup;0;3.852;0;4.815;0;0;0;0
Parcel- og rækkehuse;7550 Sørvad;0;3.845;4.038;0;0;0;4.819;0
Parcel- og rækkehuse;7560 Hjerm;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7570 Vemb;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7600 Struer;5.893;5.823;6.178;5.598;7.050;7.604;5.248;6.040
Parcel- og rækkehuse;7620 Lemvig;4.630;4.944;4.975;4.556;5.231;4.212;4.763;5.157
Parcel- og rækkehuse;7650 Bøvlingbjerg;3.569;3.839;0;0;4.054;0;0;0
Parcel- og rækkehuse;7660 Bækmarksbro;4.202;3.516;0;0;3.293;0;0;0
Parcel- og rækkehuse;7673 Harboøre;3.578;0;0;4.049;5.354;0;0;0
Parcel- og rækkehuse;7680 Thyborøn;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7700 Thisted;5.553;5.417;5.241;5.288;6.219;5.753;5.801;5.414
Parcel- og rækkehuse;7730 Hanstholm;0;0;0;0;4.024;0;0;0
Parcel- og rækkehuse;7741 Frøstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7742 Vesløs;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7752 Snedsted;3.205;3.764;3.099;3.811;3.390;3.190;4.586;4.002
Parcel- og rækkehuse;7755 Bedsted Thy;5.049;2.995;3.566;3.874;0;2.364;3.123;3.435
Parcel- og rækkehuse;7760 Hurup Thy;3.854;4.948;3.812;4.074;4.699;4.540;4.464;5.464
Parcel- og rækkehuse;7770 Vestervig;4.287;3.569;3.874;0;4.494;0;0;0
Parcel- og rækkehuse;7790 Thyholm;2.903;5.030;3.542;2.297;0;0;3.379;5.217
Parcel- og rækkehuse;7800 Skive;5.759;6.049;5.888;6.300;6.490;6.486;6.149;6.320
Parcel- og rækkehuse;7830 Vinderup;5.614;4.850;4.553;4.478;4.386;4.297;4.129;4.173
Parcel- og rækkehuse;7840 Højslev;3.860;4.379;3.988;4.640;4.503;0;4.339;4.745
Parcel- og rækkehuse;7850 Stoholm Jyll;4.660;4.081;4.667;5.007;0;4.649;4.875;4.266
Parcel- og rækkehuse;7860 Spøttrup;3.584;3.455;3.483;3.772;3.636;3.771;3.266;4.109
Parcel- og rækkehuse;7870 Roslev;3.955;3.471;3.631;3.731;3.253;3.888;3.747;4.134
Parcel- og rækkehuse;7884 Fur;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7900 Nykøbing M;4.441;4.151;4.521;4.561;4.009;4.509;3.957;5.097
Parcel- og rækkehuse;7950 Erslev;3.104;2.839;3.855;4.484;0;0;3.320;3.756
Parcel- og rækkehuse;7960 Karby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7970 Redsted M;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7980 Vils;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7990 Øster Assels;2.597;0;3.027;2.501;0;0;0;0
Parcel- og rækkehuse;8000 Århus C;14.402;15.930;16.074;16.303;20.928;19.063;19.950;24.827
Parcel- og rækkehuse;8200 Århus N;11.786;12.240;11.727;12.975;13.577;14.655;14.830;14.675
Parcel- og rækkehuse;8210 Århus V;10.713;10.924;10.373;10.784;11.843;13.589;12.739;14.374
Parcel- og rækkehuse;8220 Brabrand;10.593;11.252;10.140;10.424;10.562;10.268;12.718;12.962
Parcel- og rækkehuse;8230 Åbyhøj;11.873;12.077;11.885;13.201;13.302;13.788;15.743;16.174
Parcel- og rækkehuse;8240 Risskov;13.477;12.933;13.298;14.607;15.443;15.722;15.710;17.682
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;12.084;13.376;10.735;12.870;14.027;13.752;14.225;14.944
Parcel- og rækkehuse;8260 Viby J;11.021;10.796;11.488;11.794;12.438;13.513;12.754;14.632
Parcel- og rækkehuse;8270 Højbjerg;11.693;12.522;12.784;12.222;15.008;14.386;15.939;16.295
Parcel- og rækkehuse;8300 Odder;7.950;7.918;8.033;7.289;8.385;8.983;8.805;8.035
Parcel- og rækkehuse;8305 Samsø;4.843;5.016;5.062;4.530;5.172;6.661;4.707;0
Parcel- og rækkehuse;8310 Tranbjerg J;10.652;10.090;11.894;11.509;11.721;11.732;12.782;14.088
Parcel- og rækkehuse;8320 Mårslet;11.272;10.738;10.421;11.911;10.923;12.235;0;0
Parcel- og rækkehuse;8330 Beder;11.134;10.161;10.261;11.075;0;0;13.252;0
Parcel- og rækkehuse;8340 Malling;9.011;12.121;8.799;10.644;0;0;0;0
Parcel- og rækkehuse;8350 Hundslund;5.949;0;0;6.707;6.612;0;5.839;6.786
Parcel- og rækkehuse;8355 Solbjerg;7.191;9.116;8.856;8.251;9.363;8.841;10.373;11.101
Parcel- og rækkehuse;8361 Hasselager;10.801;9.424;10.059;9.711;10.647;11.398;11.593;13.324
Parcel- og rækkehuse;8362 Hørning;7.939;9.924;9.526;9.657;9.931;10.558;10.662;11.452
Parcel- og rækkehuse;8370 Hadsten;7.288;7.180;7.278;7.861;8.472;7.952;7.414;9.046
Parcel- og rækkehuse;8380 Trige;8.135;8.974;7.835;9.575;10.562;8.775;11.841;11.256
Parcel- og rækkehuse;8381 Tilst;9.935;10.082;9.850;10.465;10.836;12.054;11.539;11.853
Parcel- og rækkehuse;8382 Hinnerup;9.588;10.285;9.604;10.612;9.951;11.025;10.132;12.295
Parcel- og rækkehuse;8400 Ebeltoft;7.145;7.873;7.322;7.513;8.146;9.381;8.893;8.244
Parcel- og rækkehuse;8410 Rønde;7.982;8.621;8.230;7.621;8.805;8.391;10.534;9.601
Parcel- og rækkehuse;8420 Knebel;5.969;5.455;7.798;5.840;7.280;0;7.129;8.014
Parcel- og rækkehuse;8444 Balle;0;4.391;0;0;5.640;0;4.793;0
Parcel- og rækkehuse;8450 Hammel;7.404;6.803;7.779;7.878;8.305;7.043;8.178;8.997
Parcel- og rækkehuse;8462 Harlev J;8.546;7.557;6.949;8.410;9.214;8.565;0;0
Parcel- og rækkehuse;8464 Galten;8.875;8.857;9.421;9.085;9.408;10.118;8.735;10.244
Parcel- og rækkehuse;8471 Sabro;7.374;7.930;8.380;8.642;6.964;0;7.626;0
Parcel- og rækkehuse;8472 Sporup;0;0;0;0;5.060;0;0;0
Parcel- og rækkehuse;8500 Grenaa;5.387;5.415;5.361;5.785;6.195;4.843;5.697;6.605
Parcel- og rækkehuse;8520 Lystrup;9.655;11.169;11.840;10.587;10.026;11.924;12.332;12.479
Parcel- og rækkehuse;8530 Hjortshøj;8.405;8.882;8.506;0;9.325;9.376;8.245;12.235
Parcel- og rækkehuse;8541 Skødstrup;8.421;8.841;8.319;8.203;9.752;10.777;11.588;11.128
Parcel- og rækkehuse;8543 Hornslet;6.872;7.736;8.116;9.352;7.653;7.934;8.706;6.706
Parcel- og rækkehuse;8544 Mørke;6.570;5.826;6.596;6.085;5.824;5.678;6.283;6.803
Parcel- og rækkehuse;8550 Ryomgård;4.828;4.749;5.432;5.614;5.975;7.754;6.685;6.720
Parcel- og rækkehuse;8560 Kolind;4.978;4.601;4.884;4.828;5.941;5.255;5.548;5.709
Parcel- og rækkehuse;8570 Trustrup;4.855;4.129;4.869;0;5.053;0;4.433;4.927
Parcel- og rækkehuse;8581 Nimtofte;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8585 Glesborg;5.121;5.728;0;0;6.562;4.001;4.142;6.727
Parcel- og rækkehuse;8586 Ørum Djurs;0;3.737;3.882;3.229;4.594;4.098;0;0
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;8.597;8.949;8.957;9.263;9.385;9.132;9.884;10.499
Parcel- og rækkehuse;8620 Kjellerup;4.445;5.252;5.610;4.817;5.625;5.811;5.573;4.560
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8643 Ans By;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8653 Them;5.306;5.662;5.274;5.997;5.288;5.493;6.467;5.492
Parcel- og rækkehuse;8654 Bryrup;5.979;5.578;5.190;6.570;6.307;0;6.205;6.545
Parcel- og rækkehuse;8660 Skanderborg;9.849;9.614;9.570;8.853;9.647;11.033;10.015;9.311
Parcel- og rækkehuse;8670 Låsby;5.943;6.568;6.477;7.898;8.394;7.569;6.220;9.375
Parcel- og rækkehuse;8680 Ry;9.375;9.294;10.228;8.524;10.361;10.690;11.128;10.518
Parcel- og rækkehuse;8700 Horsens;6.894;7.298;7.042;7.366;7.307;7.642;8.095;8.562
Parcel- og rækkehuse;8721 Daugård;8.120;8.286;6.929;0;6.718;7.132;0;0
Parcel- og rækkehuse;8722 Hedensted;8.140;7.644;7.435;7.841;8.366;7.608;8.615;7.506
Parcel- og rækkehuse;8723 Løsning;6.168;6.286;6.036;6.491;6.993;6.550;6.440;7.128
Parcel- og rækkehuse;8732 Hovedgård;7.204;5.104;5.776;6.703;0;0;6.809;6.720
Parcel- og rækkehuse;8740 Brædstrup;5.401;4.848;5.037;5.278;5.984;5.663;5.086;5.338
Parcel- og rækkehuse;8751 Gedved;5.485;6.746;6.236;5.987;6.012;7.069;8.148;0
Parcel- og rækkehuse;8752 Østbirk;5.693;6.037;6.717;6.170;6.781;7.336;7.498;0
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;4.747;0
Parcel- og rækkehuse;8763 Rask Mølle;6.725;5.615;0;5.208;0;0;0;0
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8766 Nørre Snede;4.368;4.071;4.551;0;5.511;0;0;0
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8783 Hornsyld;5.043;5.087;4.993;0;5.897;6.569;0;0
Parcel- og rækkehuse;8800 Viborg;7.596;7.733;8.177;8.217;8.304;8.140;8.080;8.585
Parcel- og rækkehuse;8830 Tjele;5.964;4.875;5.290;5.171;5.265;4.341;4.175;5.589
Parcel- og rækkehuse;8831 Løgstrup;7.686;7.217;6.610;6.787;6.199;0;6.265;7.577
Parcel- og rækkehuse;8832 Skals;4.548;5.919;4.899;0;5.867;0;4.780;6.842
Parcel- og rækkehuse;8840 Rødkærsbro;4.914;5.196;4.576;0;5.050;0;6.063;0
Parcel- og rækkehuse;8850 Bjerringbro;5.322;6.017;6.069;6.020;5.773;6.899;6.247;6.965
Parcel- og rækkehuse;8860 Ulstrup;5.871;5.334;3.765;5.199;5.726;5.943;4.735;6.271
Parcel- og rækkehuse;8870 Langå;6.090;5.556;5.355;5.497;5.991;6.663;6.508;6.701
Parcel- og rækkehuse;8881 Thorsø;4.889;0;5.164;0;4.176;5.726;0;0
Parcel- og rækkehuse;8882 Fårvang;4.436;5.833;5.669;0;5.086;0;6.250;0
Parcel- og rækkehuse;8883 Gjern;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8900 Randers C;0;7.425;4.889;0;0;0;7.720;8.410
Parcel- og rækkehuse;8920 Randers NV;7.133;7.613;6.678;7.496;7.670;8.388;7.423;7.955
Parcel- og rækkehuse;8930 Randers NØ;6.748;6.953;6.400;6.472;7.529;6.553;7.131;8.027
Parcel- og rækkehuse;8940 Randers SV;7.615;6.830;6.450;6.558;7.128;8.154;7.125;8.097
Parcel- og rækkehuse;8950 Ørsted;3.622;4.162;3.171;4.189;5.086;4.477;3.903;4.267
Parcel- og rækkehuse;8960 Randers SØ;6.745;7.030;6.815;7.338;8.388;7.815;7.781;8.924
Parcel- og rækkehuse;8961 Allingåbro;6.316;4.700;4.124;5.332;5.333;4.497;5.089;5.376
Parcel- og rækkehuse;8963 Auning;4.424;5.702;5.529;6.388;4.663;6.967;0;0
Parcel- og rækkehuse;8970 Havndal;3.591;2.983;3.726;0;3.758;4.210;4.387;3.085
Parcel- og rækkehuse;8981 Spentrup;5.362;5.633;5.104;5.584;6.472;6.280;6.450;7.082
Parcel- og rækkehuse;8983 Gjerlev J;3.952;4.311;4.662;4.683;4.634;0;5.964;4.515
Parcel- og rækkehuse;8990 Fårup;4.591;4.877;0;0;5.490;5.309;0;0
Parcel- og rækkehuse;9000 Aalborg;9.080;9.647;9.252;10.279;9.700;10.117;10.991;11.416
Parcel- og rækkehuse;9200 Aalborg SV;7.777;7.989;7.977;8.395;8.799;8.453;9.029;8.901
Parcel- og rækkehuse;9210 Aalborg SØ;8.787;8.428;9.127;9.177;8.529;9.854;9.966;10.474
Parcel- og rækkehuse;9220 Aalborg Øst;8.503;7.517;7.913;8.153;8.778;7.385;8.588;9.594
Parcel- og rækkehuse;9230 Svenstrup J;7.105;6.804;7.508;7.136;7.503;7.492;8.018;7.484
Parcel- og rækkehuse;9240 Nibe;5.519;5.249;4.810;5.037;5.266;7.908;6.681;5.720
Parcel- og rækkehuse;9260 Gistrup;8.117;5.992;8.125;8.130;6.723;10.108;7.183;9.090
Parcel- og rækkehuse;9270 Klarup;6.863;7.113;7.492;6.279;6.926;7.445;7.805;8.058
Parcel- og rækkehuse;9280 Storvorde;5.590;5.655;6.178;4.981;6.250;5.954;5.428;6.087
Parcel- og rækkehuse;9293 Kongerslev;4.469;4.615;4.521;4.153;4.855;0;0;0
Parcel- og rækkehuse;9300 Sæby;5.921;5.514;5.994;5.834;5.661;5.713;5.842;6.088
Parcel- og rækkehuse;9310 Vodskov;6.611;6.374;7.135;6.755;7.543;6.487;7.265;8.272
Parcel- og rækkehuse;9320 Hjallerup;5.515;5.127;5.134;5.279;5.241;0;6.403;5.048
Parcel- og rækkehuse;9330 Dronninglund;4.664;4.344;3.577;4.246;4.881;4.331;4.138;4.728
Parcel- og rækkehuse;9340 Asaa;4.901;3.960;3.450;4.006;0;0;0;0
Parcel- og rækkehuse;9352 Dybvad;0;0;0;2.588;4.071;0;0;0
Parcel- og rækkehuse;9362 Gandrup;4.838;4.572;5.011;5.733;0;5.265;4.826;6.409
Parcel- og rækkehuse;9370 Hals;5.666;6.151;4.909;7.476;6.463;5.343;6.229;6.947
Parcel- og rækkehuse;9380 Vestbjerg;0;5.543;7.723;7.129;7.854;7.562;8.106;8.071
Parcel- og rækkehuse;9381 Sulsted;6.191;0;5.054;0;6.547;0;5.267;4.757
Parcel- og rækkehuse;9382 Tylstrup;4.194;4.160;0;0;0;0;5.423;4.754
Parcel- og rækkehuse;9400 Nørresundby;7.789;7.830;8.241;8.287;7.904;9.345;7.868;8.836
Parcel- og rækkehuse;9430 Vadum;6.478;6.865;6.713;5.101;7.270;0;6.252;0
Parcel- og rækkehuse;9440 Aabybro;6.447;6.512;6.760;6.434;7.084;6.293;6.547;6.237
Parcel- og rækkehuse;9460 Brovst;3.773;4.617;3.775;3.902;4.504;4.311;4.169;4.558
