type;area;Q3_13;Q4_13;Q1_14;Q2_14;Q3_14;Q4_14;Q1_15;Q2_15
Parcel- og rækkehuse;6040 Egtved;9.003;8.073;8.080;8.753;7.167;8.617;9.163;7.982
Parcel- og rækkehuse;6051 Almind;0;0;0;0;0;0;11.376;12.049
Parcel- og rækkehuse;6052 Viuf;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6064 Jordrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6070 Christiansfeld;6.888;6.650;6.494;6.379;6.806;7.318;7.133;5.427
Parcel- og rækkehuse;6091 Bjert;0;9.187;8.968;11.922;0;0;0;9.983
Parcel- og rækkehuse;6092 Sønder Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6093 Sjølund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6094 Hejls;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6100 Haderslev;7.657;8.233;7.957;8.115;7.182;7.622;8.855;8.523
Parcel- og rækkehuse;6200 Aabenraa;7.979;7.611;7.298;7.059;7.437;6.960;7.395;7.883
Parcel- og rækkehuse;6230 Rødekro;8.074;8.015;6.675;6.879;6.397;5.981;5.832;6.601
Parcel- og rækkehuse;6240 Løgumkloster;4.886;3.109;3.787;0;4.922;0;4.050;4.158
Parcel- og rækkehuse;6261 Bredebro;5.418;3.830;0;2.592;0;2.337;0;0
Parcel- og rækkehuse;6270 Tønder;6.025;5.398;6.883;7.017;6.837;5.591;6.235;5.276
Parcel- og rækkehuse;6280 Højer;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6300 Gråsten;8.663;4.424;8.272;6.984;5.980;9.036;7.996;5.666
Parcel- og rækkehuse;6310 Broager;6.904;6.865;6.267;7.227;7.776;0;5.767;7.804
Parcel- og rækkehuse;6320 Egernsund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6330 Padborg;5.916;0;6.027;4.534;6.000;6.578;5.075;6.324
Parcel- og rækkehuse;6340 Kruså;3.691;5.886;0;6.369;4.186;0;6.806;8.278
Parcel- og rækkehuse;6360 Tinglev;0;0;0;0;5.544;5.055;5.809;0
Parcel- og rækkehuse;6372 Bylderup-Bov;2.901;0;0;0;0;0;3.766;0
Parcel- og rækkehuse;6392 Bolderslev;0;0;4.186;0;0;0;0;4.321
Parcel- og rækkehuse;6400 Sønderborg;8.426;9.519;8.403;8.181;7.933;8.207;9.394;9.570
Parcel- og rækkehuse;6430 Nordborg;3.712;5.256;4.222;3.521;4.769;5.526;3.030;4.523
Parcel- og rækkehuse;6440 Augustenborg;5.652;7.271;6.116;6.066;7.184;5.615;4.887;5.881
Parcel- og rækkehuse;6470 Sydals;6.318;4.487;5.037;8.692;8.470;5.388;9.052;7.221
Parcel- og rækkehuse;6500 Vojens;4.971;6.146;4.884;4.917;5.063;4.423;5.999;6.247
Parcel- og rækkehuse;6510 Gram;5.507;0;0;4.840;2.329;4.907;5.048;3.325
Parcel- og rækkehuse;6520 Toftlund;6.772;0;0;0;4.379;4.077;0;5.392
Parcel- og rækkehuse;6534 Agerskov;3.240;0;0;0;0;0;0;0
Parcel- og rækkehuse;6535 Branderup J;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6541 Bevtoft;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6560 Sommersted;0;3.564;0;0;0;0;0;0
Parcel- og rækkehuse;6580 Vamdrup;9.135;7.143;8.889;6.972;5.966;7.536;7.724;7.444
Parcel- og rækkehuse;6600 Vejen;9.730;7.647;8.924;8.900;8.215;7.585;8.697;9.371
Parcel- og rækkehuse;6621 Gesten;0;0;0;0;0;0;0;5.311
Parcel- og rækkehuse;6622 Bække;0;0;0;4.135;0;0;0;0
Parcel- og rækkehuse;6623 Vorbasse;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6630 Rødding;6.120;4.746;6.916;5.257;4.637;5.255;5.030;3.997
Parcel- og rækkehuse;6640 Lunderskov;7.102;10.865;9.246;9.811;8.939;8.179;7.283;0
Parcel- og rækkehuse;6650 Brørup;6.661;5.942;6.919;6.290;6.135;6.279;5.998;5.206
Parcel- og rækkehuse;6660 Lintrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6670 Holsted;5.210;4.339;0;3.647;6.095;4.165;4.804;0
Parcel- og rækkehuse;6682 Hovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6683 Føvling;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6690 Gørding;0;0;0;6.622;0;0;6.098;0
Parcel- og rækkehuse;6700 Esbjerg;11.964;10.649;11.247;11.342;12.651;12.658;11.222;11.832
Parcel- og rækkehuse;6705 Esbjerg Ø;9.747;9.904;10.649;9.483;9.860;9.848;10.047;10.401
Parcel- og rækkehuse;6710 Esbjerg V;12.595;11.998;12.671;12.576;12.412;12.678;12.042;13.851
Parcel- og rækkehuse;6715 Esbjerg N;11.269;10.225;11.801;9.713;12.416;10.501;11.072;10.142
Parcel- og rækkehuse;6720 Fanø;0;0;0;10.394;0;10.160;9.134;0
Parcel- og rækkehuse;6731 Tjæreborg;0;10.605;0;11.038;0;9.635;10.773;11.794
Parcel- og rækkehuse;6740 Bramming;8.383;8.170;8.231;8.042;8.211;7.303;7.635;8.214
Parcel- og rækkehuse;6752 Glejbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6753 Agerbæk;5.674;0;0;0;0;0;0;0
Parcel- og rækkehuse;6760 Ribe;7.848;7.067;7.053;8.480;7.259;9.008;7.857;7.914
Parcel- og rækkehuse;6771 Gredstedbro;0;6.858;0;0;6.136;0;6.331;5.425
Parcel- og rækkehuse;6780 Skærbæk;2.622;4.761;4.947;4.462;6.523;4.790;4.176;3.182
Parcel- og rækkehuse;6792 Rømø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6800 Varde;8.777;9.013;9.242;8.636;8.988;8.053;8.169;8.690
Parcel- og rækkehuse;6818 Årre;0;0;5.963;7.353;6.640;4.320;0;0
Parcel- og rækkehuse;6823 Ansager;4.609;0;0;0;0;3.493;0;4.604
Parcel- og rækkehuse;6830 Nørre Nebel;0;0;5.320;6.029;4.472;0;0;8.843
Parcel- og rækkehuse;6840 Oksbøl;6.191;7.289;0;0;5.973;0;5.757;0
Parcel- og rækkehuse;6851 Janderup Vestj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6852 Billum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6853 Vejers Strand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6854 Henne;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6855 Outrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6857 Blåvand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6862 Tistrup;0;0;0;0;0;0;0;5.098
Parcel- og rækkehuse;6870 Ølgod;0;0;6.415;7.043;5.999;5.874;6.642;5.367
Parcel- og rækkehuse;6880 Tarm;3.494;3.598;3.701;4.288;4.128;3.555;5.765;4.991
Parcel- og rækkehuse;6893 Hemmet;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6900 Skjern;6.594;7.720;7.283;6.961;5.244;6.172;7.095;6.401
Parcel- og rækkehuse;6920 Videbæk;5.684;5.352;4.541;6.012;5.907;3.825;6.169;6.176
Parcel- og rækkehuse;6933 Kibæk;7.342;0;7.159;7.093;0;6.160;5.084;0
Parcel- og rækkehuse;6940 Lem St;0;0;0;4.198;0;0;0;0
Parcel- og rækkehuse;6950 Ringkøbing;7.839;9.650;7.277;8.081;8.590;6.993;7.710;8.696
Parcel- og rækkehuse;6960 Hvide Sande;7.245;0;0;0;8.110;6.144;6.473;5.308
Parcel- og rækkehuse;6971 Spjald;3.447;0;0;4.649;0;0;0;6.726
Parcel- og rækkehuse;6973 Ørnhøj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6980 Tim;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6990 Ulfborg;3.481;6.309;6.457;4.128;4.707;5.394;6.204;4.005
Parcel- og rækkehuse;7000 Fredericia;10.214;9.676;9.581;10.207;9.076;9.850;10.346;10.606
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;9.778;9.374;9.215;9.854;9.700;8.849;9.964;9.911
Parcel- og rækkehuse;7100 Vejle;10.689;9.962;9.605;10.805;10.924;10.688;11.495;11.789
Parcel- og rækkehuse;7120 Vejle Øst;12.966;13.014;13.940;14.453;14.899;17.007;13.565;15.560
Parcel- og rækkehuse;7130 Juelsminde;6.978;6.392;6.648;7.608;7.420;7.029;8.419;9.749
Parcel- og rækkehuse;7140 Stouby;0;0;0;0;0;0;7.474;0
Parcel- og rækkehuse;7150 Barrit;5.521;0;0;0;0;5.762;0;0
Parcel- og rækkehuse;7160 Tørring;8.431;7.981;6.506;6.667;6.684;6.268;6.726;8.056
Parcel- og rækkehuse;7171 Uldum;0;0;0;0;5.063;0;6.999;8.679
Parcel- og rækkehuse;7173 Vonge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7182 Bredsten;0;0;0;6.392;0;6.693;0;7.250
Parcel- og rækkehuse;7183 Randbøl;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7184 Vandel;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7190 Billund;9.171;10.778;8.407;9.957;9.411;9.360;9.042;10.792
Parcel- og rækkehuse;7200 Grindsted;7.428;6.254;7.564;7.356;6.906;7.342;8.221;8.839
Parcel- og rækkehuse;7250 Hejnsvig;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7260 Sønder Omme;0;0;0;0;0;0;6.108;5.198
Parcel- og rækkehuse;7270 Stakroge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7280 Sønder Felding;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7300 Jelling;11.402;7.998;10.920;9.302;10.494;9.502;9.263;7.690
Parcel- og rækkehuse;7321 Gadbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7323 Give;7.621;6.097;7.460;7.430;7.202;7.583;7.681;8.363
Parcel- og rækkehuse;7330 Brande;9.106;7.540;9.196;8.122;6.528;8.002;6.664;8.397
Parcel- og rækkehuse;7361 Ejstrupholm;0;0;4.311;0;5.913;0;0;5.740
Parcel- og rækkehuse;7362 Hampen;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7400 Herning;11.036;9.992;9.489;10.622;9.940;10.634;10.131;10.938
Parcel- og rækkehuse;7430 Ikast;8.574;8.923;8.792;8.974;8.855;10.405;8.591;9.520
Parcel- og rækkehuse;7441 Bording;6.548;7.161;5.658;0;5.815;4.572;8.291;8.025
Parcel- og rækkehuse;7442 Engesvang;5.510;6.305;0;0;0;6.069;0;0
Parcel- og rækkehuse;7451 Sunds;8.519;0;6.951;11.101;8.832;8.528;7.997;8.073
Parcel- og rækkehuse;7470 Karup J;4.647;5.357;7.364;8.663;4.499;4.645;4.513;5.645
Parcel- og rækkehuse;7480 Vildbjerg;7.872;0;6.814;7.826;9.975;7.624;8.765;7.125
Parcel- og rækkehuse;7490 Aulum;0;7.389;0;7.084;5.840;6.453;6.556;6.101
Parcel- og rækkehuse;7500 Holstebro;10.449;10.398;10.234;10.915;10.497;10.611;10.790;10.688
Parcel- og rækkehuse;7540 Haderup;0;0;0;0;0;0;0;3.769
Parcel- og rækkehuse;7550 Sørvad;0;0;0;0;0;0;5.748;0
Parcel- og rækkehuse;7560 Hjerm;0;0;0;0;6.017;0;0;0
Parcel- og rækkehuse;7570 Vemb;0;0;4.175;0;0;4.138;0;0
Parcel- og rækkehuse;7600 Struer;7.914;7.391;6.599;7.923;7.314;7.443;6.917;7.814
Parcel- og rækkehuse;7620 Lemvig;4.376;4.850;6.671;6.716;5.749;5.663;6.057;4.189
Parcel- og rækkehuse;7650 Bøvlingbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7660 Bækmarksbro;0;0;5.846;0;0;0;0;0
Parcel- og rækkehuse;7673 Harboøre;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7680 Thyborøn;0;0;0;0;0;0;3.946;4.404
Parcel- og rækkehuse;7700 Thisted;7.442;7.611;8.028;6.552;6.546;7.365;7.385;7.975
Parcel- og rækkehuse;7730 Hanstholm;0;4.627;0;6.630;0;11.081;0;0
Parcel- og rækkehuse;7741 Frøstrup;0;0;0;0;0;0;4.443;0
Parcel- og rækkehuse;7742 Vesløs;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7752 Snedsted;3.641;3.582;3.823;4.364;3.257;4.873;0;4.052
Parcel- og rækkehuse;7755 Bedsted Thy;3.736;2.695;3.362;0;0;0;0;0
Parcel- og rækkehuse;7760 Hurup Thy;0;4.927;4.558;6.558;2.392;3.493;5.685;4.610
Parcel- og rækkehuse;7770 Vestervig;0;0;0;3.933;0;0;0;0
Parcel- og rækkehuse;7790 Thyholm;4.487;0;3.810;3.233;0;4.006;3.503;3.150
Parcel- og rækkehuse;7800 Skive;7.140;7.459;8.481;6.579;7.298;7.389;8.010;7.556
Parcel- og rækkehuse;7830 Vinderup;5.628;5.522;4.803;4.294;5.745;4.038;5.155;5.277
Parcel- og rækkehuse;7840 Højslev;7.263;0;5.578;4.508;7.437;4.467;5.064;6.449
Parcel- og rækkehuse;7850 Stoholm Jyll;6.394;0;0;3.564;6.777;5.826;0;7.447
Parcel- og rækkehuse;7860 Spøttrup;0;5.805;0;4.133;3.161;4.115;0;3.500
Parcel- og rækkehuse;7870 Roslev;6.015;4.363;4.201;3.923;6.739;3.800;4.419;3.698
Parcel- og rækkehuse;7884 Fur;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7900 Nykøbing M;6.538;5.506;6.260;4.498;5.425;6.432;6.622;6.535
Parcel- og rækkehuse;7950 Erslev;3.676;3.904;0;5.553;4.020;0;0;4.256
Parcel- og rækkehuse;7960 Karby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7970 Redsted M;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7980 Vils;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7990 Øster Assels;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8000 Århus C;30.595;29.280;30.742;28.678;31.178;32.879;37.079;29.330
Parcel- og rækkehuse;8200 Århus N;17.775;21.485;18.424;20.765;18.965;20.939;23.572;24.689
Parcel- og rækkehuse;8210 Århus V;17.344;18.085;17.700;19.337;19.799;18.719;20.165;18.712
Parcel- og rækkehuse;8220 Brabrand;16.058;16.566;19.066;17.753;18.798;19.673;19.126;18.927
Parcel- og rækkehuse;8230 Åbyhøj;21.300;20.725;21.976;21.346;21.716;24.504;22.459;23.067
Parcel- og rækkehuse;8240 Risskov;23.516;23.876;22.512;22.213;22.357;24.477;25.097;25.100
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;18.664;18.923;19.802;20.262;17.342;20.172;21.208;21.507
Parcel- og rækkehuse;8260 Viby J;18.259;17.880;19.139;19.394;17.726;22.028;21.280;21.116
Parcel- og rækkehuse;8270 Højbjerg;19.882;23.756;22.436;21.876;20.885;23.020;24.718;22.992
Parcel- og rækkehuse;8300 Odder;11.740;11.166;10.970;11.207;11.372;11.087;11.124;12.433
Parcel- og rækkehuse;8305 Samsø;4.467;5.275;0;4.803;6.604;4.879;6.618;5.295
Parcel- og rækkehuse;8310 Tranbjerg J;16.081;15.623;14.491;16.246;16.036;16.101;16.500;17.249
Parcel- og rækkehuse;8320 Mårslet;17.039;15.530;16.863;18.095;18.428;14.587;17.341;18.292
Parcel- og rækkehuse;8330 Beder;0;15.638;14.726;16.667;15.849;15.459;15.219;18.262
Parcel- og rækkehuse;8340 Malling;14.496;15.044;14.400;13.755;0;0;14.763;15.997
Parcel- og rækkehuse;8350 Hundslund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8355 Solbjerg;14.765;13.507;13.159;13.765;12.595;12.590;15.466;14.470
Parcel- og rækkehuse;8361 Hasselager;15.539;13.914;15.355;14.683;15.299;14.513;15.624;15.292
Parcel- og rækkehuse;8362 Hørning;11.815;13.425;14.657;13.085;13.580;14.348;15.267;15.654
Parcel- og rækkehuse;8370 Hadsten;12.804;10.415;10.211;13.080;11.020;9.966;11.604;12.011
Parcel- og rækkehuse;8380 Trige;13.556;12.731;12.098;11.041;0;13.692;14.334;15.547
Parcel- og rækkehuse;8381 Tilst;15.673;16.783;15.469;14.862;15.409;14.683;16.107;15.846
Parcel- og rækkehuse;8382 Hinnerup;13.922;12.996;13.371;14.495;13.983;13.326;15.366;14.707
Parcel- og rækkehuse;8400 Ebeltoft;8.674;10.110;9.061;11.184;8.705;9.181;10.447;9.980
Parcel- og rækkehuse;8410 Rønde;10.690;8.770;10.178;10.613;11.350;12.317;9.983;11.373
Parcel- og rækkehuse;8420 Knebel;9.872;0;0;0;6.544;9.543;0;8.220
Parcel- og rækkehuse;8444 Balle;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8450 Hammel;9.732;11.568;11.430;12.211;9.347;9.971;9.382;10.923
Parcel- og rækkehuse;8462 Harlev J;12.242;12.831;13.179;12.379;11.187;12.858;12.834;14.577
Parcel- og rækkehuse;8464 Galten;12.242;13.067;11.567;12.439;12.369;12.136;13.485;12.709
Parcel- og rækkehuse;8471 Sabro;0;11.442;13.365;11.511;13.302;15.445;13.445;13.836
Parcel- og rækkehuse;8472 Sporup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8500 Grenaa;7.787;7.105;8.298;7.317;6.731;7.132;7.475;7.818
Parcel- og rækkehuse;8520 Lystrup;16.943;18.286;17.792;16.109;17.873;17.266;17.480;17.750
Parcel- og rækkehuse;8530 Hjortshøj;11.756;12.724;16.511;13.543;12.195;12.824;15.917;17.454
Parcel- og rækkehuse;8541 Skødstrup;14.444;12.767;14.729;15.609;14.803;14.753;16.613;15.768
Parcel- og rækkehuse;8543 Hornslet;12.972;10.975;13.752;11.681;12.015;13.820;13.408;12.813
Parcel- og rækkehuse;8544 Mørke;7.303;0;0;6.435;8.344;7.357;0;0
Parcel- og rækkehuse;8550 Ryomgård;7.235;7.733;7.991;7.078;0;0;8.302;8.617
Parcel- og rækkehuse;8560 Kolind;5.700;4.774;6.421;0;0;0;6.915;0
Parcel- og rækkehuse;8570 Trustrup;0;0;0;2.384;6.354;0;0;0
Parcel- og rækkehuse;8581 Nimtofte;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8585 Glesborg;0;0;0;0;5.631;6.026;7.901;0
Parcel- og rækkehuse;8586 Ørum Djurs;0;0;0;0;0;0;4.418;0
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;13.656;12.928;12.084;13.206;13.806;12.878;13.082;14.045
Parcel- og rækkehuse;8620 Kjellerup;6.287;6.665;6.554;6.484;6.706;5.844;7.705;6.631
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8641 Sorring;10.780;0;0;0;0;11.529;10.300;0
Parcel- og rækkehuse;8643 Ans By;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8653 Them;8.104;8.444;0;10.875;8.333;0;9.865;10.300
Parcel- og rækkehuse;8654 Bryrup;0;0;0;0;0;0;8.799;6.886
Parcel- og rækkehuse;8660 Skanderborg;15.524;15.532;14.704;13.989;14.361;13.742;14.346;15.126
Parcel- og rækkehuse;8670 Låsby;0;0;8.783;0;0;10.607;0;12.273
Parcel- og rækkehuse;8680 Ry;14.075;12.985;11.975;15.090;12.632;12.892;13.876;16.763
Parcel- og rækkehuse;8700 Horsens;9.857;9.879;10.798;10.021;10.876;10.481;11.001;10.982
Parcel- og rækkehuse;8721 Daugård;0;0;0;8.331;10.523;0;0;0
Parcel- og rækkehuse;8722 Hedensted;9.954;9.846;8.812;10.479;9.549;9.703;8.748;9.645
Parcel- og rækkehuse;8723 Løsning;9.169;7.073;8.090;8.746;10.325;7.433;8.235;9.097
Parcel- og rækkehuse;8732 Hovedgård;0;0;0;7.736;0;0;8.032;10.366
Parcel- og rækkehuse;8740 Brædstrup;7.334;6.725;6.701;7.490;5.279;6.965;6.492;6.383
Parcel- og rækkehuse;8751 Gedved;0;0;7.742;9.698;0;0;10.692;0
Parcel- og rækkehuse;8752 Østbirk;0;0;0;7.917;9.508;8.421;0;9.697
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8763 Rask Mølle;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;5.642;0;0;0;0
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8783 Hornsyld;6.165;0;0;6.045;6.081;0;6.459;8.791
Parcel- og rækkehuse;8800 Viborg;9.891;10.359;10.562;10.925;10.267;10.142;10.957;10.985
Parcel- og rækkehuse;8830 Tjele;5.778;5.684;6.105;4.794;5.840;6.881;5.471;6.775
Parcel- og rækkehuse;8831 Løgstrup;8.547;0;0;0;0;8.756;7.462;0
Parcel- og rækkehuse;8832 Skals;4.585;0;5.611;5.273;0;0;7.616;8.163
Parcel- og rækkehuse;8840 Rødkærsbro;0;0;0;0;0;0;6.307;0
Parcel- og rækkehuse;8850 Bjerringbro;7.330;6.898;7.451;7.148;6.337;7.384;7.329;7.317
Parcel- og rækkehuse;8860 Ulstrup;8.334;7.017;5.341;6.319;6.207;5.333;6.382;6.017
Parcel- og rækkehuse;8870 Langå;8.239;7.598;7.191;7.398;7.997;7.205;8.382;8.092
Parcel- og rækkehuse;8881 Thorsø;7.522;0;0;6.010;6.296;4.958;7.571;9.649
Parcel- og rækkehuse;8882 Fårvang;0;0;6.785;0;0;6.510;6.579;7.953
Parcel- og rækkehuse;8883 Gjern;0;0;0;0;8.183;0;0;8.637
Parcel- og rækkehuse;8900 Randers C;10.478;0;0;7.825;0;0;12.745;11.084
Parcel- og rækkehuse;8920 Randers NV;9.696;9.250;10.000;10.521;10.705;9.452;11.270;10.887
Parcel- og rækkehuse;8930 Randers NØ;9.019;9.667;9.879;8.938;7.869;8.639;9.429;8.649
Parcel- og rækkehuse;8940 Randers SV;9.588;9.521;8.265;9.088;9.170;9.274;9.117;8.325
Parcel- og rækkehuse;8950 Ørsted;0;5.901;5.016;3.889;4.545;4.235;0;4.348
Parcel- og rækkehuse;8960 Randers SØ;10.429;10.403;8.915;10.729;8.537;10.795;11.041;11.124
Parcel- og rækkehuse;8961 Allingåbro;0;5.228;5.661;0;4.360;5.412;5.530;5.991
Parcel- og rækkehuse;8963 Auning;0;7.501;7.727;8.004;0;5.872;6.608;7.067
Parcel- og rækkehuse;8970 Havndal;0;4.611;0;0;0;3.793;4.036;3.207
Parcel- og rækkehuse;8981 Spentrup;0;7.799;7.076;6.476;6.536;5.451;5.818;6.561
Parcel- og rækkehuse;8983 Gjerlev J;0;0;6.616;0;0;0;0;0
Parcel- og rækkehuse;8990 Fårup;6.849;0;5.534;5.526;0;0;0;7.417
Parcel- og rækkehuse;9000 Aalborg;14.916;15.946;14.894;17.113;16.521;16.831;17.116;17.002
Parcel- og rækkehuse;9200 Aalborg SV;12.181;11.438;11.989;12.919;12.989;12.645;13.253;13.487
Parcel- og rækkehuse;9210 Aalborg SØ;13.209;13.914;13.892;14.427;13.564;13.850;14.435;13.856
Parcel- og rækkehuse;9220 Aalborg Øst;10.840;11.501;11.038;10.715;11.263;11.309;13.031;11.989
Parcel- og rækkehuse;9230 Svenstrup J;10.818;9.805;9.962;11.125;11.107;11.519;11.144;10.613
Parcel- og rækkehuse;9240 Nibe;9.113;8.233;7.237;10.515;8.573;9.061;9.310;10.009
Parcel- og rækkehuse;9260 Gistrup;12.052;14.050;11.973;11.133;11.101;11.369;13.563;12.308
Parcel- og rækkehuse;9270 Klarup;11.809;9.407;11.140;12.730;12.524;11.646;13.560;12.919
Parcel- og rækkehuse;9280 Storvorde;8.242;7.863;0;7.777;8.425;7.929;8.113;9.470
Parcel- og rækkehuse;9293 Kongerslev;6.304;0;0;0;5.428;0;0;0
Parcel- og rækkehuse;9300 Sæby;8.171;8.745;7.175;8.021;8.181;6.759;7.439;7.128
Parcel- og rækkehuse;9310 Vodskov;8.653;10.420;9.286;9.775;9.579;9.818;9.913;9.921
Parcel- og rækkehuse;9320 Hjallerup;9.325;7.041;9.058;10.109;8.682;6.724;9.063;7.740
Parcel- og rækkehuse;9330 Dronninglund;5.780;6.200;6.014;6.038;8.429;7.016;7.220;9.229
Parcel- og rækkehuse;9340 Asaa;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9352 Dybvad;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9362 Gandrup;0;5.788;0;6.127;7.297;6.304;5.853;0
Parcel- og rækkehuse;9370 Hals;8.172;8.702;0;8.373;8.825;8.365;8.675;8.878
Parcel- og rækkehuse;9380 Vestbjerg;10.769;10.595;9.983;10.721;11.309;0;10.917;10.887
Parcel- og rækkehuse;9381 Sulsted;0;7.289;5.919;6.828;0;0;6.631;0
Parcel- og rækkehuse;9382 Tylstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9400 Nørresundby;12.010;12.056;11.472;12.178;13.008;11.490;13.286;12.750
Parcel- og rækkehuse;9430 Vadum;10.276;9.120;9.155;8.264;7.931;9.652;7.946;10.236
Parcel- og rækkehuse;9440 Aabybro;8.118;9.307;9.882;9.148;8.646;7.054;8.642;9.857
Parcel- og rækkehuse;9460 Brovst;3.828;6.891;4.788;5.654;4.022;4.988;3.417;4.027
Parcel- og rækkehuse;9480 Løkken;7.239;9.098;4.836;10.274;5.526;5.225;6.208;5.761
Parcel- og rækkehuse;9490 Pandrup;5.923;7.700;5.803;5.985;6.480;5.321;5.912;5.739
Parcel- og rækkehuse;9492 Blokhus;0;0;0;15.088;0;15.367;13.759;19.564
Parcel- og rækkehuse;9493 Saltum;0;0;2.986;0;0;6.880;0;0
Parcel- og rækkehuse;9500 Hobro;6.630;7.297;6.706;7.433;6.976;7.843;7.291;7.830
Parcel- og rækkehuse;9510 Arden;5.876;0;4.673;6.384;7.471;3.827;5.418;7.531
Parcel- og rækkehuse;9520 Skørping;6.540;9.817;9.662;9.025;9.116;9.755;9.004;10.339
Parcel- og rækkehuse;9530 Støvring;8.961;10.841;11.157;11.718;10.068;10.536;12.271;11.537
Parcel- og rækkehuse;9541 Suldrup;0;4.995;0;4.325;0;0;0;6.234
Parcel- og rækkehuse;9550 Mariager;6.764;7.878;0;9.902;0;6.318;6.756;6.701
Parcel- og rækkehuse;9560 Hadsund;7.055;4.931;5.254;6.405;6.501;5.526;6.681;5.710
Parcel- og rækkehuse;9574 Bælum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9575 Terndrup;0;0;0;5.959;0;0;6.150;0
Parcel- og rækkehuse;9600 Aars;7.186;7.488;7.454;6.708;8.352;9.722;7.299;7.598
Parcel- og rækkehuse;9610 Nørager;6.439;0;4.857;6.426;0;0;0;0
Parcel- og rækkehuse;9620 Aalestrup;5.650;0;0;0;4.645;4.319;4.621;4.506
Parcel- og rækkehuse;9631 Gedsted;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9632 Møldrup;0;0;5.055;0;0;4.181;0;0
Parcel- og rækkehuse;9640 Farsø;5.819;5.626;5.599;4.154;5.878;0;5.204;3.459
Parcel- og rækkehuse;9670 Løgstør;5.766;5.283;4.330;6.095;4.363;4.295;4.955;6.160
Parcel- og rækkehuse;9681 Ranum;0;0;0;0;0;0;0;0
